step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
7,19.6613,4.8003,4.2003,1778561418.669,,
7,19.7209,4.7858,4.1876,1778561418.716,,
7,30.3185,3.113,2.7238,1778561418.759,,
7,30.8863,3.0557,2.6738,1778561418.808,,
7,23.1248,4.0813,3.5712,1778561418.844,,
7,18.384,5.1338,4.4921,1778561418.876,,
7,3.7916,24.8918,21.7803,1778561418.897,,
7,15.3982,6.1293,5.3631,1778561418.924,,
7,19.7354,4.7823,4.1845,1778561418.956,,
7,22.6799,4.1614,3.6412,1778561419.0,,
7,20.9433,4.5065,3.9432,1778561419.045,,
7,31.6041,2.9863,2.613,1778561419.092,,
7,26.6275,3.5445,3.1014,1778561419.127,,
7,6.9604,13.5595,11.8646,1778561419.136,,
7,141.5567,7.4223,6.4945,1778561419.28,7.224,64
8,19.739,4.7814,4.1837,1778561419.863,,
8,11.9778,7.8796,6.8947,1778561419.888,,
8,20.8659,4.5232,3.9578,1778561419.937,,
8,23.5888,4.0011,3.5009,1778561419.984,,
8,30.8218,3.0621,2.6794,1778561420.036,,
8,23.9029,3.9485,3.4549,1778561420.073,,
8,20.5272,4.5978,4.0231,1778561420.121,,
8,13.4984,6.9919,6.1179,1778561420.154,,
8,3.8172,24.7248,21.6342,1778561420.173,,
8,15.5873,6.0549,5.2981,1778561420.212,,
8,23.9541,3.94,3.4475,1778561420.26,,
8,30.384,3.1062,2.718,1778561420.304,,
8,24.8535,3.7975,3.3228,1778561420.348,,
8,14.7441,6.4012,5.6011,1778561420.381,,
8,13.7691,6.8545,5.9977,1778561420.41,,
8,11.4363,8.2527,7.2211,1778561420.424,,
8,129.9372,8.086,7.0753,1778561420.556,7.224,64
9,24.0121,3.9305,3.4392,1778561421.156,,
9,29.0661,3.2471,2.8412,1778561421.208,,
9,19.3187,4.8854,4.2747,1778561421.239,,
9,16.7352,5.6396,4.9347,1778561421.27,,
9,4.3353,21.77,19.0487,1778561421.288,,
9,16.1072,5.8595,5.127,1778561421.318,,
9,15.9126,5.9311,5.1897,1778561421.352,,
9,34.7165,2.7186,2.3788,1778561421.4,,
9,27.5236,3.4291,3.0004,1778561421.452,,
9,23.9679,3.9378,3.4455,1778561421.496,,
9,20.1592,4.6817,4.0965,1778561421.543,,
9,18.8747,5.0003,4.3753,1778561421.585,,
9,3.7847,24.9372,21.8201,1778561421.604,,
9,13.0446,7.2352,6.3308,1778561421.628,,
9,18.5271,5.0942,4.4574,1778561421.664,,
9,14.5084,6.5052,5.6921,1778561421.68,,
9,117.9498,8.9078,7.7944,1778561421.8,7.224,64
10,11.9419,7.9033,6.9154,1778561422.444,,
10,24.4758,3.8561,3.3741,1778561422.495,,
10,15.5612,6.0651,5.3069,1778561422.523,,
10,4.1039,22.9978,20.1231,1778561422.54,,
10,35.7036,2.6434,2.313,1778561422.6,,
10,20.0101,4.7166,4.127,1778561422.636,,
10,20.1529,4.6832,4.0978,1778561422.68,,
10,22.346,4.2236,3.6956,1778561422.718,,
10,9.5989,9.8324,8.6034,1778561422.75,,
10,20.2614,4.6581,4.0758,1778561422.804,,
10,19.3521,4.877,4.2674,1778561422.837,,
10,32.4613,2.9075,2.544,1778561422.904,,
10,20.2529,4.6601,4.0776,1778561422.94,,
10,20.0167,4.7151,4.1257,1778561422.996,,
10,19.39,4.8675,4.259,1778561423.028,,
10,15.2661,6.1823,5.4095,1778561423.045,,
10,162.4189,6.4689,5.6603,1778561423.21,7.224,64
11,35.9952,2.622,2.2943,1778561423.828,,
11,38.3239,2.4627,2.1549,1778561423.88,,
11,23.2877,4.0528,3.5462,1778561423.919,,
11,15.2819,6.176,5.404,1778561423.949,,
11,15.4092,6.1249,5.3593,1778561423.988,,
11,14.4105,6.5494,5.7307,1778561424.016,,
11,20.2123,4.6694,4.0858,1778561424.052,,
11,6.7452,13.9921,12.2431,1778561424.072,,
11,19.1172,4.9369,4.3198,1778561424.119,,
11,19.928,4.736,4.144,1778561424.166,,
11,39.0232,2.4186,2.1162,1778561424.228,,
11,16.0242,5.8898,5.1536,1778561424.251,,
11,18.8883,4.9968,4.3722,1778561424.284,,
11,16.0461,5.8818,5.1466,1778561424.316,,
11,23.6797,3.9857,3.4875,1778561424.352,,
11,14.2928,6.6033,5.7779,1778561424.368,,
11,119.4167,8.7984,7.6986,1778561424.49,7.224,64
12,20.4809,4.6082,4.0322,1778561425.074,,
12,19.1726,4.9226,4.3073,1778561425.12,,
12,12.1869,7.7444,6.7763,1778561425.148,,
12,25.3947,3.7165,3.252,1778561425.188,,
12,23.3974,4.0338,3.5296,1778561425.225,,
12,35.3147,2.6725,2.3385,1778561425.276,,
12,19.938,4.7337,4.142,1778561425.315,,
12,20.2603,4.6584,4.0761,1778561425.356,,
12,45.5834,2.0705,1.8117,1778561425.416,,
12,24.0611,3.9225,3.4322,1778561425.456,,
12,34.6137,2.7267,2.3858,1778561425.504,,
12,30.2691,3.118,2.7283,1778561425.556,,
12,28.3348,3.3309,2.9145,1778561425.591,,
12,27.424,3.4415,3.0113,1778561425.636,,
12,12.7981,7.3745,6.4527,1778561425.656,,
12,11.8178,7.9863,6.988,1778561425.669,,
12,153.5856,6.841,5.9859,1778561425.825,7.224,64
13,11.7971,8.0003,7.0002,1778561426.356,,
13,19.6409,4.8053,4.2046,1778561426.396,,
13,20.1402,4.6862,4.1004,1778561426.44,,
13,15.6257,6.0401,5.2851,1778561426.476,,
13,17.8737,5.2804,4.6203,1778561426.512,,
13,15.7293,6.0003,5.2502,1778561426.548,,
13,16.8296,5.608,4.907,1778561426.586,,
13,19.1091,4.939,4.3216,1778561426.622,,
13,35.9295,2.6268,2.2985,1778561426.676,,
13,19.6727,4.7975,4.1978,1778561426.717,,
13,12.4735,7.5665,6.6207,1778561426.748,,
13,25.544,3.6948,3.2329,1778561426.794,,
13,17.3428,5.442,4.7618,1778561426.854,,
13,15.4219,6.1199,5.3549,1778561426.876,,
13,17.9499,5.258,4.6007,1778561426.924,,
13,14.9997,6.2921,5.5056,1778561426.941,,
13,140.9639,7.4535,6.5218,1778561427.084,7.224,64
14,19.4344,4.8563,4.2493,1778561427.676,,
14,19.283,4.8945,4.2827,1778561427.712,,
14,15.4792,6.0972,5.3351,1778561427.744,,
14,3.7699,25.0354,21.906,1778561427.761,,
14,19.948,4.7313,4.1399,1778561427.808,,
14,19.7152,4.7872,4.1888,1778561427.848,,
14,15.9867,5.9037,5.1657,1778561427.892,,
14,12.7549,7.3995,6.4746,1778561427.934,,
14,20.7963,4.5383,3.971,1778561427.97,,
14,12.0354,7.8419,6.8616,1778561428.0,,
14,8.0896,11.6668,10.2085,1778561428.024,,
14,31.7482,2.9728,2.6012,1778561428.08,,
14,36.1403,2.6115,2.2851,1778561428.132,,
14,22.5468,4.186,3.6627,1778561428.165,,
14,16.3421,5.7753,5.0534,1778561428.196,,
14,14.097,6.6951,5.8582,1778561428.212,,
14,153.9493,6.8248,5.9717,1778561428.368,7.224,64
15,36.8939,2.5581,2.2384,1778561428.98,,
15,20.2371,4.6637,4.0807,1778561429.016,,
15,19.9283,4.736,4.144,1778561429.057,,
15,5.1947,18.1687,15.8976,1778561429.076,,
15,18.3386,5.1465,4.5032,1778561429.111,,
