timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3182,0,121.0066,4.132,0,0,0.0
0.3429,1,23.7709,21.0341,0,0,0.0
0.3664,2,23.1349,21.6124,0,0,0.0
0.3903,3,23.5302,21.2493,0,0,0.0
0.4142,4,23.5607,21.2217,0,0,0.0
0.4382,5,23.631,21.1586,0,0,0.0
0.4625,6,24.0123,20.8227,0,0,0.0
0.4862,7,23.2967,21.4622,0,0,0.0
0.5101,8,23.4681,21.3055,0,0,0.0
0.5339,9,23.4694,21.3043,0,0,0.0
0.5579,10,23.7733,21.032,0,0,0.0
0.5814,11,23.1111,21.6346,0,0,0.0
0.6054,12,23.5946,21.1913,0,0,0.0
0.6296,13,23.9153,20.9072,0,0,0.0
0.6534,14,23.4798,21.2949,0,0,0.0
0.6765,15,22.7892,21.9402,0,0,0.0
0.7009,16,23.6211,21.1675,0,0,0.0
0.7251,17,23.8714,20.9456,0,0,0.0
0.7495,18,23.6822,21.1129,0,0,0.0
0.7737,19,23.9207,20.9024,0,0,0.0
0.7973,20,23.2715,21.4855,0,0,0.0
0.8212,21,23.586,21.199,0,0,0.0
0.8449,22,23.3082,21.4517,0,0,0.0
0.8687,23,23.4869,21.2885,0,0,0.0
0.8921,24,23.1067,21.6387,0,0,0.0
0.9162,25,23.6958,21.1008,0,0,0.0
0.94,26,23.5204,21.2581,0,0,0.0
0.9637,27,23.3208,21.4401,0,0,0.0
0.9879,28,23.9352,20.8897,0,0,0.0
1.0119,29,23.7029,21.0945,0,0,0.0
1.0355,30,23.2777,21.4798,0,0,0.0
1.0594,31,23.5794,21.205,0,0,0.0
1.083,32,23.2134,21.5393,0,0,0.0
1.1073,33,24.0665,20.7758,0,0,0.0
1.1307,34,23.0307,21.7102,0,0,0.0
1.155,35,23.7678,21.0368,0,0,0.0
1.1785,36,23.166,21.5833,0,0,0.0
1.202,37,23.1444,21.6035,0,0,0.0
1.2261,38,23.7433,21.0586,0,0,0.0
1.2499,39,23.5266,21.2526,0,0,0.0
1.2739,40,23.6235,21.1654,0,0,0.0
1.2976,41,23.3865,21.3799,0,0,0.0
1.3213,42,23.4346,21.336,0,0,0.0
1.3455,43,23.6714,21.1225,0,0,0.0
1.369,44,23.12,21.6263,0,0,0.0
1.3927,45,23.2773,21.4802,0,0,0.0
1.4166,46,23.5799,21.2045,0,0,0.0
1.4405,47,23.5401,21.2404,0,0,0.0
1.4641,48,23.2194,21.5337,0,0,0.0
1.4881,49,23.5616,21.221,0,0,0.0
1.5123,50,23.7885,21.0186,0,0,0.0
1.5362,51,23.6226,21.1661,0,0,0.0
1.5599,52,23.318,21.4426,0,0,0.0
1.5831,53,22.8811,21.8521,0,0,0.0
1.6077,54,23.9464,20.8799,0,0,0.0
1.6319,55,23.8512,20.9633,0,0,0.0
1.6558,56,23.6096,21.1779,0,0,0.0
1.6793,57,23.1616,21.5875,0,0,0.0
1.7028,58,23.035,21.7061,0,0,0.0
1.7264,59,23.2198,21.5333,0,0,0.0
1.7502,60,23.4841,21.291,0,0,0.0
1.7743,61,23.8134,20.9966,0,0,0.0
1.7985,62,23.8638,20.9522,0,0,0.0
1.8222,63,23.3195,21.4413,0,0,0.0
1.846,64,23.4634,21.3098,0,0,0.0
1.8694,65,23.0457,21.696,0,0,0.0
1.8932,66,23.1324,21.6147,0,0,0.0
1.9171,67,23.5978,21.1884,0,0,0.0
1.941,68,23.5643,21.2185,0,0,0.0
1.9654,69,23.9428,20.8831,0,0,0.0
1.9894,70,23.7434,21.0585,0,0,0.0
2.0133,71,23.5594,21.223,0,0,0.0
2.0369,72,23.2492,21.5061,0,0,0.0
2.0609,73,23.6912,21.1049,0,0,0.0
2.0839,74,22.7475,21.9804,0,0,0.0
2.1081,75,23.4353,21.3353,0,0,0.0
2.1323,76,23.8949,20.925,0,0,0.0
2.1559,77,23.3794,21.3863,0,0,0.0
2.1797,78,23.4945,21.2815,0,0,0.0
2.2036,79,23.4278,21.3422,0,0,0.0
2.227,80,23.0714,21.6719,0,0,0.0
2.2515,81,23.652,21.1399,0,0,0.0
2.2749,82,23.1163,21.6298,0,0,0.0
2.2993,83,23.9163,20.9062,0,0,0.0
2.324,84,23.7613,21.0426,0,0,0.0
2.348,85,23.653,21.1389,0,0,0.0
2.3719,86,23.5958,21.1902,0,0,0.0
2.3958,87,23.5856,21.1994,0,0,0.0
2.4195,88,23.4274,21.3425,0,0,0.0
2.4431,89,23.2779,21.4796,0,0,0.0
2.4669,90,23.4567,21.3159,0,0,0.0
2.491,91,23.7723,21.0329,0,0,0.0
2.5152,92,23.8612,20.9545,0,0,0.0
2.5392,93,23.7311,21.0694,0,0,0.0
2.5632,94,23.6249,21.1641,0,0,0.0
2.5868,95,23.316,21.4445,0,0,0.0
2.6106,96,23.4959,21.2803,0,0,0.0
2.6344,97,23.486,21.2892,0,0,0.0
2.6586,98,23.8288,20.983,0,0,0.0
2.682,99,23.1122,21.6336,0,0,0.0
2.7154,100,32.9059,15.1948,0,0,0.0
2.7405,101,24.0223,20.814,0,0,0.0
2.765,102,24.2237,20.6409,0,0,0.0
2.7905,103,25.1687,19.866,0,0,0.0
2.816,104,25.2139,19.8303,0,0,0.0
2.8414,105,25.0354,19.9717,0,0,0.0
2.8671,106,25.0546,19.9564,0,0,0.0
2.8923,107,24.9106,20.0718,0,0,0.0
2.9177,108,25.0464,19.9629,0,0,0.0
2.9428,109,24.7775,20.1796,0,0,0.0
2.9681,110,24.9811,20.0152,0,0,0.0
2.9922,111,23.7467,21.0556,0,0,0.0
3.0252,112,32.7467,15.2687,0,0,0.0
3.0561,113,25.4689,19.6318,0,0,0.0
3.0818,114,25.3129,19.7527,0,0,0.0
3.1073,115,25.1733,19.8623,0,0,0.0
3.1321,116,24.4844,20.4212,0,0,0.0
3.1571,117,24.7539,20.1988,0,0,0.0
3.1826,118,25.2263,19.8206,0,0,0.0
3.2081,119,25.0843,19.9328,0,0,0.0
3.2328,120,24.1241,20.7261,0,0,0.0
3.2567,121,23.5862,21.1988,0,0,0.0
3.2958,122,38.7601,12.8999,0,0,0.0
3.3217,123,25.4989,19.6087,0,0,0.0
3.3472,124,25.2143,19.83,0,0,0.0
3.3722,125,24.7406,20.2097,0,0,0.0
3.3973,126,24.7241,20.2232,0,0,0.0
3.4225,127,24.8633,20.1099,0,0,0.0
3.448,128,25.1374,19.8907,0,0,0.0
3.4734,129,25.0408,19.9674,0,0,0.0
3.4979,130,24.1678,20.6887,0,0,0.0
3.5262,131,28.06,17.819,0,0,0.0
3.556,132,27.4598,18.2084,0,0,0.0
