timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3188,0,120.9466,4.1341,0,0,0.0
0.3434,1,23.661,21.1319,0,0,0.0
0.3672,2,23.2775,21.48,0,0,0.0
0.3908,3,23.4205,21.3488,0,0,0.0
0.4149,4,23.6363,21.1539,0,0,0.0
0.4388,5,23.5766,21.2075,0,0,0.0
0.4633,6,24.1669,20.6895,0,0,0.0
0.487,7,23.4386,21.3324,0,0,0.0
0.5108,8,23.5249,21.2541,0,0,0.0
0.5346,9,23.5565,21.2256,0,0,0.0
0.5586,10,23.7667,21.0378,0,0,0.0
0.5817,11,22.7239,22.0032,0,0,0.0
0.6061,12,23.6671,21.1264,0,0,0.0
0.6303,13,24.0106,20.8242,0,0,0.0
0.6539,14,23.3257,21.4355,0,0,0.0
0.6776,15,23.3341,21.4279,0,0,0.0
0.7016,16,23.6798,21.1151,0,0,0.0
0.7259,17,23.9858,20.8457,0,0,0.0
0.7502,18,23.7429,21.0589,0,0,0.0
0.7745,19,24.0209,20.8152,0,0,0.0
0.7979,20,23.2142,21.5385,0,0,0.0
0.8218,21,23.4822,21.2927,0,0,0.0
0.8455,22,23.3225,21.4385,0,0,0.0
0.8694,23,23.5486,21.2327,0,0,0.0
0.8927,24,23.04,21.7014,0,0,0.0
0.9167,25,23.6172,21.171,0,0,0.0
0.9408,26,23.6239,21.165,0,0,0.0
0.9644,27,23.3938,21.3732,0,0,0.0
0.9884,28,23.7774,21.0283,0,0,0.0
1.0127,29,23.7969,21.0111,0,0,0.0
1.0363,30,23.4142,21.3546,0,0,0.0
1.06,31,23.5626,21.2201,0,0,0.0
1.0835,32,23.0683,21.6748,0,0,0.0
1.1081,33,24.1327,20.7188,0,0,0.0
1.1313,34,22.9806,21.7574,0,0,0.0
1.1557,35,23.726,21.0739,0,0,0.0
1.1792,36,23.1932,21.558,0,0,0.0
1.2025,37,22.9633,21.7739,0,0,0.0
1.2268,38,23.7664,21.0381,0,0,0.0
1.2507,39,23.6508,21.1409,0,0,0.0
1.2747,40,23.8055,21.0035,0,0,0.0
1.2982,41,23.3057,21.454,0,0,0.0
1.3221,42,23.5314,21.2482,0,0,0.0
1.3463,43,23.7739,21.0314,0,0,0.0
1.3699,44,23.3776,21.388,0,0,0.0
1.3933,45,23.2181,21.535,0,0,0.0
1.4175,46,23.763,21.0411,0,0,0.0
