step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
7,24.2543,3.8913,3.4049,1778561638.738,,
7,163.2798,6.4348,5.6305,1778561638.904,7.224,8
8,27.1727,3.4733,3.0392,1778561639.536,,
8,23.7121,3.9803,3.4827,1778561639.592,,
8,12.5339,7.53,6.5887,1778561639.639,,
8,12.6163,7.4808,6.5457,1778561639.685,,
8,12.9342,7.2969,6.3848,1778561639.738,,
8,19.6304,4.8079,4.2069,1778561639.795,,
8,16.9625,5.5641,4.8685,1778561639.848,,
8,20.2582,4.6589,4.0765,1778561639.908,,
8,16.1344,5.8496,5.1184,1778561639.968,,
8,16.1364,5.8489,5.1178,1778561640.024,,
8,8.0636,11.7044,10.2414,1778561640.072,,
8,19.4308,4.8572,4.2501,1778561640.132,,
8,20.099,4.6958,4.1088,1778561640.196,,
8,26.8716,3.5123,3.0732,1778561640.248,,
8,9.9157,9.5183,8.3285,1778561640.305,,
8,37.0452,2.5477,2.2292,1778561640.345,,
8,175.4252,5.9893,5.2407,1778561640.535,7.224,9
9,3.7534,25.1449,22.0018,1778561641.168,,
9,27.4694,3.4358,3.0063,1778561641.232,,
9,15.3212,6.1601,5.3901,1778561641.312,,
9,14.9261,6.3231,5.5328,1778561641.367,,
9,20.2015,4.6719,4.0879,1778561641.427,,
9,24.6668,3.8262,3.3479,1778561641.48,,
9,19.7204,4.7859,4.1877,1778561641.54,,
9,26.6556,3.5407,3.0981,1778561641.596,,
9,23.5383,4.0096,3.5084,1778561641.652,,
9,15.6753,6.021,5.2683,1778561641.7,,
9,19.3938,4.8665,4.2582,1778561641.748,,
9,20.0789,4.7005,4.1129,1778561641.82,,
9,20.1766,4.6777,4.093,1778561641.88,,
9,19.8046,4.7656,4.1699,1778561641.944,,
9,18.3676,5.1384,4.4961,1778561642.008,,
9,24.5185,3.8493,3.3682,1778561642.047,,
9,139.6856,7.5217,6.5815,1778561642.209,7.224,8
10,24.4957,3.8529,3.3713,1778561642.873,,
10,19.4108,4.8622,4.2545,1778561642.924,,
10,24.5407,3.8459,3.3651,1778561642.98,,
10,13.1653,7.1688,6.2727,1778561643.025,,
10,15.4436,6.1113,5.3474,1778561643.092,,
10,17.0127,5.5476,4.8542,1778561643.153,,
10,28.5059,3.3109,2.897,1778561643.212,,
10,22.6948,4.1587,3.6388,1778561643.272,,
10,19.264,4.8993,4.2869,1778561643.327,,
10,19.5542,4.8266,4.2233,1778561643.38,,
10,21.3959,4.4111,3.8597,1778561643.44,,
10,22.3946,4.2144,3.6876,1778561643.524,,
10,19.8113,4.764,4.1685,1778561643.58,,
10,20.8167,4.5339,3.9671,1778561643.632,,
10,20.3647,4.6345,4.0552,1778561643.688,,
10,24.5188,3.8493,3.3681,1778561643.734,,
10,181.2844,5.7957,5.0713,1778561643.923,7.224,8
11,35.6335,2.6486,2.3176,1778561644.62,,
11,20.0988,4.6958,4.1088,1778561644.696,,
11,11.7397,8.0394,7.0345,1778561644.74,,
11,18.431,5.1207,4.4806,1778561644.783,,
11,23.062,4.0925,3.5809,1778561644.844,,
11,31.2498,3.0202,2.6427,1778561644.9,,
11,23.7783,3.9692,3.473,1778561644.968,,
11,19.422,4.8594,4.252,1778561645.016,,
11,43.3055,2.1794,1.907,1778561645.092,,
11,26.9559,3.5013,3.0636,1778561645.152,,
11,26.6779,3.5378,3.0955,1778561645.203,,
11,19.7749,4.7727,4.1761,1778561645.257,,
11,10.1717,9.2787,8.1189,1778561645.316,,
11,19.6788,4.796,4.1965,1778561645.388,,
11,20.4493,4.6153,4.0384,1778561645.448,,
11,4.9025,19.2516,16.8451,1778561645.481,,
11,156.2221,6.7255,5.8848,1778561645.64,7.224,9
12,16.6407,5.6716,4.9627,1778561646.301,,
12,22.9282,4.1163,3.6018,1778561646.352,,
12,18.6761,5.0535,4.4218,1778561646.404,,
12,10.857,8.693,7.6064,1778561646.449,,
12,20.9448,4.5061,3.9429,1778561646.498,,
12,5.8885,16.0278,14.0243,1778561646.554,,
12,20.1274,4.6891,4.103,1778561646.609,,
12,23.2845,4.0533,3.5467,1778561646.664,,
12,23.7735,3.97,3.4737,1778561646.728,,
12,20.2771,4.6545,4.0727,1778561646.784,,
12,15.7884,5.9778,5.2306,1778561646.848,,
12,23.2849,4.0533,3.5466,1778561646.908,,
12,31.2178,3.0233,2.6454,1778561646.968,,
12,23.5729,4.0038,3.5033,1778561647.032,,
12,18.0378,5.2323,4.5783,1778561647.083,,
12,11.69,8.0736,7.0644,1778561647.12,,
12,133.8484,7.8498,6.8685,1778561647.256,7.224,7
13,22.3239,4.2278,3.6993,1778561647.899,,
13,18.8405,5.0094,4.3832,1778561647.948,,
13,19.3078,4.8882,4.2771,1778561647.999,,
13,19.4443,4.8539,4.2471,1778561648.056,,
13,15.8953,5.9376,5.1954,1778561648.108,,
13,15.3819,6.1358,5.3688,1778561648.168,,
13,19.9876,4.7219,4.1317,1778561648.228,,
13,19.3917,4.867,4.2586,1778561648.295,,
13,17.97,5.2521,4.5956,1778561648.348,,
13,11.9787,7.879,6.8941,1778561648.397,,
13,21.7396,4.3414,3.7987,1778561648.464,,
13,20.131,4.6883,4.1023,1778561648.52,,
13,15.8961,5.9373,5.1952,1778561648.575,,
13,27.7029,3.4069,2.981,1778561648.645,,
13,16.3048,5.7885,5.0649,1778561648.696,,
13,31.167,3.0282,2.6497,1778561648.729,,
13,133.4982,7.8703,6.8866,1778561648.884,7.224,8
14,23.4826,4.0191,3.5168,1778561649.508,,
14,35.1046,2.6885,2.3525,1778561649.561,,
14,22.463,4.2016,3.6764,1778561649.628,,
14,11.8065,7.9939,6.9947,1778561649.677,,
14,31.4171,3.0041,2.6286,1778561649.752,,
14,35.1036,2.6886,2.3525,1778561649.819,,
14,9.1064,10.3642,9.0687,1778561649.849,,
14,10.6209,8.8863,7.7755,1778561649.892,,
14,24.0219,3.9289,3.4378,1778561649.944,,
14,22.8117,4.1373,3.6202,1778561650.0,,
14,26.6338,3.5436,3.1007,1778561650.044,,
14,19.9476,4.7314,4.14,1778561650.1,,
14,23.9449,3.9416,3.4489,1778561650.172,,
14,19.5845,4.8191,4.2167,1778561650.204,,
14,15.5831,6.0565,5.2995,1778561650.247,,
14,26.1626,3.6074,3.1565,1778561650.277,,
14,169.2542,6.2077,5.4317,1778561650.452,7.224,5
15,32.0559,2.9442,2.5762,1778561651.059,,
15,23.8187,3.9624,3.4671,1778561651.1,,
15,16.2545,5.8064,5.0806,1778561651.136,,
15,15.7162,6.0053,5.2546,1778561651.172,,
15,23.7814,3.9686,3.4726,1778561651.212,,
15,25.8169,3.6557,3.1988,1778561651.252,,
15,13.8436,6.8176,5.9654,1778561651.284,,
15,18.9827,4.9719,4.3504,1778561651.324,,
15,20.3384,4.6405,4.0604,1778561651.361,,
15,17.7579,5.3148,4.6505,1778561651.413,,
15,15.4788,6.0974,5.3352,1778561651.46,,
15,13.7477,6.8651,6.007,1778561651.498,,
15,21.158,4.4607,3.9031,1778561651.545,,
15,16.023,5.8903,5.154,1778561651.592,,
15,20.4857,4.6071,4.0312,1778561651.641,,
15,14.6553,6.44,5.635,1778561651.659,,
15,155.1792,6.7707,5.9244,1778561651.817,7.224,5
16,24.131,3.9112,3.4223,1778561652.42,,
16,20.4208,4.6218,4.044,1778561652.46,,
16,18.2914,5.1598,4.5148,1778561652.491,,
16,23.9952,3.9333,3.4416,1778561652.54,,
16,20.0322,4.7114,4.1225,1778561652.592,,
16,32.306,2.9214,2.5563,1778561652.644,,
16,19.717,4.7867,4.1884,1778561652.688,,
16,15.4116,6.124,5.3585,1778561652.716,,
16,19.7727,4.7733,4.1766,1778561652.752,,
16,17.6999,5.3322,4.6657,1778561652.782,,
16,14.4894,6.5137,5.6995,1778561652.811,,
16,18.7513,5.0333,4.4041,1778561652.844,,
16,24.1194,3.913,3.4239,1778561652.886,,
16,20.5241,4.5985,4.0237,1778561652.921,,
16,32.0902,2.9411,2.5734,1778561652.985,,
16,12.6796,7.4434,6.513,1778561652.999,,
16,162.7596,6.4554,5.6485,1778561653.164,7.224,5
17,20.0562,4.7058,4.1176,1778561653.724,,
17,20.4568,4.6136,4.0369,1778561653.76,,
17,9.2067,10.2512,8.9698,1778561653.781,,
17,11.5385,8.1796,7.1571,1778561653.843,,
17,19.1585,4.9263,4.3105,1778561653.88,,
17,21.5233,4.385,3.8369,1778561653.922,,
17,18.0665,5.224,4.571,1778561653.956,,
17,12.0541,7.8297,6.851,1778561654.004,,
17,17.1497,5.5033,4.8154,1778561654.041,,
17,14.0177,6.7329,5.8913,1778561654.07,,
17,31.1282,3.032,2.653,1778561654.123,,
17,14.1244,6.682,5.8468,1778561654.143,,
17,5.0803,18.5778,16.2556,1778561654.162,,
17,14.6169,6.4569,5.6498,1778561654.193,,
17,23.9655,3.9382,3.4459,1778561654.236,,
17,21.8368,4.3221,3.7818,1778561654.26,,
17,119.2578,8.8101,7.7089,1778561654.381,7.224,5
18,16.0555,5.8784,5.1436,1778561655.06,,
18,8.4485,11.1712,9.7748,1778561655.1,,
18,28.7237,3.2858,2.8751,1778561655.152,,
18,19.6805,4.7956,4.1962,1778561655.184,,
18,39.6824,2.3784,2.0811,1778561655.236,,
18,20.0752,4.7013,4.1137,1778561655.269,,
18,15.5329,6.0761,5.3166,1778561655.307,,
18,14.2552,6.6207,5.7931,1778561655.338,,
18,19.741,4.7809,4.1833,1778561655.384,,
18,19.5666,4.8235,4.2206,1778561655.416,,
18,40.0477,2.3567,2.0621,1778561655.468,,
18,17.6503,5.3472,4.6788,1778561655.5,,
18,14.7448,6.4009,5.6008,1778561655.532,,
18,30.3864,3.106,2.7177,1778561655.576,,
18,12.2567,7.7003,6.7377,1778561655.615,,
18,26.4482,3.5685,3.1224,1778561655.644,,
18,139.887,7.5109,6.572,1778561655.786,7.224,5
19,19.54,4.8301,4.2263,1778561656.432,,
19,16.1449,5.8458,5.1151,1778561656.476,,
19,30.0302,3.1428,2.75,1778561656.52,,
19,18.051,5.2285,4.575,1778561656.551,,
19,5.5945,16.8701,14.7613,1778561656.57,,
19,13.7336,6.8722,6.0132,1778561656.6,,
19,35.6588,2.6468,2.3159,1778561656.652,,
19,21.1676,4.4587,3.9014,1778561656.686,,
19,16.4555,5.7355,5.0185,1778561656.72,,
19,20.015,4.7155,4.126,1778561656.76,,
19,28.7661,3.2809,2.8708,1778561656.804,,
19,16.8146,5.613,4.9114,1778561656.836,,
19,19.6367,4.8063,4.2055,1778561656.868,,
19,12.6617,7.454,6.5222,1778561656.913,,
19,19.4468,4.8533,4.2466,1778561656.944,,
19,14.8461,6.3572,5.5626,1778561656.961,,
19,161.0336,6.5246,5.709,1778561657.124,7.224,5
20,18.4722,5.1093,4.4706,1778561657.686,,
20,27.5851,3.4214,2.9937,1778561657.736,,
20,18.1547,5.1987,4.5488,1778561657.768,,
20,10.7526,8.7774,7.6802,1778561657.786,,
20,16.1097,5.8586,5.1263,1778561657.82,,
20,26.4518,3.568,3.122,1778561657.859,,
20,16.2099,5.8224,5.0946,1778561657.9,,
20,15.9117,5.9315,5.19,1778561657.944,,
20,20.7916,4.5393,3.9719,1778561657.977,,
20,28.1263,3.3556,2.9361,1778561658.024,,
20,18.9957,4.9685,4.3474,1778561658.057,,
20,20.1246,4.6898,4.1036,1778561658.092,,
20,18.8202,5.0148,4.388,1778561658.131,,
20,16.5629,5.6983,4.986,1778561658.161,,
20,19.1319,4.9331,4.3165,1778561658.199,,
20,15.3944,6.1308,5.3644,1778561658.216,,
20,142.842,7.3555,6.4361,1778561658.361,7.224,5
21,13.3773,7.0552,6.1733,1778561663.714,,
21,18.3556,5.1418,4.499,1778561663.777,,
21,27.8484,3.3891,2.9654,1778561663.871,,
21,19.7881,4.7695,4.1733,1778561663.924,,
21,30.4332,3.1012,2.7136,1778561663.983,,
21,16.2974,5.7911,5.0672,1778561664.051,,
21,21.8054,4.3283,3.7873,1778561664.108,,
21,19.2576,4.9009,4.2883,1778561664.156,,
21,24.0126,3.9304,3.4391,1778561664.228,,
21,26.6349,3.5435,3.1005,1778561664.284,,
21,18.5045,5.1004,4.4628,1778561664.352,,
21,15.7664,5.9861,5.2379,1778561664.396,,
21,24.3224,3.8804,3.3953,1778561664.452,,
21,15.8366,5.9596,5.2147,1778561664.496,,
21,19.5174,4.8357,4.2312,1778561664.556,,
21,18.1977,5.1864,4.5381,1778561664.598,,
21,135.7986,7.737,6.7699,1778561664.736,7.224,7
22,28.7784,3.2795,2.8696,1778561665.375,,
22,21.1977,4.4524,3.8958,1778561665.425,,
22,19.9719,4.7256,4.1349,1778561665.476,,
22,27.8091,3.3939,2.9696,1778561665.536,,
22,14.3178,6.5918,5.7678,1778561665.595,,
22,24.3123,3.882,3.3967,1778561665.644,,
22,24.4919,3.8535,3.3718,1778561665.701,,
22,22.289,4.2344,3.7051,1778561665.754,,
22,16.338,5.7767,5.0546,1778561665.801,,
22,19.1785,4.9211,4.306,1778561665.853,,
22,9.3363,10.109,8.8454,1778561665.902,,
22,19.6581,4.8011,4.2009,1778561665.976,,
22,12.8002,7.3733,6.4517,1778561666.024,,
22,16.0231,5.8902,5.154,1778561666.08,,
22,13.5841,6.9478,6.0794,1778561666.136,,
22,13.2397,7.1285,6.2375,1778561666.172,,
22,138.0297,7.612,6.6605,1778561666.313,7.224,7
23,27.1597,3.475,3.0406,1778561666.984,,
23,19.9951,4.7202,4.1301,1778561667.032,,
23,20.0872,4.6985,4.1112,1778561667.1,,
23,19.7268,4.7843,4.1863,1778561667.152,,
23,11.5167,8.1951,7.1707,1778561667.196,,
23,23.7201,3.9789,3.4815,1778561667.24,,
23,24.3691,3.8729,3.3888,1778561667.296,,
23,21.6382,4.3617,3.8165,1778561667.355,,
23,23.1825,4.0712,3.5623,1778561667.408,,
23,23.1721,4.073,3.5639,1778561667.463,,
23,23.3187,4.0474,3.5415,1778561667.516,,
23,28.3602,3.3279,2.9119,1778561667.584,,
23,15.862,5.9501,5.2063,1778561667.632,,
23,15.8555,5.9525,5.2085,1778561667.688,,
23,21.2156,4.4486,3.8925,1778561667.749,,
23,21.8983,4.3099,3.7712,1778561667.788,,
23,158.7232,6.6196,5.7921,1778561667.949,7.224,9
24,34.3628,2.7466,2.4033,1778561668.621,,
24,27.751,3.401,2.9758,1778561668.684,,
24,12.4851,7.5594,6.6145,1778561668.729,,
24,27.8868,3.3844,2.9613,1778561668.791,,
24,16.4147,5.7497,5.031,1778561668.836,,
24,28.5259,3.3086,2.895,1778561668.896,,
24,31.1136,3.0334,2.6542,1778561668.955,,
24,21.6176,4.3659,3.8202,1778561669.012,,
24,5.7004,16.5566,14.487,1778561669.055,,
24,10.5466,8.9489,7.8303,1778561669.102,,
24,23.2096,4.0664,3.5581,1778561669.172,,
24,12.2048,7.733,6.7664,1778561669.219,,
24,31.3359,3.0119,2.6354,1778561669.276,,
24,26.1036,3.6156,3.1636,1778561669.332,,
24,20.1447,4.6851,4.0995,1778561669.38,,
24,23.9841,3.9351,3.4432,1778561669.42,,
24,177.925,5.9052,5.167,1778561669.6,7.224,7
25,20.431,4.6194,4.042,1778561670.249,,
25,13.3195,7.0858,6.2001,1778561670.292,,
25,20.5308,4.597,4.0224,1778561670.361,,
25,11.9421,7.9031,6.9152,1778561670.425,,
25,13.8022,6.838,5.9833,1778561670.488,,
25,20.7497,4.5485,3.9799,1778561670.56,,
25,27.6402,3.4146,2.9878,1778561670.617,,
25,11.424,8.2615,7.2288,1778561670.669,,
25,23.2824,4.0537,3.547,1778561670.756,,
25,14.9149,6.3279,5.5369,1778561670.823,,
25,27.8731,3.3861,2.9628,1778561670.876,,
25,20.2228,4.667,4.0836,1778561670.932,,
25,15.9407,5.9207,5.1806,1778561670.988,,
25,16.14,5.8476,5.1166,1778561671.047,,
25,27.7929,3.3958,2.9714,1778561671.104,,
25,37.6474,2.5069,2.1936,1778561671.156,,
25,145.0827,7.2419,6.3367,1778561671.317,7.224,9
26,11.9339,7.9086,6.92,1778561671.981,,
26,20.0294,4.7121,4.1231,1778561672.06,,
26,20.2548,4.6596,4.0772,1778561672.124,,
26,15.5254,6.0791,5.3192,1778561672.176,,
26,14.0924,6.6972,5.8601,1778561672.232,,
26,21.474,4.3951,3.8457,1778561672.299,,
26,16.493,5.7224,5.0071,1778561672.36,,
26,33.2346,2.8398,2.4848,1778561672.424,,
26,31.4712,2.9989,2.6241,1778561672.492,,
26,33.0549,2.8552,2.4983,1778561672.56,,
26,28.9732,3.2575,2.8503,1778561672.624,,
26,14.9807,6.3001,5.5126,1778561672.677,,
26,27.9817,3.3729,2.9513,1778561672.748,,
26,27.5929,3.4204,2.9929,1778561672.804,,
26,34.827,2.71,2.3712,1778561672.871,,
26,14.6776,6.4302,5.6264,1778561672.903,,
26,122.2794,8.5924,7.5184,1778561673.028,7.224,9
27,31.2038,3.0246,2.6466,1778561673.664,,
27,19.6526,4.8024,4.2021,1778561673.72,,
27,28.0048,3.3701,2.9489,1778561673.791,,
27,27.6844,3.4091,2.983,1778561673.853,,
27,23.8092,3.964,3.4685,1778561673.912,,
27,22.8304,4.134,3.6172,1778561673.963,,
27,18.3104,5.1544,4.5101,1778561674.01,,
27,23.7304,3.9772,3.48,1778561674.064,,
27,19.5148,4.8363,4.2318,1778561674.12,,
27,13.1267,7.1899,6.2912,1778561674.16,,
27,35.478,2.6602,2.3277,1778561674.224,,
27,33.454,2.8212,2.4685,1778561674.29,,
27,14.8314,6.3635,5.5681,1778561674.343,,
27,31.9604,2.953,2.5839,1778561674.412,,
27,23.8953,3.9497,3.456,1778561674.472,,
27,22.2726,4.2375,3.7078,1778561674.519,,
27,157.4513,6.673,5.8389,1778561674.689,7.224,8
28,24.5001,3.8522,3.3707,1778561675.344,,
28,16.0179,5.8922,5.1556,1778561675.4,,
28,23.1139,4.0833,3.5729,1778561675.452,,
28,18.3022,5.1567,4.5122,1778561675.503,,
28,19.6987,4.7912,4.1923,1778561675.56,,
28,18.6264,5.067,4.4336,1778561675.612,,
28,20.1926,4.674,4.0897,1778561675.676,,
28,20.2571,4.6591,4.0767,1778561675.736,,
28,15.6011,6.0496,5.2934,1778561675.796,,
28,19.0938,4.943,4.3251,1778561675.848,,
28,24.9474,3.7832,3.3103,1778561675.912,,
28,29.0735,3.2463,2.8405,1778561675.972,,
28,32.6558,2.8901,2.5289,1778561676.036,,
28,17.1235,5.5117,4.8228,1778561676.084,,
28,24.2721,3.8884,3.4024,1778561676.143,,
28,16.7432,5.6369,4.9323,1778561676.181,,
28,157.6529,6.6645,5.8314,1778561676.34,7.224,9
29,30.8833,3.056,2.674,1778561677.039,,
29,24.7089,3.8197,3.3422,1778561677.097,,
29,30.9248,3.0519,2.6704,1778561677.16,,
29,12.4599,7.5747,6.6279,1778561677.208,,
29,22.3871,4.2158,3.6888,1778561677.271,,
29,18.3802,5.1349,4.493,1778561677.321,,
29,19.1215,4.9358,4.3188,1778561677.372,,
29,16.3843,5.7604,5.0403,1778561677.421,,
29,27.1707,3.4736,3.0394,1778561677.492,,
29,16.2379,5.8123,5.0858,1778561677.534,,
29,28.3744,3.3262,2.9105,1778561677.597,,
29,20.8689,4.5225,3.9572,1778561677.664,,
29,40.0117,2.3588,2.064,1778561677.74,,
29,22.6408,4.1686,3.6475,1778561677.799,,
29,18.1322,5.2051,4.5545,1778561677.843,,
29,32.298,2.9222,2.5569,1778561677.878,,
29,159.5428,6.5856,5.7624,1778561678.053,7.224,9
30,10.3852,9.0879,7.9519,1778561678.711,,
30,22.1114,4.2684,3.7348,1778561678.777,,
30,19.1847,4.9195,4.3046,1778561678.839,,
30,19.1098,4.9388,4.3215,1778561678.904,,
30,24.0132,3.9303,3.439,1778561678.964,,
30,17.8361,5.2915,4.6301,1778561679.015,,
30,16.2239,5.8174,5.0902,1778561679.076,,
30,23.7809,3.9687,3.4726,1778561679.128,,
30,28.6011,3.2999,2.8874,1778561679.193,,
30,11.8132,7.9893,6.9907,1778561679.252,,
30,20.1234,4.6901,4.1038,1778561679.308,,
30,17.3316,5.4456,4.7649,1778561679.357,,
30,28.6112,3.2987,2.8864,1778561679.416,,
30,22.4429,4.2053,3.6797,1778561679.472,,
30,13.971,6.7554,5.911,1778561679.528,,
30,13.1594,7.1721,6.2756,1778561679.567,,
30,160.2089,6.5582,5.7384,1778561679.729,7.224,7
31,22.3338,4.2259,3.6977,1778561680.384,,
31,17.1728,5.4959,4.8089,1778561680.435,,
31,31.5921,2.9875,2.614,1778561680.516,,
31,15.5376,6.0743,5.315,1778561680.565,,
31,15.414,6.123,5.3576,1778561680.628,,
31,28.5272,3.3084,2.8949,1778561680.713,,
31,5.419,17.4165,15.2394,1778561680.766,,
31,16.4901,5.7234,5.008,1778561680.813,,
31,10.6862,8.8319,7.728,1778561680.86,,
31,38.5237,2.4499,2.1437,1778561680.968,,
