timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3217,0,136.5409,3.6619,0,0,0.0
0.3462,1,23.8608,20.9549,0,0,0.0
0.37,2,23.4658,21.3076,0,0,0.0
0.3945,3,24.0733,20.7699,0,0,0.0
0.4186,4,23.7278,21.0724,0,0,0.0
0.4422,5,23.3132,21.4471,0,0,0.0
0.4666,6,23.918,20.9047,0,0,0.0
0.4903,7,23.4738,21.3004,0,0,0.0
0.5141,8,23.3086,21.4514,0,0,0.0
0.5384,9,23.9127,20.9094,0,0,0.0
0.5627,10,23.8287,20.9831,0,0,0.0
0.5867,11,23.491,21.2847,0,0,0.0
0.6107,12,23.7325,21.0682,0,0,0.0
0.635,13,23.9666,20.8623,0,0,0.0
0.6592,14,23.9371,20.8881,0,0,0.0
0.6832,15,23.5609,21.2216,0,0,0.0
0.7076,16,24.1444,20.7087,0,0,0.0
0.7321,17,24.2395,20.6275,0,0,0.0
0.7559,18,23.5902,21.1952,0,0,0.0
0.7803,19,23.8163,20.994,0,0,0.0
0.8043,20,23.6679,21.1257,0,0,0.0
0.8282,21,23.2349,21.5193,0,0,0.0
0.8525,22,23.9155,20.9069,0,0,0.0
0.8769,23,24.1548,20.6998,0,0,0.0
0.9011,24,24.0779,20.7659,0,0,0.0
0.9251,25,23.7819,21.0244,0,0,0.0
0.9488,26,23.3789,21.3868,0,0,0.0
0.9751,27,24.2018,20.6596,0,0,0.0
0.9991,28,23.7652,21.0391,0,0,0.0
1.0231,29,23.5801,21.2043,0,0,0.0
1.048,30,24.1399,20.7126,0,0,0.0
1.0721,31,23.841,20.9723,0,0,0.0
1.0961,32,23.5648,21.2181,0,0,0.0
1.1201,33,23.6704,21.1234,0,0,0.0
1.1443,34,23.7805,21.0256,0,0,0.0
1.1683,35,23.5462,21.2349,0,0,0.0
1.1924,36,23.779,21.027,0,0,0.0
1.2164,37,23.6984,21.0984,0,0,0.0
1.2408,38,23.9841,20.8471,0,0,0.0
1.2648,39,23.7727,21.0325,0,0,0.0
1.289,40,23.8301,20.9819,0,0,0.0
