timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3314,0,136.4329,3.6648,0,0,0.0
0.3559,1,23.8337,20.9787,0,0,0.0
0.3798,2,23.4512,21.3209,0,0,0.0
0.4043,3,24.0512,20.7889,0,0,0.0
0.4282,4,23.543,21.2377,0,0,0.0
0.452,5,23.3284,21.4331,0,0,0.0
0.4762,6,23.7874,21.0195,0,0,0.0
0.5002,7,23.5879,21.1973,0,0,0.0
0.524,8,23.4267,21.3432,0,0,0.0
0.5483,9,24.0244,20.8122,0,0,0.0
0.5726,10,23.928,20.896,0,0,0.0
0.5964,11,23.469,21.3047,0,0,0.0
0.6205,12,23.7763,21.0294,0,0,0.0
0.6448,13,23.9002,20.9203,0,0,0.0
0.6691,14,24.0441,20.7952,0,0,0.0
0.6929,15,23.4595,21.3133,0,0,0.0
0.7174,16,24.1012,20.7459,0,0,0.0
0.7417,17,24.0441,20.7951,0,0,0.0
0.7659,18,23.7833,21.0232,0,0,0.0
0.7901,19,23.8684,20.9482,0,0,0.0
0.8144,20,23.9262,20.8976,0,0,0.0
0.838,21,23.2886,21.4697,0,0,0.0
0.8622,22,23.8702,20.9467,0,0,0.0
0.8865,23,23.9478,20.8788,0,0,0.0
0.9108,24,23.9569,20.8708,0,0,0.0
0.9349,25,23.7437,21.0582,0,0,0.0
0.9587,26,23.491,21.2847,0,0,0.0
0.9848,27,24.1304,20.7208,0,0,0.0
1.0089,28,23.7879,21.0191,0,0,0.0
1.0328,29,23.4818,21.2931,0,0,0.0
1.0576,30,24.0217,20.8146,0,0,0.0
1.0819,31,23.8533,20.9614,0,0,0.0
1.1059,32,23.5805,21.204,0,0,0.0
1.1299,33,23.7148,21.0839,0,0,0.0
1.1542,34,23.8597,20.9559,0,0,0.0
1.1781,35,23.5921,21.1935,0,0,0.0
1.2022,36,23.7608,21.043,0,0,0.0
1.2261,37,23.5564,21.2257,0,0,0.0
1.2505,38,23.9415,20.8842,0,0,0.0
1.2746,39,23.7728,21.0324,0,0,0.0
1.2987,40,23.7798,21.0263,0,0,0.0
1.3231,41,23.9758,20.8543,0,0,0.0
1.3473,42,23.9474,20.8791,0,0,0.0
1.3714,43,23.7218,21.0777,0,0,0.0
1.3953,44,23.5952,21.1907,0,0,0.0
1.4195,45,23.8871,20.9318,0,0,0.0
1.4443,46,24.4206,20.4745,0,0,0.0
1.4686,47,23.9871,20.8445,0,0,0.0
1.4931,48,24.162,20.6937,0,0,0.0
1.5174,49,23.9892,20.8428,0,0,0.0
1.5414,50,23.6091,21.1783,0,0,0.0
1.565,51,23.2947,21.4641,0,0,0.0
1.5893,52,23.9925,20.8398,0,0,0.0
1.613,53,23.3723,21.3928,0,0,0.0
1.6372,54,23.9551,20.8724,0,0,0.0
1.6612,55,23.6007,21.1858,0,0,0.0
1.6855,56,23.9974,20.8356,0,0,0.0
1.7097,57,23.8511,20.9634,0,0,0.0
1.7334,58,23.3981,21.3693,0,0,0.0
1.7575,59,23.7082,21.0897,0,0,0.0
1.7816,60,23.7564,21.0469,0,0,0.0
1.8059,61,23.9407,20.8849,0,0,0.0
1.8295,62,23.3259,21.4354,0,0,0.0
1.8538,63,23.7604,21.0434,0,0,0.0
1.8782,64,24.022,20.8142,0,0,0.0
1.9025,65,23.9653,20.8635,0,0,0.0
1.9265,66,23.6582,21.1343,0,0,0.0
1.9508,67,23.9541,20.8733,0,0,0.0
1.975,68,23.8591,20.9564,0,0,0.0
1.9991,69,23.7842,21.0224,0,0,0.0
2.0227,70,23.2572,21.4987,0,0,0.0
2.0465,71,23.3722,21.3929,0,0,0.0
2.0707,72,23.7691,21.0357,0,0,0.0
2.0947,73,23.6981,21.0987,0,0,0.0
2.1184,74,23.4068,21.3613,0,0,0.0
2.1422,75,23.4392,21.3317,0,0,0.0
2.1663,76,23.7116,21.0867,0,0,0.0
2.1901,77,23.4115,21.357,0,0,0.0
2.2138,78,23.4363,21.3344,0,0,0.0
2.2378,79,23.632,21.1578,0,0,0.0
2.2624,80,24.2952,20.5802,0,0,0.0
2.2867,81,23.9293,20.8949,0,0,0.0
2.3109,82,23.8246,20.9867,0,0,0.0
2.3351,83,23.9342,20.8906,0,0,0.0
2.3592,84,23.7223,21.0772,0,0,0.0
2.3839,85,24.3511,20.5329,0,0,0.0
2.4081,86,23.7813,21.0249,0,0,0.0
2.432,87,23.3266,21.4348,0,0,0.0
2.4556,88,23.2195,21.5336,0,0,0.0
2.4803,89,24.1171,20.7322,0,0,0.0
2.5041,90,23.4945,21.2816,0,0,0.0
2.528,91,23.5034,21.2735,0,0,0.0
2.5526,92,24.0765,20.7672,0,0,0.0
2.5764,93,23.5218,21.2569,0,0,0.0
2.6007,94,23.9186,20.9042,0,0,0.0
2.6248,95,23.8019,21.0067,0,0,0.0
2.6493,96,24.1219,20.728,0,0,0.0
2.6731,97,23.4951,21.281,0,0,0.0
2.6974,98,23.7376,21.0637,0,0,0.0
2.7216,99,23.857,20.9582,0,0,0.0
2.7543,100,32.2226,15.5171,0,0,0.0
2.7798,101,24.1817,20.6768,0,0,0.0
2.8045,102,24.4162,20.4782,0,0,0.0
2.8303,103,25.4551,19.6425,0,0,0.0
2.856,104,25.3627,19.714,0,0,0.0
2.8816,105,25.1992,19.8419,0,0,0.0
2.9071,106,25.1489,19.8816,0,0,0.0
2.9324,107,25.033,19.9736,0,0,0.0
2.958,108,25.1915,19.8479,0,0,0.0
2.9834,109,25.0715,19.943,0,0,0.0
3.0083,110,24.5695,20.3505,0,0,0.0
3.0392,111,30.5095,16.3883,0,0,0.0
3.0695,112,28.2635,17.6907,0,0,0.0
3.0952,113,25.4277,19.6636,0,0,0.0
3.1208,114,25.2198,19.8257,0,0,0.0
3.1462,115,25.0844,19.9327,0,0,0.0
3.1719,116,25.3356,19.7351,0,0,0.0
3.1975,117,25.247,19.8043,0,0,0.0
3.2229,118,25.049,19.9608,0,0,0.0
3.2485,119,25.222,19.8239,0,0,0.0
3.2732,120,24.3847,20.5047,0,0,0.0
3.2978,121,24.2048,20.6571,0,0,0.0
3.3302,122,32.1018,15.5754,0,0,0.0
3.3616,123,28.0765,17.8085,0,0,0.0
3.3873,124,25.3119,19.7536,0,0,0.0
3.4137,125,25.9868,19.2406,0,0,0.0
3.4391,126,25.0668,19.9467,0,0,0.0
3.4641,127,24.678,20.261,0,0,0.0
3.4897,128,25.166,19.8681,0,0,0.0
3.5153,129,25.2848,19.7748,0,0,0.0
3.5403,130,24.6438,20.2891,0,0,0.0
3.5649,131,23.8778,20.94,0,0,0.0
3.6,132,34.7118,14.4043,0,0,0.0
3.626,133,25.4687,19.632,0,0,0.0
3.6516,134,25.2389,19.8107,0,0,0.0
3.6771,135,25.1441,19.8854,0,0,0.0
3.7027,136,25.2198,19.8257,0,0,0.0
3.7281,137,25.0437,19.9651,0,0,0.0
3.7536,138,25.1575,19.8748,0,0,0.0
3.779,139,25.1045,19.9167,0,0,0.0
3.8037,140,24.2724,20.5995,0,0,0.0
3.8368,141,32.7591,15.2629,0,0,0.0
3.8629,142,25.7935,19.3847,0,0,0.0
3.8886,143,25.2874,19.7727,0,0,0.0
3.9139,144,25.0033,19.9974,0,0,0.0
3.9397,145,25.4089,19.6782,0,0,0.0
3.9652,146,25.2113,19.8324,0,0,0.0
3.9905,147,24.9943,20.0045,0,0,0.0
4.0159,148,25.0716,19.9429,0,0,0.0
4.0407,149,24.3663,20.5202,0,0,0.0
4.0705,150,29.4854,16.9575,0,0,0.0
4.1082,151,27.2656,18.3381,0,0,0.0
