timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3317,0,136.6545,3.6589,0,0,0.0
0.356,1,23.9081,20.9134,0,0,0.0
0.38,2,23.6833,21.1119,0,0,0.0
0.4045,3,24.2727,20.5993,0,0,0.0
0.4284,4,23.7604,21.0434,0,0,0.0
0.4522,5,23.5432,21.2375,0,0,0.0
0.4763,6,23.8531,20.9616,0,0,0.0
0.5004,7,23.7628,21.0413,0,0,0.0
0.5242,8,23.6446,21.1465,0,0,0.0
0.5486,9,24.2484,20.6199,0,0,0.0
0.5728,10,24.1424,20.7105,0,0,0.0
0.5966,11,23.6975,21.0992,0,0,0.0
0.6205,12,23.7567,21.0467,0,0,0.0
0.645,13,24.1205,20.7292,0,0,0.0
0.6693,14,24.2522,20.6167,0,0,0.0
0.6931,15,23.6792,21.1156,0,0,0.0
0.7176,16,24.2954,20.58,0,0,0.0
0.7419,17,24.2662,20.6048,0,0,0.0
0.7661,18,24.0148,20.8205,0,0,0.0
0.7903,19,24.0901,20.7554,0,0,0.0
0.8146,20,24.1437,20.7094,0,0,0.0
0.8382,21,23.5112,21.2665,0,0,0.0
0.8624,22,24.0967,20.7498,0,0,0.0
0.8867,23,24.1435,20.7095,0,0,0.0
0.911,24,24.1789,20.6792,0,0,0.0
0.9351,25,23.9604,20.8677,0,0,0.0
0.9589,26,23.7003,21.0968,0,0,0.0
0.985,27,24.3551,20.5296,0,0,0.0
1.0092,28,24.0167,20.8189,0,0,0.0
1.0329,29,23.5596,21.2228,0,0,0.0
1.0577,30,24.1421,20.7107,0,0,0.0
1.0822,31,24.0792,20.7648,0,0,0.0
1.1061,32,23.8042,21.0047,0,0,0.0
1.1302,33,23.9403,20.8853,0,0,0.0
1.1544,34,24.0812,20.7631,0,0,0.0
1.1783,35,23.8273,20.9844,0,0,0.0
1.2024,36,23.9829,20.8482,0,0,0.0
1.2262,37,23.6768,21.1177,0,0,0.0
1.2507,38,24.1574,20.6976,0,0,0.0
1.2748,39,24.011,20.8238,0,0,0.0
1.299,40,24.0168,20.8188,0,0,0.0
1.3233,41,24.1529,20.7014,0,0,0.0
1.3475,42,24.1701,20.6867,0,0,0.0
1.3716,43,23.9299,20.8944,0,0,0.0
1.3955,44,23.8468,20.9672,0,0,0.0
1.4198,45,24.1133,20.7354,0,0,0.0
1.4445,46,24.6448,20.2883,0,0,0.0
1.4688,47,24.207,20.6552,0,0,0.0
1.4933,48,24.3473,20.5362,0,0,0.0
1.5176,49,24.2042,20.6576,0,0,0.0
1.5416,50,23.8384,20.9746,0,0,0.0
1.5652,51,23.5109,21.2667,0,0,0.0
1.5895,52,24.1598,20.6955,0,0,0.0
1.6132,53,23.5864,21.1986,0,0,0.0
1.6375,54,24.176,20.6816,0,0,0.0
1.6614,55,23.8241,20.9872,0,0,0.0
1.6856,56,24.0372,20.8011,0,0,0.0
1.7099,57,24.0638,20.7781,0,0,0.0
1.7336,58,23.609,21.1784,0,0,0.0
1.7577,59,23.94,20.8855,0,0,0.0
1.7818,60,23.9779,20.8525,0,0,0.0
