step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
9,6.5539,14.4007,12.6006,1777503694.792,5.5,0
9,15.9926,5.9015,5.1638,1777503694.824,5.5,0
9,5.0531,18.6776,16.3429,1777503694.841,5.5,0
9,3.8243,24.6791,21.5942,1777503694.859,5.5,0
9,15.3403,6.1524,5.3834,1777503694.888,5.5,0
9,21.4541,4.3992,3.8493,1777503694.922,5.5,0
9,16.3221,5.7823,5.0595,1777503694.955,5.5,0
9,11.6583,8.0955,7.0836,1777503694.973,5.5,0
9,6.0718,15.544,13.601,1777503694.99,5.5,0
9,15.9906,5.9022,5.1645,1777503695.022,5.5,0
9,24.3843,3.8705,3.3867,1777503695.06,5.5,0
9,36.5163,2.5846,2.2615,1777503695.113,5.5,0
9,27.8458,3.3894,2.9657,1777503695.16,5.5,0
9,18.6047,5.0729,4.4388,1777503695.191,5.5,0
9,8.1574,11.5698,10.1236,1777503695.201,5.5,0
9,177.2017,5.9293,5.1881,1777503695.38,5.5,0
10,12.8588,7.3397,6.4223,1777503696.017,5.5,0
10,13.065,7.2239,6.3209,1777503696.052,5.5,0
10,17.7888,5.3056,4.6424,1777503696.102,5.5,0
10,18.0707,5.2228,4.57,1777503696.133,5.5,0
10,20.1199,4.6909,4.1045,1777503696.188,5.5,0
10,15.6789,6.0196,5.2671,1777503696.218,5.5,0
10,19.7018,4.7904,4.1916,1777503696.252,5.5,0
10,19.5384,4.8305,4.2267,1777503696.3,5.5,0
10,14.1861,6.653,5.8214,1777503696.338,5.5,0
10,27.5426,3.4267,2.9984,1777503696.379,5.5,0
10,14.3279,6.5871,5.7638,1777503696.417,5.5,0
10,18.9017,4.9932,4.3691,1777503696.462,5.5,0
10,22.6243,4.1716,3.6502,1777503696.499,5.5,0
10,12.5729,7.5066,6.5683,1777503696.548,5.5,0
10,19.3418,4.8796,4.2696,1777503696.588,5.5,0
10,13.5755,6.9523,6.0832,1777503696.604,5.5,0
10,148.7097,7.0653,6.1821,1777503696.755,5.5,0
11,10.9571,8.6136,7.5369,1777503697.399,5.5,0
11,39.8897,2.366,2.0703,1777503697.47,5.5,0
11,27.0016,3.4953,3.0584,1777503697.512,5.5,0
11,20.6903,4.5616,3.9914,1777503697.54,5.5,0
11,18.5234,5.0952,4.4583,1777503697.572,5.5,0
11,21.5619,4.3772,3.83,1777503697.608,5.5,0
11,19.2285,4.9083,4.2948,1777503697.64,5.5,0
11,19.7319,4.7831,4.1852,1777503697.672,5.5,0
11,9.7123,9.7176,8.5029,1777503697.694,5.5,0
11,19.9427,4.7326,4.141,1777503697.752,5.5,0
11,25.0848,3.7624,3.2921,1777503697.8,5.5,0
11,17.111,5.5158,4.8263,1777503697.833,5.5,0
11,4.4981,20.9821,18.3594,1777503697.85,5.5,0
11,32.5711,2.8977,2.5355,1777503697.904,5.5,0
11,26.3085,3.5874,3.139,1777503697.944,5.5,0
11,14.2253,6.6347,5.8053,1777503697.96,5.5,0
11,114.8094,9.1515,8.0076,1777503698.077,5.5,0
12,15.7839,5.9795,5.2321,1777503698.619,5.5,0
12,5.3524,17.6334,15.4292,1777503698.638,5.5,0
12,18.3403,5.146,4.5028,1777503698.684,5.5,0
12,16.751,5.6343,4.93,1777503698.716,5.5,0
12,16.8506,5.601,4.9009,1777503698.746,5.5,0
12,18.0011,5.243,4.5876,1777503698.778,5.5,0
12,14.699,6.4208,5.6182,1777503698.799,5.5,0
12,8.2974,11.3746,9.9528,1777503698.82,5.5,0
12,33.2763,2.8363,2.4817,1777503698.878,5.5,0
12,13.8036,6.8374,5.9827,1777503698.904,5.5,0
12,19.9944,4.7203,4.1303,1777503698.943,5.5,0
12,4.0555,23.272,20.363,1777503698.96,5.5,0
12,33.8434,2.7887,2.4401,1777503699.008,5.5,0
12,16.1876,5.8304,5.1016,1777503699.044,5.5,0
12,15.724,6.0023,5.252,1777503699.076,5.5,0
12,16.4418,5.7402,5.0227,1777503699.094,5.5,0
12,144.338,7.2793,6.3694,1777503699.241,5.5,0
13,25.4164,3.7134,3.2492,1777503699.872,5.5,0
13,19.1874,4.9189,4.304,1777503699.918,5.5,0
13,14.3467,6.5785,5.7562,1777503699.958,5.5,0
13,4.0368,23.3801,20.4576,1777503699.979,5.5,0
13,7.6354,12.3608,10.8157,1777503700.015,5.5,0
13,20.0303,4.7119,4.1229,1777503700.05,5.5,0
13,25.4585,3.7072,3.2438,1777503700.088,5.5,0
13,20.1708,4.679,4.0942,1777503700.115,5.5,0
13,20.1887,4.6749,4.0905,1777503700.156,5.5,0
13,24.1031,3.9157,3.4262,1777503700.194,5.5,0
13,23.8822,3.9519,3.4579,1777503700.236,5.5,0
13,19.5467,4.8284,4.2249,1777503700.272,5.5,0
13,3.8197,24.7089,21.6203,1777503700.289,5.5,0
13,20.1945,4.6736,4.0894,1777503700.324,5.5,0
13,18.4422,5.1176,4.4779,1777503700.358,5.5,0
13,26.8111,3.5202,3.0802,1777503700.387,5.5,0
13,126.8919,8.2801,7.2451,1777503700.516,5.5,0
14,19.927,4.7363,4.1443,1777503701.192,5.5,0
14,13.6636,6.9074,6.044,1777503701.244,5.5,0
14,12.2104,7.7295,6.7633,1777503701.271,5.5,0
14,11.906,7.9271,6.9362,1777503701.312,5.5,0
14,23.6933,3.9834,3.4855,1777503701.348,5.5,0
14,20.9554,4.5039,3.9409,1777503701.385,5.5,0
14,19.4135,4.8616,4.2539,1777503701.428,5.5,0
14,25.7289,3.6683,3.2097,1777503701.47,5.5,0
14,14.7137,6.4144,5.6126,1777503701.507,5.5,0
14,11.8957,7.934,6.9422,1777503701.552,5.5,0
14,18.714,5.0433,4.4129,1777503701.588,5.5,0
14,18.8525,5.0062,4.3805,1777503701.62,5.5,0
14,28.0003,3.3707,2.9493,1777503701.67,5.5,0
14,22.1458,4.2618,3.729,1777503701.706,5.5,0
14,19.4837,4.844,4.2385,1777503701.745,5.5,0
14,5.9866,15.7652,13.7945,1777503701.754,5.5,0
14,138.3236,7.5958,6.6463,1777503701.894,5.5,0
15,25.6415,3.6808,3.2207,1777503702.512,5.5,0
15,19.8225,4.7613,4.1661,1777503702.552,5.5,0
15,30.0512,3.1406,2.7481,1777503702.608,5.5,0
15,24.4859,3.8545,3.3727,1777503702.65,5.5,0
15,17.0961,5.5206,4.8305,1777503702.688,5.5,0
15,19.9372,4.7339,4.1421,1777503702.72,5.5,0
15,20.6328,4.5743,4.0025,1777503702.754,5.5,0
15,22.1475,4.2614,3.7288,1777503702.795,5.5,0
15,10.7809,8.7544,7.6601,1777503702.82,5.5,0
15,20.085,4.699,4.1117,1777503702.868,5.5,0
