step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
109,0,baseline,21.3976,26.2606,21.3976,0.0,0.026379
109,1,baseline,25.5696,26.2703,25.5696,0.0,0.026389
109,2,baseline,26.4024,25.8711,25.8711,0.0,0.026428
109,3,baseline,26.3493,25.6118,25.6118,0.0,0.026375
110,0,baseline,21.0096,26.4549,21.0096,0.0,0.026567
110,1,baseline,25.0215,26.2232,25.0215,0.0,0.02633
110,2,baseline,25.7521,25.9604,25.7521,0.0,0.026068
110,3,baseline,25.6117,25.8427,25.6117,0.0,0.026115
111,0,baseline,21.5211,26.3008,21.5211,0.0,0.02641
111,1,baseline,26.1482,25.9983,25.9983,0.0,0.026175
111,2,baseline,27.4771,25.7492,25.7492,0.0,0.027503
111,3,baseline,28.2602,25.4187,25.4187,0.0,0.028289
112,0,baseline,21.7688,26.3482,21.7688,0.0,0.026457
112,1,baseline,25.9666,26.1789,25.9666,0.0,0.026286
112,2,baseline,25.7712,25.8928,25.7712,0.0,0.025999
112,3,baseline,25.486,25.7317,25.486,0.0,0.025844
113,0,baseline,21.4499,26.325,21.4499,0.0,0.026431
113,1,baseline,24.9146,26.1602,24.9146,0.0,0.026445
113,2,baseline,25.4625,26.1334,25.4625,0.0,0.026244
113,3,baseline,25.7753,25.6879,25.6879,0.0,0.025803
114,0,baseline,21.7373,26.2249,21.7373,0.0,0.026331
114,1,baseline,25.5805,26.1352,25.5805,0.0,0.026272
114,2,baseline,26.7152,25.8933,25.8933,0.0,0.026907
114,3,baseline,26.6398,25.6225,25.6225,0.0,0.02667
115,0,baseline,22.1855,26.1953,22.1855,0.0,0.026302
115,1,baseline,26.0851,25.937,25.937,0.0,0.026112
115,2,baseline,26.3195,25.8658,25.8658,0.0,0.026367
115,3,baseline,26.7537,25.4289,25.4289,0.0,0.02678
116,0,baseline,21.5641,26.4406,21.5641,0.0,0.026538
116,1,baseline,25.1467,26.2686,25.1467,0.0,0.026379
116,2,baseline,24.387,25.9905,24.387,0.0,0.026127
116,3,baseline,25.3639,25.7351,25.3639,0.0,0.025847
117,0,baseline,21.8582,26.2278,21.8582,0.0,0.026355
117,1,baseline,25.6991,26.2155,25.6991,0.0,0.026335
117,2,baseline,26.172,26.16,26.16,0.0,0.026284
117,3,baseline,26.9965,25.5162,25.5162,0.0,0.027029
118,0,baseline,21.715,26.2562,21.715,0.0,0.026367
118,1,baseline,25.632,26.0245,25.632,0.0,0.026134
118,2,baseline,25.7418,25.953,25.7418,0.0,0.026073
118,3,baseline,25.8218,25.701,25.701,0.0,0.025911
119,0,baseline,21.3892,26.5484,21.3892,0.0,0.026657
119,1,baseline,25.5271,26.2243,25.5271,0.0,0.026341
119,2,baseline,25.8846,26.0428,25.8846,0.0,0.026173
119,3,baseline,26.1098,25.6877,25.6877,0.0,0.026137
120,0,baseline,21.6406,26.3011,21.6406,0.0,0.026404
120,1,baseline,26.2133,26.1941,26.1941,0.0,0.026301
120,2,baseline,26.0758,25.8933,25.8933,0.0,0.026101
120,3,baseline,26.5188,25.7667,25.7667,0.0,0.026551
121,0,baseline,21.4156,26.4118,21.4156,0.0,0.02652
121,1,baseline,26.2423,26.0477,26.0477,0.0,0.026325
121,2,baseline,27.0185,25.7842,25.7842,0.0,0.027045
121,3,baseline,26.2804,25.5412,25.5412,0.0,0.026311
122,0,baseline,20.8353,26.3167,20.8353,0.0,0.026429
122,1,baseline,25.7343,26.3604,25.7343,0.0,0.026608
122,2,baseline,25.8668,26.0532,25.8668,0.0,0.026182
122,3,baseline,26.262,25.9004,25.9004,0.0,0.026296
123,0,baseline,21.198,26.2837,21.198,0.0,0.026392
123,1,baseline,26.0257,26.1861,26.0257,0.0,0.02631
123,2,baseline,26.4678,26.0645,26.0645,0.0,0.026497
123,3,baseline,26.3242,25.5516,25.5516,0.0,0.026355
124,0,baseline,21.3888,26.2176,21.3888,0.0,0.026325
124,1,baseline,26.3188,26.1173,26.1173,0.0,0.026344
124,2,baseline,26.5749,25.913,25.913,0.0,0.0266
124,3,baseline,26.1306,25.8127,25.8127,0.0,0.026159
125,0,baseline,21.189,26.3275,21.189,0.0,0.026455
125,1,baseline,26.185,26.0033,26.0033,0.0,0.026212
125,2,baseline,26.255,25.9758,25.9758,0.0,0.02628
125,3,baseline,26.2724,25.5448,25.5448,0.0,0.0263
126,0,baseline,21.4545,26.3675,21.4545,0.0,0.026477
126,1,baseline,26.4221,25.7029,25.7029,0.0,0.026448
126,2,baseline,26.4945,25.7659,25.7659,0.0,0.02652
126,3,baseline,27.2586,25.135,25.135,0.0,0.02729
127,0,baseline,21.2709,26.3837,21.2709,0.0,0.026492
127,1,baseline,26.1758,26.1471,26.1471,0.0,0.02625
127,2,baseline,26.0828,26.088,26.0828,0.0,0.026214
127,3,baseline,25.8837,25.6763,25.6763,0.0,0.025913
128,0,baseline,20.9778,26.4339,20.9778,0.0,0.026542
128,1,baseline,26.4397,26.1986,26.1986,0.0,0.026464
128,2,baseline,26.389,25.9153,25.9153,0.0,0.026414
128,3,baseline,26.8,25.6952,25.6952,0.0,0.026828
129,0,baseline,21.4077,26.2911,21.4077,0.0,0.0264
129,1,baseline,26.4573,26.0975,26.0975,0.0,0.026484
129,2,baseline,25.8212,26.1468,25.8212,0.0,0.026252
129,3,baseline,26.0259,25.617,25.617,0.0,0.026055
130,0,baseline,21.9844,26.3006,21.9844,0.0,0.026415
130,1,baseline,27.0303,25.6945,25.6945,0.0,0.027058
130,2,baseline,27.3467,25.4458,25.4458,0.0,0.027373
130,3,baseline,27.49,25.3775,25.3775,0.0,0.027526
131,0,baseline,22.0387,26.4193,22.0387,0.0,0.026527
131,1,baseline,26.3795,26.1362,26.1362,0.0,0.026505
131,2,baseline,26.278,25.8449,25.8449,0.0,0.026303
131,3,baseline,25.9719,25.8698,25.8698,0.0,0.025999
132,0,baseline,21.5896,26.3455,21.5896,0.0,0.026453
132,1,baseline,26.3476,25.9436,25.9436,0.0,0.026384
132,2,baseline,26.7593,26.2385,26.2385,0.0,0.026786
132,3,baseline,26.1743,25.5347,25.5347,0.0,0.026201
133,0,baseline,21.2591,26.1975,21.2591,0.0,0.02632
133,1,baseline,25.7132,26.2101,25.7132,0.0,0.026344
133,2,baseline,25.5562,26.1169,25.5562,0.0,0.026223
133,3,baseline,26.6558,25.5848,25.5848,0.0,0.026682
134,0,baseline,21.3203,26.3919,21.3203,0.0,0.026517
134,1,baseline,25.5369,26.2809,25.5369,0.0,0.026396
134,2,baseline,25.3733,26.1383,25.3733,0.0,0.026263
134,3,baseline,26.1639,25.5677,25.5677,0.0,0.026198
135,0,baseline,21.5373,26.432,21.5373,0.0,0.026549
135,1,baseline,25.9793,26.0664,25.9793,0.0,0.026182
135,2,baseline,25.8238,26.0683,25.8238,0.0,0.026173
135,3,baseline,26.5773,25.7097,25.7097,0.0,0.026605
136,0,baseline,21.5333,26.3708,21.5333,0.0,0.02648
136,1,baseline,26.5084,25.939,25.939,0.0,0.026534
136,2,baseline,26.7272,25.7897,25.7897,0.0,0.026753
136,3,baseline,26.7516,25.6445,25.6445,0.0,0.027079
137,0,baseline,21.1598,26.3595,21.1598,0.0,0.026467
137,1,baseline,25.8076,26.2727,25.8076,0.0,0.02638
137,2,baseline,25.8212,26.0657,25.8212,0.0,0.026183
137,3,baseline,25.448,25.7731,25.448,0.0,0.02607
138,0,baseline,21.6499,26.3001,21.6499,0.0,0.026413
138,1,baseline,26.4044,26.1671,26.1671,0.0,0.026431
138,2,baseline,26.224,26.1115,26.1115,0.0,0.026251
138,3,baseline,26.1744,25.6041,25.6041,0.0,0.026202
139,0,baseline,21.3248,26.3882,21.3248,0.0,0.026492
139,1,baseline,26.046,26.2802,26.046,0.0,0.026387
139,2,baseline,26.3652,25.876,25.876,0.0,0.026391
139,3,baseline,25.9966,25.7624,25.7624,0.0,0.026023
140,0,baseline,21.3082,26.3861,21.3082,0.0,0.026492
140,1,baseline,26.4346,26.2667,26.2667,0.0,0.026459
140,2,baseline,26.7887,26.1329,26.1329,0.0,0.026815
140,3,baseline,26.5392,25.8123,25.8123,0.0,0.026574
141,0,baseline,21.4359,26.1658,21.4359,0.0,0.026286
141,1,baseline,26.5915,25.9599,25.9599,0.0,0.026676
141,2,baseline,26.6047,25.8858,25.8858,0.0,0.026632
141,3,baseline,26.5814,25.8852,25.8852,0.0,0.026609
142,0,baseline,21.5389,26.3263,21.5389,0.0,0.026426
142,1,baseline,26.4539,26.33,26.33,0.0,0.026613
142,2,baseline,26.5473,26.0444,26.0444,0.0,0.026571
142,3,baseline,26.3093,25.9219,25.9219,0.0,0.026336
143,0,baseline,21.2452,26.2844,21.2452,0.0,0.026393
143,1,baseline,26.0177,26.2957,26.0177,0.0,0.0264
143,2,baseline,26.2272,26.1764,26.1764,0.0,0.026275
143,3,baseline,26.1863,25.6896,25.6896,0.0,0.026211
144,0,baseline,20.4171,26.4081,20.4171,0.0,0.026503
144,1,baseline,24.7977,26.426,24.7977,0.0,0.026536
144,2,baseline,25.0307,26.2877,25.0307,0.0,0.026387
144,3,baseline,25.4421,26.052,25.4421,0.0,0.026149
145,0,baseline,20.6542,26.5847,20.6542,0.0,0.026684
145,1,baseline,25.0762,26.5243,25.0762,0.0,0.026631
145,2,baseline,25.4529,26.2758,25.4529,0.0,0.026373
145,3,baseline,26.0008,25.942,25.942,0.0,0.026048
146,0,baseline,20.4625,26.6436,20.4625,0.0,0.026752
146,1,baseline,25.2247,26.4546,25.2247,0.0,0.026559
146,2,baseline,26.0215,26.1118,26.0215,0.0,0.026215
146,3,baseline,26.5272,25.7015,25.7015,0.0,0.026552
147,0,baseline,20.5672,26.599,20.5672,0.0,0.026713
147,1,baseline,25.4076,26.4468,25.4076,0.0,0.026552
147,2,baseline,26.6349,26.4978,26.4978,0.0,0.02666
147,3,baseline,27.8076,25.8279,25.8279,0.0,0.027835
148,0,baseline,20.8542,26.2045,20.8542,0.0,0.026309
148,1,baseline,25.2123,26.1522,25.2123,0.0,0.02626
148,2,baseline,26.2958,26.0416,26.0416,0.0,0.026322
148,3,baseline,26.2582,25.8547,25.8547,0.0,0.026282
149,0,baseline,21.3319,26.3386,21.3319,0.0,0.026461
149,1,baseline,26.3788,26.2343,26.2343,0.0,0.026404
149,2,baseline,27.2085,25.8913,25.8913,0.0,0.027234
149,3,baseline,26.3083,25.9642,25.9642,0.0,0.026334
150,0,baseline,20.8345,26.4,20.8345,0.0,0.026515
150,1,baseline,25.562,26.2871,25.562,0.0,0.026385
150,2,baseline,25.2308,26.2242,25.2308,0.0,0.026324
150,3,baseline,26.1189,25.7506,25.7506,0.0,0.026145
151,0,baseline,21.0371,26.4211,21.0371,0.0,0.026531
151,1,baseline,26.3531,26.0805,26.0805,0.0,0.026438
151,2,baseline,26.4946,25.8418,25.8418,0.0,0.02652
151,3,baseline,27.0638,25.6102,25.6102,0.0,0.027089
152,0,baseline,21.0121,26.3668,21.0121,0.0,0.02648
152,1,baseline,26.1351,26.1068,26.1068,0.0,0.026257
152,2,baseline,25.6359,26.0665,25.6359,0.0,0.026176
152,3,baseline,26.1453,25.6404,25.6404,0.0,0.026171
153,0,baseline,22.6703,26.4968,22.6703,0.0,0.026604
153,1,baseline,27.7591,25.6083,25.6083,0.0,0.027786
153,2,baseline,28.0726,25.6707,25.6707,0.0,0.028098
153,3,baseline,28.6192,24.6789,24.6789,0.0,0.028645
154,0,baseline,21.3111,26.3696,21.3111,0.0,0.026475
154,1,baseline,25.1228,26.3047,25.1228,0.0,0.026409
154,2,baseline,24.8797,26.2296,24.8797,0.0,0.026335
154,3,baseline,24.5306,25.8853,24.5306,0.0,0.025993
155,0,baseline,21.3383,26.2999,21.3383,0.0,0.026409
155,1,baseline,25.6977,26.0174,25.6977,0.0,0.026119
155,2,baseline,25.694,26.1063,25.694,0.0,0.026208
155,3,baseline,25.7879,25.8063,25.7879,0.0,0.025942
156,0,baseline,21.2579,26.406,21.2579,0.0,0.026512
156,1,baseline,25.7643,26.2646,25.7643,0.0,0.026364
156,2,baseline,25.5009,26.0315,25.5009,0.0,0.026137
156,3,baseline,26.0004,25.8446,25.8446,0.0,0.026026
157,0,baseline,20.5266,26.7227,20.5266,0.0,0.026832
157,1,baseline,24.8958,26.3172,24.8958,0.0,0.026441
157,2,baseline,24.8997,25.9685,24.8997,0.0,0.026077
157,3,baseline,25.4176,25.9258,25.4176,0.0,0.026032
158,0,baseline,21.0614,26.3574,21.0614,0.0,0.026453
158,1,baseline,26.5028,26.3561,26.3561,0.0,0.026526
158,2,baseline,26.8961,26.0944,26.0944,0.0,0.026919
158,3,baseline,26.4011,25.408,25.408,0.0,0.026425
159,0,baseline,20.7834,26.5776,20.7834,0.0,0.02668
159,1,baseline,25.8429,26.596,25.8429,0.0,0.026697
159,2,baseline,25.7922,26.3367,25.7922,0.0,0.026446
159,3,baseline,26.3629,25.8966,25.8966,0.0,0.026388
160,0,baseline,20.3866,26.6456,20.3866,0.0,0.026753
160,1,baseline,25.4304,26.7117,25.4304,0.0,0.026827
160,2,baseline,25.6246,26.5461,25.6246,0.0,0.026656
160,3,baseline,26.3028,26.221,26.221,0.0,0.026329
161,0,baseline,20.5447,26.3944,20.5447,0.0,0.026498
161,1,baseline,25.9592,26.2807,25.9592,0.0,0.026383
161,2,baseline,26.4737,26.2751,26.2751,0.0,0.026497
161,3,baseline,28.0985,25.4291,25.4291,0.0,0.028127
162,0,baseline,20.6443,26.5455,20.6443,0.0,0.026648
162,1,baseline,25.4432,26.4934,25.4432,0.0,0.026589
162,2,baseline,25.7379,26.0852,25.7379,0.0,0.02618
162,3,baseline,25.7447,26.1292,25.7447,0.0,0.026225
163,0,baseline,21.2419,26.377,21.2419,0.0,0.026483
163,1,baseline,26.3219,26.3168,26.3168,0.0,0.026422
163,2,baseline,26.985,25.9367,25.9367,0.0,0.02701
163,3,baseline,26.3848,25.5316,25.5316,0.0,0.02641
164,0,baseline,21.1089,26.3273,21.1089,0.0,0.026434
164,1,baseline,26.3757,26.1619,26.1619,0.0,0.026403
164,2,baseline,26.5347,26.1325,26.1325,0.0,0.026561
164,3,baseline,26.2293,25.9352,25.9352,0.0,0.026258
165,0,baseline,22.1186,26.5605,22.1186,0.0,0.026681
165,1,baseline,26.9699,25.706,25.706,0.0,0.026995
165,2,baseline,27.2028,25.4875,25.4875,0.0,0.027228
165,3,baseline,28.1677,24.6756,24.6756,0.0,0.028195
166,0,baseline,21.2273,26.4851,21.2273,0.0,0.026598
166,1,baseline,26.0949,26.2334,26.0949,0.0,0.026337
166,2,baseline,25.8704,26.117,25.8704,0.0,0.026225
166,3,baseline,25.2191,25.7555,25.2191,0.0,0.025868
167,0,baseline,21.6903,26.3107,21.6903,0.0,0.026422
167,1,baseline,26.5212,26.3102,26.3102,0.0,0.026547
167,2,baseline,26.551,26.4528,26.4528,0.0,0.026577
167,3,baseline,26.7791,25.8983,25.8983,0.0,0.026804
168,0,baseline,21.4489,26.3392,21.4489,0.0,0.026436
168,1,baseline,26.4502,26.3269,26.3269,0.0,0.026476
168,2,baseline,26.252,25.9938,25.9938,0.0,0.026278
168,3,baseline,25.318,25.9545,25.318,0.0,0.026058
169,0,baseline,21.2843,26.4494,21.2843,0.0,0.026558
169,1,baseline,26.2045,26.1722,26.1722,0.0,0.026278
169,2,baseline,25.7949,25.9507,25.7949,0.0,0.026058
169,3,baseline,26.0296,25.7432,25.7432,0.0,0.026056
170,0,baseline,21.0786,26.3302,21.0786,0.0,0.026429
170,1,baseline,26.3641,26.3853,26.3641,0.0,0.026495
170,2,baseline,26.5653,25.8906,25.8906,0.0,0.026593
170,3,baseline,26.1732,25.8152,25.8152,0.0,0.0262
171,0,baseline,21.3826,26.4047,21.3826,0.0,0.026515
171,1,baseline,26.5427,26.1807,26.1807,0.0,0.026569
171,2,baseline,26.6086,26.2151,26.2151,0.0,0.026635
171,3,baseline,26.5666,25.7442,25.7442,0.0,0.026593
172,0,baseline,21.2141,26.3308,21.2141,0.0,0.026438
172,1,baseline,26.5314,26.327,26.327,0.0,0.026681
172,2,baseline,26.6509,26.0321,26.0321,0.0,0.026676
172,3,baseline,26.8709,25.7978,25.7978,0.0,0.026896
173,0,baseline,21.037,26.4297,21.037,0.0,0.026541
173,1,baseline,25.626,26.2511,25.626,0.0,0.026529
173,2,baseline,25.682,26.1746,25.682,0.0,0.026278
173,3,baseline,26.1075,25.8652,25.8652,0.0,0.02614
174,0,baseline,20.8147,26.5996,20.8147,0.0,0.026719
174,1,baseline,25.2101,26.3968,25.2101,0.0,0.026509
174,2,baseline,25.6228,26.2864,25.6228,0.0,0.026396
174,3,baseline,26.2039,26.0892,26.0892,0.0,0.02623
175,0,baseline,20.7969,26.4696,20.7969,0.0,0.026575
175,1,baseline,26.3036,26.4614,26.3036,0.0,0.026576
175,2,baseline,27.0129,26.0693,26.0693,0.0,0.027038
175,3,baseline,27.7866,25.2199,25.2199,0.0,0.027812
176,0,baseline,21.377,26.3998,21.377,0.0,0.026497
176,1,baseline,26.0644,26.184,26.0644,0.0,0.026284
176,2,baseline,26.0322,26.1931,26.0322,0.0,0.026298
176,3,baseline,25.8055,25.6628,25.6628,0.0,0.025831
177,0,baseline,21.1044,26.4316,21.1044,0.0,0.026536
177,1,baseline,25.9725,26.2614,25.9725,0.0,0.026374
177,2,baseline,25.8417,26.0469,25.8417,0.0,0.026154
177,3,baseline,26.0581,25.9517,25.9517,0.0,0.026251
178,0,baseline,20.4226,26.5161,20.4226,0.0,0.026618
178,1,baseline,25.8253,26.4857,25.8253,0.0,0.026595
178,2,baseline,26.262,26.3294,26.262,0.0,0.026436
178,3,baseline,25.6164,26.1111,25.6164,0.0,0.026456
179,0,baseline,21.1887,26.2841,21.1887,0.0,0.026389
179,1,baseline,26.4112,26.1901,26.1901,0.0,0.026442
179,2,baseline,26.4007,25.699,25.699,0.0,0.026426
179,3,baseline,26.3217,25.7488,25.7488,0.0,0.026349
180,0,baseline,21.1946,26.3498,21.1946,0.0,0.026453
180,1,baseline,26.4855,26.1347,26.1347,0.0,0.026511
180,2,baseline,27.1756,26.1077,26.1077,0.0,0.027199
180,3,baseline,26.4396,25.7108,25.7108,0.0,0.026465
181,0,baseline,20.9884,26.464,20.9884,0.0,0.026564
181,1,baseline,25.893,26.412,25.893,0.0,0.026515
181,2,baseline,25.3926,26.0981,25.3926,0.0,0.026193
181,3,baseline,25.9394,25.9025,25.9025,0.0,0.026019
182,0,baseline,20.9485,26.389,20.9485,0.0,0.026483
182,1,baseline,26.5036,26.3458,26.3458,0.0,0.026546
182,2,baseline,26.8031,25.8823,25.8823,0.0,0.026827
182,3,baseline,26.8828,25.3288,25.3288,0.0,0.026909
183,0,baseline,20.7865,26.5137,20.7865,0.0,0.026633
183,1,baseline,25.7697,26.2755,25.7697,0.0,0.026387
183,2,baseline,25.2534,26.4236,25.2534,0.0,0.026526
183,3,baseline,26.1994,25.8438,25.8438,0.0,0.026239
184,0,baseline,20.8479,26.409,20.8479,0.0,0.026515
184,1,baseline,26.2375,26.1112,26.1112,0.0,0.026372
184,2,baseline,25.5641,25.9201,25.5641,0.0,0.026013
184,3,baseline,26.8037,25.4712,25.4712,0.0,0.026829
185,0,baseline,21.1206,26.6248,21.1206,0.0,0.02673
185,1,baseline,26.3204,26.3237,26.3204,0.0,0.026614
185,2,baseline,26.3889,26.1876,26.1876,0.0,0.026414
185,3,baseline,26.6644,25.7289,25.7289,0.0,0.02669
186,0,baseline,21.7065,26.3233,21.7065,0.0,0.026431
186,1,baseline,27.2909,25.8479,25.8479,0.0,0.027318
186,2,baseline,27.7975,25.276,25.276,0.0,0.027826
186,3,baseline,26.6346,25.2933,25.2933,0.0,0.026955
187,0,baseline,21.272,26.5421,21.272,0.0,0.026643
187,1,baseline,25.5729,26.3556,25.5729,0.0,0.026471
187,2,baseline,25.487,26.2605,25.487,0.0,0.026374
187,3,baseline,26.2451,26.1526,26.1526,0.0,0.026997
188,0,baseline,21.2199,26.4544,21.2199,0.0,0.02656
188,1,baseline,25.9639,26.3052,25.9639,0.0,0.026415
188,2,baseline,26.1012,26.0068,26.0068,0.0,0.026126
188,3,baseline,26.0143,25.7931,25.7931,0.0,0.026041
189,0,baseline,21.5805,26.366,21.5805,0.0,0.026475
189,1,baseline,26.4946,26.2632,26.2632,0.0,0.02652
189,2,baseline,26.8498,26.064,26.064,0.0,0.026875
189,3,baseline,26.3419,25.6388,25.6388,0.0,0.026367
190,0,baseline,21.2972,26.3378,21.2972,0.0,0.026443
190,1,baseline,26.0871,26.2084,26.0871,0.0,0.026321
190,2,baseline,25.7696,25.9272,25.7696,0.0,0.026326
190,3,baseline,26.3144,25.8859,25.8859,0.0,0.026341
191,0,baseline,21.7475,26.383,21.7475,0.0,0.026496
191,1,baseline,26.5463,26.1579,26.1579,0.0,0.026572
191,2,baseline,26.4051,26.3478,26.3478,0.0,0.026961
191,3,baseline,27.1124,25.4872,25.4872,0.0,0.027138
192,0,baseline,21.4299,26.3543,21.4299,0.0,0.02645
192,1,baseline,26.3017,26.2974,26.2974,0.0,0.026395
192,2,baseline,25.7476,26.1512,25.7476,0.0,0.026261
192,3,baseline,26.2331,25.5835,25.5835,0.0,0.026258
193,0,baseline,21.3436,26.4053,21.3436,0.0,0.02651
193,1,baseline,26.2242,26.3732,26.2242,0.0,0.026483
193,2,baseline,25.4958,26.0488,25.4958,0.0,0.026162
193,3,baseline,26.1006,25.8837,25.8837,0.0,0.026127
194,0,baseline,21.6857,26.3333,21.6857,0.0,0.02644
194,1,baseline,26.5111,26.002,26.002,0.0,0.026536
194,2,baseline,26.3869,26.0127,26.0127,0.0,0.026411
194,3,baseline,26.5975,25.7197,25.7197,0.0,0.026624
195,0,baseline,21.3517,26.3121,21.3517,0.0,0.026412
195,1,baseline,26.2297,26.2383,26.2297,0.0,0.026331
195,2,baseline,25.7875,25.9425,25.7875,0.0,0.026036
195,3,baseline,26.2094,25.8013,25.8013,0.0,0.026234
196,0,baseline,21.3098,26.3519,21.3098,0.0,0.02645
196,1,baseline,26.41,26.2182,26.2182,0.0,0.026433
196,2,baseline,26.6804,26.0725,26.0725,0.0,0.026704
196,3,baseline,26.3376,25.7762,25.7762,0.0,0.026361
197,0,baseline,21.5277,26.3685,21.5277,0.0,0.026473
197,1,baseline,26.4024,25.9647,25.9647,0.0,0.026427
197,2,baseline,26.3406,26.0173,26.0173,0.0,0.026365
197,3,baseline,26.9171,25.7482,25.7482,0.0,0.026944
198,0,baseline,20.9063,26.3678,20.9063,0.0,0.026462
198,1,baseline,25.8474,26.3294,25.8474,0.0,0.026427
198,2,baseline,25.9002,26.1067,25.9002,0.0,0.026203
198,3,baseline,25.8089,26.0736,25.8089,0.0,0.02618
199,0,baseline,20.4324,26.719,20.4324,0.0,0.026814
199,1,baseline,25.4804,26.4644,25.4804,0.0,0.026557
199,2,baseline,25.8185,26.1885,25.8185,0.0,0.026281
199,3,baseline,25.5223,26.0122,25.5223,0.0,0.026109
