step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
68,1,tempo,12.5323,20.3756,0.0,0.0,0.032939
68,2,tempo,12.553,20.3755,0.0,0.0,0.032957
68,3,tempo,12.7516,20.3757,0.0,0.0,0.033159
69,0,tempo,12.2564,20.3755,0.0,0.0,0.032666
69,1,tempo,12.1027,20.3756,0.0,0.0,0.032514
69,2,tempo,12.0703,20.3757,0.0,0.0,0.032481
69,3,tempo,12.0803,20.3799,0.0,0.0,0.032493
70,0,tempo,11.7784,20.3983,0.0,0.0,0.032207
70,1,tempo,11.539,20.4068,0.0,0.0,0.031975
70,2,tempo,11.973,20.3796,0.0,0.0,0.032383
70,3,tempo,12.3304,20.3755,0.0,0.0,0.032739
71,0,tempo,13.6999,20.3755,0.0,0.0,0.034108
71,1,tempo,13.9292,20.3756,0.0,0.0,0.034335
71,2,tempo,13.0617,20.3878,0.0,0.0,0.033485
71,3,tempo,13.2314,20.3756,0.0,0.0,0.033639
72,0,tempo,12.9189,20.4025,0.0,0.0,0.033356
72,1,tempo,12.9148,20.4439,0.0,0.0,0.033394
72,2,tempo,13.172,20.3754,0.0,0.0,0.033576
72,3,tempo,12.7831,20.3778,0.0,0.0,0.033194
73,0,tempo,11.5468,20.414,0.0,0.0,0.031993
73,1,tempo,11.6443,20.404,0.0,0.0,0.032079
73,2,tempo,12.1312,20.4076,0.0,0.0,0.032574
73,3,tempo,12.3214,20.4471,0.0,0.0,0.032804
74,0,tempo,12.0624,20.3812,0.0,0.0,0.032478
74,1,tempo,11.9941,20.3756,0.0,0.0,0.032402
74,2,tempo,11.6227,20.3756,0.0,0.0,0.032026
74,3,tempo,11.4962,20.3757,0.0,0.0,0.031909
75,0,tempo,12.7169,20.3754,0.0,0.0,0.033121
75,1,tempo,12.2015,20.3755,0.0,0.0,0.032609
75,2,tempo,12.3277,20.3863,0.0,0.0,0.032749
75,3,tempo,12.7347,20.3762,0.0,0.0,0.033148
76,0,tempo,12.8281,20.398,0.0,0.0,0.033261
76,1,tempo,13.2202,20.3798,0.0,0.0,0.033634
76,2,tempo,12.9708,20.382,0.0,0.0,0.033384
76,3,tempo,12.7654,20.3756,0.0,0.0,0.033173
77,0,tempo,11.338,20.4094,0.0,0.0,0.031884
77,1,tempo,11.717,20.3897,0.0,0.0,0.032141
77,2,tempo,12.146,20.3757,0.0,0.0,0.032557
77,3,tempo,12.0326,20.3755,0.0,0.0,0.032446
78,0,tempo,11.8807,20.3925,0.0,0.0,0.032318
78,1,tempo,12.0664,20.3761,0.0,0.0,0.032478
78,2,tempo,11.9251,20.3758,0.0,0.0,0.032333
78,3,tempo,11.542,20.3765,0.0,0.0,0.031953
79,0,tempo,12.2126,20.3983,0.0,0.0,0.032647
79,1,tempo,12.081,20.3776,0.0,0.0,0.032491
79,2,tempo,11.6313,20.3841,0.0,0.0,0.032048
79,3,tempo,12.2783,20.3758,0.0,0.0,0.032686
80,0,tempo,11.371,20.4101,0.0,0.0,0.031812
80,1,tempo,11.7005,20.3754,0.0,0.0,0.032111
80,2,tempo,12.1735,20.3756,0.0,0.0,0.032582
80,3,tempo,11.3561,20.3756,0.0,0.0,0.031765
81,0,tempo,12.1543,20.3755,0.0,0.0,0.032559
81,1,tempo,11.6913,20.3755,0.0,0.0,0.032099
81,2,tempo,11.7898,20.3856,0.0,0.0,0.032205
81,3,tempo,12.4801,20.3757,0.0,0.0,0.032892
82,0,tempo,13.2694,20.394,0.0,0.0,0.033694
82,1,tempo,13.4286,20.3755,0.0,0.0,0.03384
82,2,tempo,12.8148,20.3925,0.0,0.0,0.033235
82,3,tempo,13.036,20.3756,0.0,0.0,0.033445
83,0,tempo,12.7524,20.4296,0.0,0.0,0.033217
83,1,tempo,12.2069,20.3837,0.0,0.0,0.032626
83,2,tempo,12.832,20.398,0.0,0.0,0.03326
83,3,tempo,12.8201,20.3755,0.0,0.0,0.033227
84,0,tempo,11.9516,20.391,0.0,0.0,0.032372
84,1,tempo,12.7912,20.4248,0.0,0.0,0.033244
