step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
27,21.8011,4.2703,3.7365,1777503987.212,5.541,16
27,13.1784,7.0286,6.15,1777503987.299,5.508,16
27,8.336,11.3273,9.9114,1777503987.33,5.545,16
27,25.7635,4.0049,3.5043,1777503987.42,5.665,16
27,8.383,11.5373,10.0951,1777503987.484,5.559,16
27,19.899,4.3063,3.768,1777503987.558,5.491,16
27,46.7214,2.172,1.9005,1777503987.629,5.587,16
27,14.6653,6.5445,5.7264,1777503987.696,5.589,16
27,22.9832,4.2677,3.7343,1777503987.758,5.62,16
27,75.8962,1.2724,1.1133,1777503987.885,5.464,16
27,18.069,5.3637,4.6932,1777503987.953,5.207,16
27,10.3793,9.3717,8.2002,1777503988.001,5.135,16
27,210.378,4.3056,3.7674,1777503988.205,5.545,16
28,26.729,3.6659,3.2076,1777503989.046,5.384,16
28,28.5747,3.1147,2.7254,1777503989.116,5.637,16
28,54.7382,1.6574,1.4502,1777503989.205,5.724,16
28,13.4222,7.0305,6.1517,1777503989.264,5.541,16
28,35.4967,3.0027,2.6274,1777503989.336,5.513,16
28,15.8171,5.4885,4.8024,1777503989.383,5.489,16
28,60.0328,1.5676,1.3717,1777503989.503,5.364,16
28,12.8616,7.188,6.2895,1777503989.544,5.426,16
28,15.6514,6.4761,5.6666,1777503989.599,5.503,16
28,16.0025,5.7644,5.0439,1777503989.679,5.489,16
28,17.8004,5.3967,4.7221,1777503989.776,5.562,16
28,29.1764,2.9761,2.6041,1777503989.832,5.396,16
28,25.5151,4.0259,3.5226,1777503989.899,5.459,16
28,9.2774,9.02,7.8925,1777503990.011,5.544,16
28,15.7326,6.2214,5.4437,1777503990.056,5.347,16
28,19.4995,4.929,4.3129,1777503990.092,5.574,16
28,229.8026,4.709,4.1204,1777503990.315,5.563,16
29,11.0546,7.5784,6.6311,1777503991.068,5.533,16
29,21.8395,4.2169,3.6898,1777503991.117,5.452,16
29,19.0012,5.313,4.6488,1777503991.181,5.648,16
29,11.1725,9.6602,8.4526,1777503991.295,5.631,16
29,16.3582,5.719,5.0041,1777503991.382,5.535,16
29,12.3779,8.0927,7.0811,1777503991.428,5.512,16
29,13.5317,7.0477,6.1668,1777503991.488,5.582,16
29,20.7261,4.5321,3.9656,1777503991.57,5.427,16
29,24.0973,3.7867,3.3134,1777503991.65,5.563,16
29,28.282,3.338,2.9207,1777503991.723,5.534,16
29,19.8745,5.0034,4.378,1777503991.826,5.463,16
29,17.081,5.8598,5.1273,1777503991.912,5.538,16
29,20.5209,4.1448,3.6267,1777503991.964,5.644,16
29,70.9371,1.2772,1.1175,1777503992.073,5.334,16
29,20.9571,4.127,3.6111,1777503992.16,5.398,16
29,22.7278,4.1699,3.6487,1777503992.2,5.473,16
29,206.3138,4.9554,4.336,1777503992.4,5.562,16
30,10.6954,9.0643,7.9312,1777503993.17,5.532,16
30,32.2956,3.0181,2.6409,1777503993.242,5.562,16
30,15.4166,5.0896,4.4534,1777503993.291,5.464,16
30,39.1653,1.9895,1.7408,1777503993.41,5.504,16
30,30.7251,3.0706,2.6868,1777503993.475,5.605,16
30,16.4157,6.2956,5.5086,1777503993.528,5.52,16
30,19.7222,4.5939,4.0197,1777503993.584,5.549,16
30,12.9877,6.9599,6.0899,1777503993.679,5.5,16
30,24.7226,4.1187,3.6039,1777503993.744,5.444,16
30,17.0131,5.905,5.1669,1777503993.804,5.568,16
30,12.8064,6.8068,5.956,1777503993.844,5.597,16
30,19.7704,5.0406,4.4105,1777503993.911,5.51,16
30,24.944,3.5529,3.1088,1777503993.984,5.414,16
30,24.8804,3.6302,3.1764,1777503994.018,5.554,16
30,21.5428,4.0461,3.5404,1777503994.08,5.544,16
30,48.607,1.7488,1.5302,1777503994.128,5.48,16
30,156.5103,6.7721,5.9256,1777503994.281,5.745,16
31,26.3595,3.186,2.7877,1777503994.844,5.647,16
31,16.7215,5.7119,4.9979,1777503994.876,5.541,16
31,24.628,3.8685,3.3849,1777503994.933,5.544,16
31,20.132,4.6304,4.0516,1777503994.979,5.645,16
31,26.5507,3.4249,2.9968,1777503995.028,5.613,16
31,22.096,4.0511,3.5448,1777503995.092,5.494,16
31,22.0769,3.9085,3.4199,1777503995.14,5.546,16
31,29.5558,3.5624,3.1171,1777503995.196,5.492,16
31,41.2048,2.2544,1.9726,1777503995.252,5.389,16
31,19.266,4.8089,4.2078,1777503995.307,5.341,16
31,22.5246,3.8841,3.3986,1777503995.342,5.523,16
31,28.2812,3.6893,3.2281,1777503995.392,5.781,16
31,23.0122,3.9089,3.4202,1777503995.446,5.644,16
31,37.8447,2.5425,2.2247,1777503995.507,5.485,16
31,36.6682,2.6629,2.3301,1777503995.56,5.506,16
31,21.0522,4.5227,3.9574,1777503995.582,5.459,16
31,169.0664,5.5195,4.8295,1777503995.747,5.346,16
32,24.7751,4.0086,3.5075,1777503996.324,5.472,16
32,20.6778,4.3467,3.8033,1777503996.376,5.501,16
32,33.1409,3.0289,2.6503,1777503996.424,5.518,16
32,17.6945,5.0539,4.4222,1777503996.454,5.623,16
32,23.1416,4.5936,4.0194,1777503996.493,5.549,16
32,38.2654,2.6585,2.3262,1777503996.544,5.624,16
32,28.823,3.5705,3.1242,1777503996.584,5.561,16
32,23.8233,4.1513,3.6324,1777503996.622,5.552,16
32,19.5232,4.4099,3.8586,1777503996.651,5.57,16
32,20.4057,4.1235,3.6081,1777503996.682,5.421,16
32,30.5246,3.4144,2.9876,1777503996.724,5.584,16
32,11.3697,9.2888,8.1277,1777503996.748,5.473,16
32,22.9196,3.7382,3.271,1777503996.787,5.476,16
32,15.6384,6.0844,5.3238,1777503996.819,5.508,16
32,19.0896,5.3925,4.7184,1777503996.878,5.464,16
32,20.4742,4.7396,4.1471,1777503996.9,5.401,16
32,142.428,7.6427,6.6873,1777503997.039,5.5,16
33,25.6566,3.458,3.0257,1777503997.593,5.476,16
33,18.1671,5.1186,4.4788,1777503997.628,5.473,16
33,24.3827,4.4193,3.8669,1777503997.672,5.49,16
33,19.64,4.7117,4.1227,1777503997.707,5.29,16
33,18.3358,4.7791,4.1817,1777503997.734,5.474,16
33,14.5787,6.1186,5.3538,1777503997.765,5.638,16
33,18.2574,5.1012,4.4635,1777503997.8,5.629,16
33,12.891,7.3575,6.4378,1777503997.832,5.504,16
33,7.5017,12.4918,10.9303,1777503997.852,5.5,16
33,18.2274,5.8899,5.1537,1777503997.882,5.268,16
33,9.5256,8.3215,7.2813,1777503997.905,5.446,16
33,17.3336,5.4513,4.7698,1777503997.941,5.569,16
33,40.164,2.4388,2.134,1777503998.0,5.462,16
33,13.5897,7.5112,6.5723,1777503998.022,5.603,16
33,30.0465,3.1874,2.789,1777503998.064,5.596,16
33,16.6723,5.7844,5.0614,1777503998.082,5.444,16
33,120.5104,9.2052,8.0546,1777503998.2,5.511,16
34,16.8321,5.6078,4.9068,1777503998.828,5.647,16
34,8.6767,8.7447,7.6516,1777503998.849,5.358,16
34,20.7212,4.1222,3.6069,1777503998.892,5.464,16
34,16.0777,5.7506,5.0318,1777503998.936,5.349,16
34,29.7476,2.9227,2.5573,1777503998.977,5.414,16
34,18.0743,6.2484,5.4674,1777503999.008,5.68,16
34,14.3096,6.3783,5.581,1777503999.028,5.464,16
34,12.6591,6.7701,5.9239,1777503999.047,5.309,16
34,12.4608,7.5033,6.5654,1777503999.072,5.4,16
34,11.8617,7.9028,6.9149,1777503999.095,5.34,16
34,32.5498,2.7228,2.3825,1777503999.144,5.515,16
34,38.0668,2.5519,2.2329,1777503999.196,5.542,16
34,18.629,4.5311,3.9647,1777503999.227,5.585,16
34,26.0311,3.3935,2.9693,1777503999.272,5.563,16
34,20.6276,4.5716,4.0001,1777503999.306,5.362,16
34,11.5215,7.9845,6.9864,1777503999.319,5.537,16
34,144.567,7.6242,6.6711,1777503999.46,5.486,16
35,22.8585,4.6348,4.0555,1777504000.037,5.601,16
35,20.7196,4.4616,3.9039,1777504000.07,5.575,16
35,21.0816,5.1695,4.5233,1777504000.111,5.696,16
35,29.2206,2.9126,2.5485,1777504000.164,5.407,16
35,23.0657,4.5779,4.0057,1777504000.2,5.394,16
35,4.5987,18.3514,16.0575,1777504000.218,5.451,16
35,20.5679,4.743,4.1501,1777504000.268,5.49,16
35,20.574,4.3486,3.805,1777504000.302,5.433,16
35,3.7668,23.6279,20.6744,1777504000.324,5.412,16
35,15.3216,7.2843,6.3738,1777504000.363,5.53,16
35,4.3079,23.4629,20.53,1777504000.381,5.451,16
35,30.4152,3.0569,2.6748,1777504000.432,5.429,16
35,17.1298,4.3409,3.7983,1777504000.463,5.362,16
35,29.5175,2.7343,2.3925,1777504000.515,5.275,16
35,25.8607,3.3005,2.888,1777504000.559,5.632,16
35,27.3055,3.4442,3.0137,1777504000.587,5.629,16
35,131.3039,8.265,7.2319,1777504000.715,5.578,16
36,18.7068,4.6816,4.0964,1777504001.336,5.552,16
36,20.7013,4.8249,4.2218,1777504001.376,5.442,16
36,10.8755,9.0667,7.9333,1777504001.418,5.557,16
36,30.7152,2.9377,2.5705,1777504001.47,5.388,16
36,21.7299,3.9319,3.4404,1777504001.509,5.509,16
36,19.6994,4.9163,4.3018,1777504001.559,5.421,16
36,4.5684,20.7029,18.1151,1777504001.578,5.557,16
36,17.6532,5.6107,4.9094,1777504001.625,5.655,16
36,3.7193,27.9681,24.4721,1777504001.642,5.4,16
36,16.0149,6.687,5.8511,1777504001.673,5.447,16
36,18.6311,5.4892,4.803,1777504001.707,5.507,16
36,15.2909,5.9688,5.2227,1777504001.738,5.319,16
36,20.5551,4.5286,3.9625,1777504001.78,5.344,16
36,14.9161,6.817,5.9649,1777504001.817,5.652,16
36,12.9768,6.8094,5.9582,1777504001.865,5.53,16
36,19.1733,4.6368,4.0572,1777504001.885,5.437,16
36,138.3963,8.0622,7.0544,1777504002.02,5.496,16
37,15.894,6.7645,5.9189,1777504002.644,5.452,16
37,29.5517,3.4491,3.0179,1777504002.686,5.51,16
37,19.9795,5.0246,4.3965,1777504002.728,5.455,16
37,21.3132,4.4107,3.8594,1777504002.761,5.488,16
37,6.7447,13.0573,11.4252,1777504002.78,5.566,16
37,20.025,4.9583,4.3385,1777504002.813,5.559,16
37,21.955,4.8274,4.2239,1777504002.869,5.645,16
37,19.7384,4.6381,4.0584,1777504002.907,5.537,16
37,8.5033,10.5454,9.2272,1777504002.928,5.502,16
37,23.4561,3.8306,3.3518,1777504002.964,5.662,16
37,18.8898,5.1417,4.499,1777504002.996,5.478,16
37,25.7998,4.0075,3.5066,1777504003.035,5.283,16
37,21.008,3.7687,3.2976,1777504003.076,5.58,16
37,31.8095,2.9814,2.6087,1777504003.12,5.525,16
37,20.5854,4.0983,3.586,1777504003.152,5.498,16
37,23.1111,4.7383,4.146,1777504003.176,5.582,16
37,168.6912,6.3129,5.5238,1777504003.34,5.456,16
38,7.301,12.5189,10.9541,1777504004.044,5.287,16
38,36.75,2.6211,2.2935,1777504004.1,5.585,16
38,12.4356,6.6328,5.8037,1777504004.124,5.434,16
38,14.9617,5.724,5.0085,1777504004.154,5.403,16
38,6.3603,14.9023,13.0395,1777504004.178,5.292,16
38,21.1032,4.692,4.1055,1777504004.22,5.575,16
38,14.8156,6.2423,5.462,1777504004.251,5.252,16
38,20.0836,4.3248,3.7842,1777504004.288,5.623,16
38,19.6924,3.7276,3.2616,1777504004.32,5.465,16
38,30.7622,2.7784,2.4311,1777504004.368,5.58,16
38,14.1723,6.2998,5.5124,1777504004.396,5.54,16
38,28.2994,3.4859,3.0502,1777504004.437,5.684,16
38,35.4677,2.6178,2.2906,1777504004.498,5.538,16
38,20.4096,4.0749,3.5656,1777504004.532,5.619,16
38,19.9661,4.4394,3.8845,1777504004.57,5.444,16
38,14.6578,6.4275,5.624,1777504004.586,5.344,16
38,137.4549,7.7837,6.8107,1777504004.72,5.597,16
39,4.8635,19.8603,17.3778,1777504005.317,5.341,16
39,17.2775,5.4085,4.7324,1777504005.346,5.574,16
39,32.9871,2.4312,2.1273,1777504005.4,5.393,16
39,30.2135,3.3428,2.9249,1777504005.448,5.527,16
39,20.265,4.8107,4.2094,1777504005.48,5.686,16
39,15.7546,6.2151,5.4383,1777504005.512,5.566,16
39,26.072,4.405,3.8544,1777504005.552,5.479,16
39,24.8125,3.5609,3.1158,1777504005.588,5.543,16
39,17.6133,5.5466,4.8533,1777504005.624,5.447,16
39,24.39,3.55,3.1062,1777504005.66,5.731,16
39,25.0231,3.8704,3.3866,1777504005.708,5.427,16
39,20.4565,4.9517,4.3328,1777504005.742,5.489,16
39,22.1416,4.1764,3.6543,1777504005.772,5.556,16
39,22.4312,3.7726,3.3011,1777504005.808,5.535,16
39,23.1226,4.7064,4.1181,1777504005.872,5.547,16
39,7.6997,11.8887,10.4027,1777504005.881,5.449,16
39,169.8283,5.9836,5.2357,1777504006.046,5.475,16
40,18.7276,4.8873,4.2764,1777504006.64,5.592,16
40,8.3027,9.7913,8.5674,1777504006.661,5.586,16
40,31.2464,2.9288,2.5627,1777504006.713,5.538,16
40,22.4589,3.8235,3.3456,1777504006.756,5.633,16
40,32.301,3.2131,2.8115,1777504006.798,5.596,16
40,30.1902,2.7473,2.4039,1777504006.839,5.583,16
40,25.2477,3.8592,3.3768,1777504006.876,5.339,16
40,4.3291,21.759,19.0392,1777504006.91,5.536,16
40,12.4499,7.918,6.9283,1777504006.939,5.518,16
40,12.2824,7.8632,6.8803,1777504006.991,5.647,16
40,16.4861,6.2864,5.5006,1777504007.023,5.213,16
40,17.3166,5.3119,4.6479,1777504007.052,5.484,16
40,21.4949,3.7753,3.3034,1777504007.085,5.509,16
40,19.7521,5.2555,4.5986,1777504007.12,5.391,16
40,20.6776,4.6872,4.1013,1777504007.153,5.408,16
40,4.5845,19.4802,17.0452,1777504007.159,5.648,16
40,245.2225,4.0987,3.5863,1777504007.387,5.546,16
41,18.4176,4.3574,3.8127,1777504013.309,5.686,16
41,19.7996,4.9966,4.372,1777504013.393,5.482,16
41,70.5362,1.3997,1.2247,1777504013.48,5.359,16
41,6.8217,15.1442,13.2512,1777504013.549,5.468,16
41,26.481,3.5059,3.0677,1777504013.62,5.451,16
41,51.077,1.762,1.5417,1777504013.697,5.569,16
41,16.6573,5.782,5.0593,1777504013.792,5.565,16
41,12.6354,7.4642,6.5312,1777504013.844,5.551,16
41,24.8833,3.6658,3.2076,1777504013.904,5.723,16
41,50.211,1.6439,1.4384,1777504014.024,5.626,16
41,21.4299,4.886,4.2753,1777504014.096,5.415,16
41,20.2427,5.4939,4.8072,1777504014.189,5.6,16
41,59.3508,1.7138,1.4996,1777504014.268,5.503,16
41,12.6221,7.3475,6.4291,1777504014.34,5.479,16
41,71.1669,1.3676,1.1966,1777504014.453,5.64,16
41,49.9958,1.9151,1.6757,1777504014.503,5.409,16
41,187.8707,5.9614,5.2163,1777504014.705,5.592,16
42,47.0842,2.1095,1.8458,1777504015.452,5.575,16
42,16.4105,5.6265,4.9232,1777504015.496,5.407,16
42,23.5411,3.7307,3.2644,1777504015.54,5.336,16
42,53.7767,1.7883,1.5648,1777504015.628,5.492,16
42,13.3104,6.8411,5.9859,1777504015.717,5.204,16
42,14.0963,6.0273,5.2739,1777504015.78,5.612,16
42,22.7516,3.9277,3.4367,1777504015.836,5.536,16
42,73.8069,1.1365,0.9944,1777504015.959,5.644,16
42,16.9809,5.494,4.8072,1777504016.008,5.529,16
42,26.173,4.2769,3.7423,1777504016.056,5.652,16
42,42.9099,2.1455,1.8773,1777504016.129,5.441,16
42,19.3739,4.7446,4.1516,1777504016.236,5.551,16
42,15.3231,6.1075,5.3441,1777504016.291,5.46,16
42,44.1202,2.3903,2.0915,1777504016.42,5.489,16
42,22.9453,4.8699,4.2612,1777504016.494,5.509,16
42,49.3422,2.186,1.9127,1777504016.544,5.536,16
42,235.3209,4.8088,4.2077,1777504016.772,5.428,16
43,12.1067,7.2633,6.3554,1777504017.54,5.546,16
43,18.9378,5.3778,4.7056,1777504017.611,5.504,16
43,47.3764,1.7871,1.5637,1777504017.71,5.364,16
43,15.0289,5.5629,4.8676,1777504017.794,5.323,16
43,20.4123,4.6641,4.0811,1777504017.852,5.613,16
43,13.5876,6.9386,6.0713,1777504017.877,5.274,16
43,59.3859,1.565,1.3694,1777504018.042,5.484,16
43,23.3499,4.7197,4.1298,1777504018.106,5.354,16
43,56.2662,1.625,1.4219,1777504018.195,5.671,16
43,26.3866,3.7056,3.2424,1777504018.28,5.556,16
43,16.4771,5.7804,5.0579,1777504018.324,5.533,16
43,24.9867,4.0122,3.5107,1777504018.432,5.419,16
43,22.7644,4.4372,3.8825,1777504018.526,5.363,16
43,19.1537,5.0569,4.4248,1777504018.576,5.518,16
43,26.3873,3.4004,2.9754,1777504018.671,5.498,16
43,24.1083,3.7198,3.2548,1777504018.697,5.393,16
43,184.6938,5.5278,4.8369,1777504018.876,5.39,16
44,19.2671,5.025,4.3969,1777504019.663,5.385,16
44,30.4121,3.2802,2.8701,1777504019.74,5.382,16
44,49.9995,1.8021,1.5769,1777504019.82,5.438,16
44,18.6939,5.584,4.886,1777504019.91,5.533,16
44,23.5261,3.9438,3.4508,1777504019.964,5.55,16
44,28.1152,2.791,2.4422,1777504020.065,5.496,16
44,18.329,5.9721,5.2256,1777504020.146,5.513,16
44,18.9109,5.0179,4.3906,1777504020.186,5.555,16
44,16.9231,5.9766,5.2295,1777504020.232,5.3,16
44,48.8332,1.6726,1.4635,1777504020.319,5.521,16
44,16.2669,5.4701,4.7864,1777504020.416,5.631,16
44,24.5455,3.7481,3.2796,1777504020.473,5.307,16
44,36.2065,2.3423,2.0495,1777504020.536,5.225,16
44,27.0726,3.4208,2.9932,1777504020.652,5.481,16
44,16.2756,5.602,4.9017,1777504020.7,5.608,16
44,47.8471,2.1616,1.8914,1777504020.756,5.483,16
44,256.4966,3.3967,2.9721,1777504021.004,5.562,16
45,33.0948,2.9785,2.6062,1777504021.724,5.531,16
45,11.7178,8.6868,7.601,1777504021.756,5.384,16
45,8.1378,13.4615,11.7788,1777504021.81,5.404,16
45,25.428,3.9341,3.4424,1777504021.875,5.331,16
45,20.9367,4.1724,3.6508,1777504021.991,5.652,16
45,17.159,5.3855,4.7123,1777504022.048,5.584,16
45,20.6429,4.6587,4.0763,1777504022.104,5.49,16
45,58.1607,1.7998,1.5749,1777504022.236,5.476,16
45,17.8109,4.5441,3.9761,1777504022.269,5.42,16
45,20.6841,4.7642,4.1687,1777504022.316,5.54,16
45,93.5755,0.8821,0.7719,1777504022.44,5.428,16
45,11.9388,7.5374,6.5952,1777504022.503,5.463,16
45,8.583,9.7858,8.5625,1777504022.557,5.437,16
45,28.1689,3.1552,2.7608,1777504022.624,5.577,16
45,43.7867,2.295,2.0081,1777504022.752,5.485,16
45,35.3009,2.5897,2.266,1777504022.794,5.514,16
45,200.642,4.8945,4.2827,1777504023.003,5.385,16
46,17.2222,5.068,4.4345,1777504023.789,5.437,16
46,36.2108,2.3638,2.0683,1777504023.86,5.516,16
46,61.5894,1.6219,1.4192,1777504023.966,5.341,16
46,16.2448,5.8215,5.0938,1777504024.047,5.478,16
46,22.8099,4.2507,3.7194,1777504024.103,5.499,16
46,15.4204,5.4087,4.7326,1777504024.156,5.374,16
46,75.2656,1.2569,1.0998,1777504024.29,5.603,16
46,32.6761,2.3767,2.0796,1777504024.364,5.535,16
46,72.3543,1.4286,1.25,1777504024.47,5.485,16
46,44.233,2.2276,1.9492,1777504024.568,5.43,16
46,44.1961,2.1151,1.8507,1777504024.651,5.338,16
46,76.9228,0.9969,0.8723,1777504024.814,5.594,16
46,24.3572,3.5695,3.1233,1777504024.876,5.454,16
46,28.7472,2.919,2.5541,1777504024.928,5.359,16
46,62.1132,1.4984,1.3111,1777504025.086,5.427,16
46,40.4111,2.4061,2.1053,1777504025.14,5.545,16
46,206.6399,5.2151,4.5632,1777504025.34,5.524,16
47,27.0583,3.9283,3.4373,1777504026.178,5.393,16
47,50.7449,1.8517,1.6203,1777504026.277,5.613,16
47,12.4708,8.3337,7.292,1777504026.365,5.358,16
47,20.9939,4.3832,3.8353,1777504026.424,5.636,16
47,16.5954,5.9183,5.1785,1777504026.488,5.52,16
47,58.0827,1.5966,1.397,1777504026.592,5.462,16
47,16.4847,5.8574,5.1252,1777504026.651,5.475,16
47,17.9625,5.2364,4.5818,1777504026.709,5.508,16
47,16.4158,5.4375,4.7578,1777504026.784,5.553,16
47,25.57,4.5515,3.9826,1777504026.886,5.322,16
47,12.5021,7.7448,6.7767,1777504026.933,5.424,16
47,11.3327,8.7128,7.6237,1777504026.971,5.505,16
47,39.9767,2.5047,2.1916,1777504027.083,5.618,16
47,12.1778,7.8695,6.8858,1777504027.152,5.613,16
47,22.082,3.4725,3.0385,1777504027.216,5.659,16
47,26.9931,3.6013,3.1512,1777504027.264,5.608,16
47,234.6875,4.0401,3.535,1777504027.491,5.417,16
48,13.6458,6.9972,6.1225,1777504028.231,5.498,16
48,13.3724,7.2177,6.3154,1777504028.266,5.608,16
48,20.5021,3.9533,3.4591,1777504028.33,5.597,16
48,9.2361,10.2254,8.9472,1777504028.365,5.48,16
48,20.2738,4.1074,3.5939,1777504028.506,5.55,16
48,16.5311,4.6066,4.0308,1777504028.552,5.565,16
48,25.5234,3.2563,2.8493,1777504028.657,5.505,16
48,24.6048,3.7993,3.3244,1777504028.73,5.617,16
48,26.7521,3.4775,3.0428,1777504028.832,5.431,16
48,55.8098,1.6226,1.4198,1777504028.906,5.627,16
48,16.0851,6.1193,5.3544,1777504029.01,5.461,16
48,22.3182,4.1488,3.6302,1777504029.09,5.343,16
48,31.2029,3.1188,2.7289,1777504029.154,5.324,16
48,63.1029,1.5856,1.3874,1777504029.257,5.513,16
48,51.6325,2.177,1.9049,1777504029.344,5.39,16
48,25.3616,3.6908,3.2294,1777504029.37,5.68,16
48,204.2718,5.6337,4.9295,1777504029.568,5.43,16
49,16.6336,5.7757,5.0538,1777504030.444,5.5,16
49,44.7504,2.1566,1.887,1777504030.544,5.43,16
49,20.5906,4.5509,3.982,1777504030.622,5.34,16
49,12.5782,7.5846,6.6365,1777504030.668,5.545,16
49,54.4408,1.7021,1.4894,1777504030.78,5.338,16
49,53.0776,1.9187,1.6789,1777504030.855,5.536,16
49,23.6022,3.7665,3.2957,1777504030.939,5.472,16
49,49.6757,1.6718,1.4629,1777504031.024,5.397,16
49,12.6697,7.1288,6.2377,1777504031.125,5.623,16
49,22.3362,4.0093,3.5081,1777504031.196,5.564,16
49,20.3867,4.4301,3.8764,1777504031.298,5.525,16
49,12.8995,7.2338,6.3296,1777504031.369,5.587,16
49,58.4551,1.5455,1.3523,1777504031.511,5.343,16
49,29.0819,2.8865,2.5257,1777504031.564,5.447,16
49,5.6842,14.945,13.0769,1777504031.645,5.541,16
49,10.3922,8.7434,7.6505,1777504031.682,5.737,16
49,171.5256,5.2739,4.6147,1777504031.849,5.52,16
50,19.0009,4.5189,3.9541,1777504032.586,5.451,16
50,33.183,2.8764,2.5168,1777504032.666,5.267,16
50,24.733,3.8883,3.4023,1777504032.708,5.69,16
50,20.8218,4.3683,3.8223,1777504032.778,5.526,16
50,20.8471,4.8985,4.2862,1777504032.841,5.484,16
50,26.0486,3.4548,3.023,1777504032.904,5.272,16
50,22.4495,4.4197,3.8672,1777504032.964,5.489,16
50,32.9842,2.6296,2.3009,1777504033.016,5.513,16
50,20.3491,4.4215,3.8688,1777504033.08,5.447,16
50,20.7698,4.7645,4.1689,1777504033.116,5.366,16
50,12.2832,8.3274,7.2865,1777504033.16,5.36,16
50,19.2338,4.6469,4.066,1777504033.196,5.692,16
50,14.6241,7.0358,6.1564,1777504033.232,5.51,16
50,26.2678,3.3226,2.9073,1777504033.29,5.447,16
50,20.3311,4.6694,4.0857,1777504033.341,5.504,16
50,22.3993,4.1829,3.66,1777504033.364,5.497,16
50,168.5185,6.1279,5.3619,1777504033.536,5.356,16
51,32.0803,2.8204,2.4679,1777504034.124,5.591,16
51,16.4256,5.1169,4.4773,1777504034.156,5.481,16
51,13.7211,6.4274,5.624,1777504034.2,5.511,16
51,20.8118,4.3939,3.8447,1777504034.243,5.648,16
51,16.5917,5.9189,5.1791,1777504034.287,5.369,16
51,23.5649,4.2202,3.6927,1777504034.335,5.423,16
51,26.9332,3.3424,2.9246,1777504034.388,5.531,16
51,22.9542,3.9499,3.4562,1777504034.445,5.589,16
51,36.0118,2.4584,2.1511,1777504034.496,5.438,16
51,24.9661,3.5818,3.1341,1777504034.544,5.443,16
51,25.989,3.9509,3.4571,1777504034.582,5.563,16
51,28.1811,3.8072,3.3313,1777504034.629,5.727,16
51,18.2251,4.7515,4.1576,1777504034.676,5.507,16
51,20.6628,4.1379,3.6206,1777504034.74,5.422,16
51,12.7019,7.0559,6.1739,1777504034.788,5.394,16
51,27.5279,3.14,2.7475,1777504034.817,5.486,16
51,153.8139,6.166,5.3952,1777504034.967,5.584,16
52,18.8719,4.6339,4.0547,1777504035.538,5.781,16
52,11.4131,7.9708,6.9745,1777504035.563,5.507,16
52,11.4777,7.3709,6.4495,1777504035.606,5.671,16
52,28.2376,3.6417,3.1865,1777504035.652,5.53,16
52,34.5364,2.4383,2.1335,1777504035.704,5.521,16
52,36.8619,2.3307,2.0394,1777504035.752,5.646,16
52,18.4863,5.4359,4.7564,1777504035.791,5.51,16
52,19.0856,3.9812,3.4836,1777504035.832,5.402,16
52,7.8132,12.7442,11.1512,1777504035.854,5.621,16
52,28.9846,3.5452,3.102,1777504035.9,5.341,16
52,22.3779,4.3193,3.7794,1777504035.935,5.602,16
52,20.2216,4.0481,3.5421,1777504035.966,5.499,16
52,12.853,7.5039,6.5659,1777504035.992,5.47,16
52,23.2069,3.4643,3.0312,1777504036.043,5.467,16
52,15.2382,6.0315,5.2775,1777504036.075,5.485,16
52,24.814,3.6321,3.1781,1777504036.101,5.456,16
52,137.758,7.6028,6.6524,1777504036.235,5.544,16
53,20.5963,4.4708,3.9119,1777504036.85,5.459,16
53,15.4716,6.1453,5.3771,1777504036.88,5.308,16
53,33.3541,2.9376,2.5704,1777504036.944,5.5,16
53,22.8673,4.1404,3.6229,1777504036.986,5.596,16
53,20.6394,3.8584,3.3761,1777504037.024,5.303,16
53,3.8958,24.7563,21.6618,1777504037.044,5.499,16
53,22.0017,4.3481,3.8046,1777504037.08,5.454,16
53,22.9105,4.3384,3.7961,1777504037.116,5.593,16
53,20.9091,4.6886,4.1025,1777504037.168,5.474,16
53,29.3376,2.6746,2.3403,1777504037.224,5.577,16
53,18.1291,5.7148,5.0005,1777504037.26,5.564,16
53,20.4903,4.2819,3.7467,1777504037.299,5.567,16
53,30.4177,3.3164,2.9019,1777504037.344,5.656,16
53,22.3717,3.923,3.4327,1777504037.384,5.477,16
53,26.726,3.7425,3.2747,1777504037.424,5.506,16
53,15.0395,5.7146,5.0003,1777504037.44,5.541,16
53,131.0559,8.3882,7.3397,1777504037.568,5.509,16
54,24.2327,3.9631,3.4677,1777504038.148,5.474,16
54,24.4107,4.3235,3.7831,1777504038.184,5.41,16
54,19.1904,4.687,4.1011,1777504038.216,5.501,16
54,6.2836,16.0762,14.0667,1777504038.237,5.35,16
54,20.9129,4.0399,3.5349,1777504038.284,5.296,16
54,20.5274,4.6098,4.0335,1777504038.32,5.388,16
54,14.7202,6.2144,5.4376,1777504038.357,5.566,16
54,22.4143,3.9946,3.4953,1777504038.398,5.523,16
54,14.0021,6.579,5.7567,1777504038.424,5.567,16
54,33.5896,2.9166,2.552,1777504038.476,5.431,16
54,19.7395,4.7168,4.1272,1777504038.507,5.604,16
54,20.395,4.7732,4.1766,1777504038.54,5.36,16
54,20.4323,4.8614,4.2537,1777504038.58,5.392,16
54,23.6819,4.4357,3.8812,1777504038.619,5.602,16
