timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3332,0,88.8171,5.6295,0,1,0.0
0.3569,1,23.3374,21.4248,0,1,0.0
0.3808,2,23.5717,21.2119,0,1,0.0
0.4046,3,23.6329,21.157,0,1,0.0
0.4284,4,23.5877,21.1975,0,1,0.0
0.452,5,23.4957,21.2805,0,1,0.0
0.4763,6,23.9288,20.8953,0,1,0.0
0.5002,7,23.7942,21.0135,0,1,0.0
0.5239,8,23.3985,21.3689,0,1,0.0
0.548,9,23.7295,21.0708,0,1,0.0
0.5718,10,23.5229,21.2559,0,1,0.0
0.5957,11,23.6597,21.133,0,1,0.0
0.62,12,23.9979,20.8351,0,1,0.0
0.6443,13,24.0381,20.8003,0,1,0.0
0.6679,14,23.4666,21.3069,0,1,0.0
0.6918,15,23.7277,21.0724,0,1,0.0
0.7161,16,23.9453,20.881,0,1,0.0
0.7402,17,23.6936,21.1027,0,1,0.0
0.7646,18,23.9399,20.8856,0,1,0.0
0.7886,19,23.8222,20.9889,0,1,0.0
0.8125,20,23.7573,21.0462,0,1,0.0
0.8364,21,23.6095,21.1779,0,1,0.0
0.8607,22,23.9345,20.8904,0,1,0.0
0.8851,23,24.0715,20.7714,0,1,0.0
0.9091,24,23.8872,20.9317,0,1,0.0
0.9329,25,23.6081,21.1792,0,1,0.0
0.9569,26,23.8533,20.9615,0,1,0.0
0.9812,27,24.061,20.7806,0,1,0.0
1.0051,28,23.8077,21.0016,0,1,0.0
1.0293,29,23.8729,20.9442,0,1,0.0
1.0532,30,23.5191,21.2593,0,1,0.0
1.077,31,23.6608,21.132,0,1,0.0
1.1013,32,23.7086,21.0894,0,1,0.0
1.1258,33,24.1867,20.6726,0,1,0.0
1.1497,34,23.5861,21.1989,0,1,0.0
1.1736,35,23.5805,21.204,0,1,0.0
1.1976,36,23.819,20.9917,0,1,0.0
1.2212,37,23.4699,21.3039,0,1,0.0
1.2451,38,23.5634,21.2193,0,1,0.01
1.2691,39,23.9445,20.8817,0,1,0.0
1.2927,40,23.4135,21.3552,0,1,0.0
1.3168,41,23.8004,21.0081,0,1,0.0
1.3406,42,23.6261,21.163,0,1,0.0
1.3642,43,23.3682,21.3966,0,1,0.0
1.388,44,23.4754,21.2989,0,1,0.0
1.412,45,23.8294,20.9824,0,1,0.0
1.4359,46,23.5786,21.2057,0,1,0.0
1.4597,47,23.7062,21.0915,0,1,0.0
1.4834,48,23.5312,21.2483,0,1,0.0
1.5069,49,23.3968,21.3705,0,1,0.0
