timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3181,0,86.4522,5.7835,0,0,0.0
0.3429,1,23.4483,21.3235,0,0,0.0
0.3664,2,23.2791,21.4785,0,0,0.0
0.3899,3,23.1427,21.6051,0,0,0.0
0.4137,4,23.1382,21.6093,0,0,0.0
0.4379,5,23.6001,21.1864,0,0,0.0
0.4619,6,23.7062,21.0915,0,0,0.0
0.4861,7,23.8981,20.9221,0,0,0.0
0.5098,8,23.4872,21.2882,0,0,0.0
0.5339,9,23.8577,20.9576,0,0,0.0
0.5572,10,23.0695,21.6737,0,0,0.0
0.5816,11,23.766,21.0384,0,0,0.0
0.6059,12,24.0858,20.7591,0,0,0.0
0.6298,13,23.7259,21.074,0,0,0.0
0.6534,14,23.162,21.5871,0,0,0.0
0.6777,15,23.8663,20.9501,0,0,0.0
0.702,16,24.0674,20.775,0,0,0.0
0.7261,17,23.8163,20.994,0,0,0.0
0.7502,18,23.7265,21.0735,0,0,0.0
0.774,19,23.45,21.322,0,0,0.0
0.7984,20,23.8859,20.9329,0,0,0.0
0.8222,21,23.5959,21.1902,0,0,0.0
0.8466,22,24.0904,20.7552,0,0,0.0
0.8706,23,23.7559,21.0474,0,0,0.0
0.8946,24,23.503,21.2739,0,0,0.0
0.9183,25,23.2828,21.4751,0,0,0.0
0.9428,26,23.9574,20.8704,0,0,0.0
0.9667,27,23.7662,21.0383,0,0,0.0
0.9911,28,23.9217,20.9015,0,0,0.0
1.0153,29,24.0105,20.8242,0,0,0.0
1.0387,30,23.1747,21.5752,0,0,0.0
1.0628,31,23.7177,21.0813,0,0,0.0
1.0872,32,24.06,20.7814,0,0,0.0
1.1118,33,24.326,20.5541,0,0,0.0
1.1356,34,23.6818,21.1133,0,0,0.0
1.1591,35,23.2423,21.5125,0,0,0.0
1.1831,36,23.5451,21.2358,0,0,0.0
1.2071,37,23.5708,21.2127,0,0,0.0
1.2305,38,23.2292,21.5246,0,0,0.0
1.2546,39,23.5546,21.2273,0,0,0.0
1.2786,40,23.5336,21.2462,0,0,0.0
1.3024,41,23.5435,21.2373,0,0,0.0
1.3265,42,23.729,21.0713,0,0,0.0
1.3501,43,23.4662,21.3072,0,0,0.0
1.3735,44,23.1721,21.5776,0,0,0.0
1.3978,45,23.8947,20.9251,0,0,0.0
1.4213,46,23.2433,21.5116,0,0,0.0
1.4452,47,23.3801,21.3857,0,0,0.0
1.4688,48,23.1277,21.6191,0,0,0.0
1.4923,49,22.9945,21.7443,0,0,0.0
1.5168,50,23.9588,20.8692,0,0,0.0
1.5406,51,23.355,21.4087,0,0,0.0
1.5647,52,23.5425,21.2382,0,0,0.0
1.5889,53,23.8727,20.9444,0,0,0.0
1.613,54,23.8494,20.9649,0,0,0.0
1.6372,55,23.9743,20.8557,0,0,0.0
1.6615,56,24.1208,20.729,0,0,0.0
1.6849,57,23.1457,21.6023,0,0,0.0
1.7093,58,23.8918,20.9276,0,0,0.0
1.7335,59,23.7304,21.07,0,0,0.0
1.7574,60,23.7006,21.0965,0,0,0.0
1.781,61,23.1248,21.6218,0,0,0.0
1.8055,62,24.0721,20.7709,0,0,0.0
1.8296,63,23.9533,20.874,0,0,0.0
1.8535,64,23.6718,21.1222,0,0,0.0
1.8777,65,23.6864,21.1092,0,0,0.0
1.9021,66,24.2068,20.6553,0,0,0.0
1.9264,67,24.1242,20.7261,0,0,0.0
1.9503,68,23.7483,21.0541,0,0,0.0
1.9746,69,24.1016,20.7455,0,0,0.0
1.9986,70,23.8075,21.0018,0,0,0.0
2.0223,71,23.4239,21.3458,0,0,0.0
2.0457,72,23.2645,21.492,0,0,0.0
2.0705,73,24.193,20.6672,0,0,0.0
2.0944,74,23.7307,21.0697,0,0,0.0
2.1185,75,23.8831,20.9353,0,0,0.0
2.1426,76,23.8322,20.9801,0,0,0.0
2.1661,77,23.2167,21.5362,0,0,0.0
2.1905,78,23.8515,20.9631,0,0,0.0
2.2147,79,23.8922,20.9274,0,0,0.0
2.2386,80,23.6929,21.1034,0,0,0.0
2.2626,81,23.8416,20.9718,0,0,0.0
2.2862,82,23.3454,21.4175,0,0,0.0
