timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.3338,0,87.6639,5.7036,0,0,0.0
0.3582,1,23.2183,21.5348,0,0,0.0
0.382,2,23.329,21.4325,0,0,0.0
0.4056,3,23.1868,21.564,0,0,0.0
0.4293,4,23.1381,21.6094,0,0,0.0
0.4534,5,23.4844,21.2907,0,0,0.0
0.4774,6,23.7008,21.0963,0,0,0.0
0.5017,7,23.8413,20.972,0,0,0.0
0.5253,8,23.3671,21.3976,0,0,0.0
0.5492,9,23.5302,21.2493,0,0,0.0
0.5728,10,23.0894,21.6549,0,0,0.0
0.597,11,23.6201,21.1684,0,0,0.0
0.6215,12,24.126,20.7246,0,0,0.0
0.6453,13,23.675,21.1193,0,0,0.0
0.669,14,23.1091,21.6365,0,0,0.0
0.693,15,23.5692,21.2141,0,0,0.0
0.7176,16,24.0895,20.7559,0,0,0.0
0.7412,17,23.2574,21.4986,0,0,0.0
0.7658,18,23.7993,21.009,0,0,0.0
0.7896,19,23.398,21.3694,0,0,0.0
0.8139,20,23.8105,20.9991,0,0,0.0
0.8379,21,23.6678,21.1258,0,0,0.0
0.8621,22,23.9569,20.8708,0,0,0.0
0.8862,23,23.7254,21.0745,0,0,0.0
0.9101,24,23.4746,21.2996,0,0,0.0
0.9339,25,23.2674,21.4893,0,0,0.0
0.9582,26,23.7789,21.027,0,0,0.0
0.9823,27,23.7574,21.0461,0,0,0.0
1.0064,28,23.6689,21.1247,0,0,0.0
1.0307,29,23.8223,20.9887,0,0,0.0
1.0543,30,23.1809,21.5695,0,0,0.0
1.0784,31,23.7019,21.0953,0,0,0.0
1.1028,32,24.0333,20.8045,0,0,0.0
1.1272,33,24.181,20.6774,0,0,0.0
1.151,34,23.4281,21.3419,0,0,0.0
1.1746,35,23.1691,21.5804,0,0,0.0
1.1987,36,23.5668,21.2163,0,0,0.0
1.2226,37,23.5287,21.2506,0,0,0.0
1.2461,38,23.2271,21.5266,0,0,0.0
1.2704,39,23.8208,20.99,0,0,0.0
1.2941,40,23.4687,21.3049,0,0,0.0
1.318,41,23.5372,21.243,0,0,0.0
1.342,42,23.688,21.1077,0,0,0.0
1.3656,43,23.2971,21.4619,0,0,0.0
1.3891,44,23.1221,21.6243,0,0,0.0
1.4133,45,23.7863,21.0205,0,0,0.0
1.4369,46,23.2463,21.5088,0,0,0.0
1.4611,47,23.659,21.1336,0,0,0.0
1.4844,48,23.1356,21.6117,0,0,0.0
1.5079,49,22.9944,21.7444,0,0,0.0
1.5324,50,23.9735,20.8563,0,0,0.0
1.5563,51,23.3736,21.3917,0,0,0.0
1.5803,52,23.5814,21.2032,0,0,0.0
1.6045,53,23.7816,21.0247,0,0,0.0
1.6285,54,23.7165,21.0824,0,0,0.0
1.6525,55,23.6875,21.1081,0,0,0.0
1.6771,56,24.1498,20.7041,0,0,0.0
1.7004,57,23.1349,21.6124,0,0,0.0
1.7249,58,23.8649,20.9513,0,0,0.0
1.749,59,23.6864,21.1092,0,0,0.0
1.7732,60,23.982,20.849,0,0,0.0
1.7965,61,23.076,21.6676,0,0,0.0
1.8208,62,23.7917,21.0157,0,0,0.0
1.8451,63,23.8773,20.9404,0,0,0.0
1.8692,64,23.6804,21.1145,0,0,0.0
1.8929,65,23.3421,21.4205,0,0,0.0
1.9176,66,24.1861,20.673,0,0,0.0
1.9416,67,23.7584,21.0452,0,0,0.0
1.9659,68,23.6872,21.1085,0,0,0.0
1.9902,69,24.0364,20.8018,0,0,0.0
2.0142,70,23.825,20.9864,0,0,0.0
2.0376,71,23.1879,21.563,0,0,0.0
2.0613,72,23.2331,21.521,0,0,0.0
2.086,73,24.1569,20.698,0,0,0.0
2.1098,74,23.479,21.2956,0,0,0.0
2.1341,75,23.9012,20.9194,0,0,0.0
2.1581,76,23.7945,21.0132,0,0,0.0
2.1817,77,23.2186,21.5344,0,0,0.0
2.206,78,23.7552,21.048,0,0,0.0
2.2301,79,23.6749,21.1194,0,0,0.0
2.2541,80,23.5293,21.2501,0,0,0.0
2.2782,81,23.8305,20.9816,0,0,0.0
2.3017,82,23.2872,21.471,0,0,0.0
2.3258,83,23.6196,21.1688,0,0,0.0
2.3499,84,23.8099,20.9997,0,0,0.0
2.3746,85,24.3007,20.5756,0,0,0.0
2.3981,86,23.1892,21.5618,0,0,0.0
2.4224,87,23.8934,20.9263,0,0,0.0
2.4464,88,23.7183,21.0808,0,0,0.0
2.4706,89,24.131,20.7202,0,0,0.0
2.4948,90,23.8741,20.9432,0,0,0.0
2.5182,91,23.1912,21.5599,0,0,0.0
2.5422,92,23.5481,21.2331,0,0,0.0
2.5665,93,23.919,20.9039,0,0,0.0
2.5907,94,23.8752,20.9423,0,0,0.0
2.6147,95,23.6593,21.1334,0,0,0.0
2.6383,96,23.3656,21.399,0,0,0.0
2.6616,97,23.0332,21.7078,0,0,0.0
2.6857,98,23.5647,21.2182,0,0,0.0
2.7094,99,23.4897,21.286,0,0,0.0
2.743,100,32.988,15.157,0,0,0.0
2.7713,101,27.4621,18.2069,0,0,0.0
2.7966,102,24.7849,20.1735,0,0,0.0
2.822,103,24.8776,20.0984,0,0,0.0
2.8475,104,24.9211,20.0633,0,0,0.0
2.8729,105,24.8701,20.1045,0,0,0.0
2.8984,106,24.856,20.1159,0,0,0.0
2.9237,107,24.8949,20.0844,0,0,0.0
2.9491,108,24.862,20.111,0,0,0.0
2.9744,109,24.815,20.1491,0,0,0.0
2.9993,110,24.3566,20.5283,0,0,0.0
3.0282,111,28.5166,17.5337,0,0,0.0
3.0656,112,30.1796,16.5675,0,0,0.0
3.0912,113,25.0169,19.9865,0,0,0.0
3.1167,114,25.0335,19.9732,0,0,0.0
3.1417,115,24.4163,20.4782,0,0,0.0
3.1671,116,24.936,20.0513,0,0,0.0
3.1926,117,24.9122,20.0705,0,0,0.0
3.2179,118,24.7375,20.2123,0,0,0.0
3.2433,119,24.8574,20.1148,0,0,0.0
3.268,120,24.1918,20.6682,0,0,0.0
3.3009,121,32.256,15.501,0,0,0.0
3.3272,122,25.5039,19.6049,0,0,0.0
3.3539,123,26.1538,19.1177,0,0,0.0
3.3795,124,24.8444,20.1253,0,0,0.0
3.4044,125,24.4109,20.4826,0,0,0.0
3.4299,126,24.9232,20.0617,0,0,0.0
3.4552,127,24.7467,20.2047,0,0,0.0
3.4807,128,24.7884,20.1707,0,0,0.0
3.5059,129,24.7072,20.237,0,0,0.0
3.5303,130,23.9932,20.8392,0,0,0.0
3.5636,131,32.9567,15.1714,0,0,0.0
3.59,132,25.8085,19.3735,0,0,0.0
3.6158,133,25.1112,19.9115,0,0,0.0
3.6413,134,24.9762,20.0191,0,0,0.0
3.6667,135,24.7748,20.1818,0,0,0.0
3.692,136,24.7673,20.1879,0,0,0.0
3.7175,137,24.9913,20.0069,0,0,0.0
3.7428,138,24.7182,20.228,0,0,0.0
3.7679,139,24.6528,20.2816,0,0,0.0
3.7925,140,24.2367,20.6299,0,0,0.0
3.8256,141,32.7968,15.2454,0,0,0.0
3.8514,142,25.2348,19.8139,0,0,0.0
3.8768,143,24.8706,20.104,0,0,0.0
3.9021,144,24.7885,20.1707,0,0,0.0
3.9274,145,24.8628,20.1104,0,0,0.0
3.9529,146,25.0022,19.9982,0,0,0.0
3.9784,147,24.9127,20.0701,0,0,0.0
4.0037,148,24.7878,20.1712,0,0,0.0
4.0285,149,24.2669,20.6042,0,0,0.0
4.053,150,24.1263,20.7243,0,0,0.0
4.0937,151,34.6539,14.4284,0,0,0.0
4.1193,152,25.0952,19.9241,0,0,0.0
4.1448,153,24.907,20.0747,0,0,0.0
4.1702,154,24.7397,20.2105,0,0,0.0
4.1954,155,24.6801,20.2592,0,0,0.0
4.2209,156,24.9386,20.0493,0,0,0.0
4.2463,157,24.8456,20.1243,0,0,0.0
4.2716,158,24.7242,20.2231,0,0,0.0
4.2963,159,24.2323,20.6337,0,0,0.0
4.329,160,32.4733,15.3972,0,0,0.0
4.3548,161,25.2437,19.8069,0,0,0.0
4.3804,162,25.0308,19.9754,0,0,0.0
4.4058,163,24.8953,20.0841,0,0,0.0
4.4312,164,24.7903,20.1692,0,0,0.0
4.4565,165,24.8109,20.1525,0,0,0.0
4.4819,166,24.8729,20.1022,0,0,0.0
4.5072,167,24.6866,20.2539,0,0,0.0
4.5324,168,24.7238,20.2234,0,0,0.0
4.557,169,24.2128,20.6502,0,0,0.0
4.5903,170,32.9936,15.1544,0,0,0.0
4.6162,171,25.3737,19.7054,0,0,0.0
4.6417,172,25.0092,19.9927,0,0,0.0
4.6674,173,25.0617,19.9508,0,0,0.0
4.6925,174,24.6457,20.2875,0,0,0.0
4.718,175,25.0079,19.9937,0,0,0.0
4.7434,176,24.8743,20.101,0,0,0.0
4.7687,177,24.705,20.2389,0,0,0.0
4.7939,178,24.7535,20.1992,0,0,0.0
4.8183,179,24.0038,20.83,0,0,0.0
4.8514,180,32.7733,15.2563,0,0,0.0
4.8771,181,25.1551,19.8767,0,0,0.0
4.9026,182,24.9191,20.065,0,0,0.0
4.9279,183,24.7737,20.1827,0,0,0.0
4.9534,184,24.9942,20.0047,0,0,0.0
4.9788,185,24.9105,20.0718,0,0,0.0
5.0042,186,24.8458,20.1241,0,0,0.0
5.0295,187,24.7683,20.1871,0,0,0.0
5.0545,188,24.4616,20.4402,0,0,0.0
