step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
7,15.5052,6.4413,5.6362,1777503949.216,5.383,256
7,62.2225,1.579,1.3816,1777503949.35,5.707,256
7,12.1825,8.6679,7.5844,1777503949.402,5.349,256
7,42.4846,2.1262,1.8604,1777503949.448,5.542,256
7,213.6063,4.8911,4.2797,1777503949.668,5.36,256
8,11.9583,8.1356,7.1187,1777503950.449,5.499,256
8,10.8101,10.0678,8.8093,1777503950.506,5.475,256
8,22.9956,4.4878,3.9268,1777503950.603,5.373,256
8,11.305,7.6619,6.7042,1777503950.679,5.572,256
8,14.5247,7.0613,6.1786,1777503950.736,5.404,256
8,20.281,4.6626,4.0798,1777503950.828,5.362,256
8,117.3905,0.7923,0.6933,1777503950.96,5.584,256
8,14.4421,6.3077,5.5193,1777503951.001,5.475,256
8,54.9375,1.5627,1.3674,1777503951.124,5.435,256
8,28.4506,3.7839,3.3109,1777503951.22,5.507,256
8,13.1384,6.6074,5.7815,1777503951.279,5.469,256
8,52.1169,1.5795,1.382,1777503951.377,5.399,256
8,24.0734,4.3471,3.8037,1777503951.464,5.486,256
8,15.4402,7.0372,6.1576,1777503951.514,5.49,256
8,11.751,8.0086,7.0075,1777503951.618,5.564,256
8,13.7895,5.3809,4.7083,1777503951.637,5.52,256
8,192.45,5.4381,4.7583,1777503951.835,5.649,256
9,16.9511,5.9975,5.2478,1777503952.596,5.387,256
9,22.9321,4.5246,3.959,1777503952.652,5.474,256
9,19.048,4.5963,4.0218,1777503952.705,5.52,256
9,46.9875,1.976,1.729,1777503952.828,5.654,256
9,17.0322,5.6922,4.9807,1777503952.862,5.521,256
9,10.8275,9.3448,8.1767,1777503952.919,5.609,256
9,62.0073,1.6175,1.4153,1777503953.016,5.642,256
9,12.0858,8.1895,7.1658,1777503953.095,5.517,256
9,15.0495,6.8931,6.0314,1777503953.153,5.491,256
9,23.4782,4.0306,3.5268,1777503953.212,5.672,256
9,46.0666,2.3146,2.0253,1777503953.315,5.499,256
9,14.2047,6.4032,5.6028,1777503953.366,5.646,256
9,26.7587,3.7529,3.2838,1777503953.432,5.532,256
9,67.8046,1.3561,1.1865,1777503953.509,5.533,256
9,16.6275,5.6663,4.958,1777503953.608,5.434,256
9,16.0925,5.9253,5.1847,1777503953.655,5.527,256
9,222.987,4.5703,3.999,1777503953.884,5.59,256
10,21.4228,4.8598,4.2524,1777503954.875,5.597,256
10,25.406,3.6327,3.1786,1777503954.936,5.576,256
10,22.9433,4.1393,3.6219,1777503955.0,5.376,256
10,31.0111,3.2073,2.8064,1777503955.108,5.515,256
10,16.1145,7.072,6.188,1777503955.183,5.646,256
10,27.3341,3.6492,3.1931,1777503955.232,5.525,256
10,19.1245,4.9997,4.3747,1777503955.31,5.4,256
10,47.2689,1.7189,1.504,1777503955.384,5.413,256
10,27.1171,3.4672,3.0338,1777503955.444,5.289,256
10,15.4425,5.8455,5.1148,1777503955.496,5.475,256
10,26.2305,3.536,3.094,1777503955.572,5.434,256
10,11.7561,7.8089,6.8328,1777503955.61,5.672,256
10,12.4294,7.9955,6.9961,1777503955.691,5.444,256
10,17.7614,5.2847,4.6241,1777503955.732,5.497,256
10,15.6881,5.6465,4.9406,1777503955.76,5.423,256
10,29.5273,3.4548,3.0229,1777503955.794,5.458,256
10,159.1859,6.0223,5.2695,1777503955.968,5.496,256
11,17.9005,5.3223,4.657,1777503956.58,5.303,256
11,19.2408,4.8892,4.278,1777503956.636,5.587,256
11,17.9652,5.4432,4.7628,1777503956.684,5.723,256
11,22.6291,4.5882,4.0147,1777503956.747,5.645,256
11,21.8105,5.2966,4.6345,1777503956.784,5.576,256
11,19.089,5.0087,4.3827,1777503956.843,5.597,256
11,18.3293,4.9188,4.3039,1777503956.886,5.511,256
11,23.1239,3.87,3.3863,1777503956.936,5.54,256
11,22.9604,3.8962,3.4092,1777503957.0,5.431,256
11,18.4788,5.2764,4.6168,1777503957.052,5.486,256
11,23.8552,3.3463,2.928,1777503957.108,5.354,256
11,14.0396,6.1054,5.3422,1777503957.146,5.412,256
11,21.5623,4.5222,3.957,1777503957.192,5.522,256
11,15.3036,6.6927,5.8561,1777503957.236,5.575,256
11,11.7997,8.6843,7.5988,1777503957.308,5.561,256
11,31.7557,3.0219,2.6442,1777503957.343,5.61,256
11,168.1011,6.71,5.8712,1777503957.516,5.538,256
12,28.568,3.6396,3.1847,1777503958.108,5.265,256
12,14.2745,6.4581,5.6508,1777503958.142,5.469,256
12,12.9461,7.9625,6.9672,1777503958.172,5.657,256
12,19.5438,4.2689,3.7353,1777503958.224,5.641,256
12,18.2688,4.682,4.0968,1777503958.256,5.386,256
12,8.4075,11.0152,9.6383,1777503958.276,5.468,256
12,39.3775,2.098,1.8357,1777503958.332,5.565,256
12,4.538,21.9278,19.1868,1777503958.349,5.605,256
12,22.2458,4.0955,3.5835,1777503958.386,5.496,256
12,26.7884,3.5146,3.0753,1777503958.432,5.669,256
12,17.9745,4.0602,3.5527,1777503958.478,5.404,256
12,20.9493,4.5071,3.9437,1777503958.513,5.391,256
12,17.0027,5.4361,4.7566,1777503958.556,5.487,256
12,3.709,24.1072,21.0938,1777503958.574,5.506,256
12,17.2554,5.7444,5.0264,1777503958.606,5.476,256
12,14.3563,6.3358,5.5438,1777503958.623,5.483,256
12,140.326,7.483,6.5476,1777503958.768,5.326,256
13,9.7679,10.0189,8.7666,1777503959.353,5.455,256
13,30.9992,3.3519,2.9329,1777503959.404,5.559,256
13,38.7984,2.6603,2.3278,1777503959.452,5.399,256
13,29.4183,3.1129,2.7238,1777503959.506,5.376,256
13,22.2874,3.9958,3.4964,1777503959.539,5.625,256
13,19.6982,5.3614,4.6912,1777503959.571,5.385,256
13,20.7125,4.3896,3.8409,1777503959.613,5.492,256
13,19.8538,4.9764,4.3544,1777503959.652,5.324,256
13,23.7176,3.469,3.0354,1777503959.691,5.549,256
13,19.4972,4.0859,3.5752,1777503959.724,5.455,256
13,18.1698,5.2617,4.604,1777503959.758,5.542,256
13,5.565,16.7673,14.6714,1777503959.774,5.463,256
13,9.9824,10.0935,8.8318,1777503959.82,5.529,256
13,14.9893,5.9705,5.2242,1777503959.855,5.504,256
13,24.1586,4.0265,3.5231,1777503959.896,5.672,256
13,13.1577,7.6242,6.6711,1777503959.911,5.621,256
13,143.5115,6.9636,6.0932,1777503960.06,5.448,256
14,29.9354,3.0935,2.7068,1777503960.655,5.486,256
14,11.233,7.7244,6.7588,1777503960.68,5.627,256
14,28.3842,3.5601,3.1151,1777503960.726,5.469,256
14,23.2179,4.2737,3.7395,1777503960.764,5.522,256
14,17.3053,5.7679,5.0469,1777503960.796,5.366,256
14,14.6291,6.3763,5.5793,1777503960.826,5.494,256
14,15.2437,6.5003,5.6878,1777503960.856,5.437,256
14,19.7276,3.8273,3.3489,1777503960.889,5.392,256
14,4.5008,20.8674,18.2589,1777503960.906,5.506,256
14,15.8485,6.7573,5.9127,1777503960.936,5.558,256
14,19.0735,4.9805,4.3579,1777503960.971,5.497,256
14,19.2484,5.3364,4.6693,1777503961.008,5.441,256
14,19.2755,4.8415,4.2363,1777503961.04,5.391,256
14,4.3434,24.1959,21.1714,1777503961.059,5.539,256
14,9.1354,9.7465,8.5282,1777503961.082,5.489,256
14,23.7786,4.131,3.6146,1777503961.109,5.475,256
14,185.442,5.4235,4.7456,1777503961.3,5.435,256
15,23.4941,4.1261,3.6103,1777503961.876,5.464,256
15,7.6518,11.8867,10.4009,1777503961.897,5.366,256
15,17.5845,5.4006,4.7255,1777503961.929,5.482,256
15,3.6758,25.0156,21.8886,1777503961.945,5.52,256
15,14.3415,6.9747,6.1029,1777503961.972,5.57,256
15,23.3718,4.2167,3.6896,1777503962.008,5.476,256
15,17.2683,5.2176,4.5654,1777503962.04,5.396,256
15,19.4085,4.6321,4.0531,1777503962.094,5.502,256
15,25.5535,3.4611,3.0285,1777503962.14,5.51,256
15,15.4751,5.6277,4.9243,1777503962.18,5.334,256
15,19.0859,5.2692,4.6106,1777503962.216,5.453,256
15,14.8878,5.9149,5.1755,1777503962.247,5.391,256
15,11.4525,8.5199,7.4549,1777503962.276,5.637,256
15,27.9935,3.2628,2.8549,1777503962.325,5.478,256
15,24.3663,4.2054,3.6797,1777503962.364,5.319,256
15,12.8349,8.5104,7.4466,1777503962.379,5.744,256
15,155.0561,5.309,4.6454,1777503962.539,5.49,256
16,6.2454,14.2426,12.4623,1777503963.022,5.474,256
16,14.2305,6.4103,5.609,1777503963.054,5.581,256
16,4.5834,20.4061,17.8554,1777503963.097,5.409,256
16,14.3328,6.4942,5.6824,1777503963.13,5.551,256
16,15.4707,5.5228,4.8325,1777503963.158,5.335,256
16,15.4849,7.0667,6.1833,1777503963.195,5.436,256
16,19.2945,4.8378,4.233,1777503963.228,5.46,256
16,11.2075,8.7905,7.6917,1777503963.271,5.677,256
16,21.7888,4.5325,3.9659,1777503963.323,5.348,256
16,15.2669,5.4975,4.8103,1777503963.352,5.46,256
16,19.595,4.7132,4.124,1777503963.384,5.328,256
16,21.2477,4.7331,4.1414,1777503963.422,5.391,256
16,19.5018,5.4178,4.7405,1777503963.468,5.682,256
16,20.7571,4.4566,3.8995,1777503963.502,5.544,256
16,21.152,4.0222,3.5195,1777503963.532,5.562,256
16,10.8951,8.3174,7.2777,1777503963.545,5.391,256
16,156.4548,6.5601,5.7401,1777503963.706,5.453,256
17,15.2806,6.0158,5.2639,1777503964.22,5.595,256
17,17.3941,5.0851,4.4495,1777503964.254,5.674,256
17,13.3476,6.3214,5.5312,1777503964.284,5.662,256
17,28.6667,3.0246,2.6465,1777503964.336,5.5,256
17,13.2631,6.8369,5.9823,1777503964.363,5.466,256
17,11.7821,8.524,7.4585,1777503964.381,5.65,256
17,20.444,5.0562,4.4242,1777503964.414,5.46,256
17,16.8136,5.696,4.984,1777503964.446,5.422,256
17,20.3006,4.2804,3.7453,1777503964.481,5.385,256
17,26.6117,3.4224,2.9946,1777503964.527,5.525,256
17,19.1906,4.1658,3.6451,1777503964.561,5.495,256
17,24.7916,4.2687,3.7351,1777503964.608,5.612,256
17,15.3248,5.8703,5.1365,1777503964.645,5.36,256
17,28.3005,3.4576,3.0254,1777503964.71,5.268,256
17,23.5505,4.3635,3.8181,1777503964.748,5.479,256
17,26.0449,4.1546,3.6353,1777503964.777,5.327,256
17,146.7505,7.6855,6.7248,1777503964.928,5.49,256
18,32.9494,2.7885,2.4399,1777503965.5,5.363,256
18,21.8879,4.5175,3.9528,1777503965.543,5.568,256
18,19.8715,5.4278,4.7493,1777503965.585,5.601,256
18,17.4387,5.155,4.5106,1777503965.617,5.4,256
18,19.4403,4.3234,3.783,1777503965.656,5.647,256
18,13.3426,6.6332,5.8041,1777503965.683,5.648,256
18,15.7493,6.2444,5.4639,1777503965.715,5.533,256
18,21.824,4.2184,3.6911,1777503965.754,5.566,256
18,15.9087,5.9253,5.1846,1777503965.781,5.463,256
18,8.0834,12.3258,10.7851,1777503965.804,5.486,256
18,17.8762,4.9424,4.3246,1777503965.836,5.56,256
18,13.3753,7.0201,6.1426,1777503965.864,5.549,256
18,3.9096,23.2639,20.3559,1777503965.885,5.379,256
18,16.2005,6.6344,5.8051,1777503965.92,5.655,256
18,19.5477,5.1695,4.5233,1777503965.956,5.461,256
18,13.55,6.7979,5.9482,1777503965.972,5.638,256
18,147.1663,6.9373,6.0701,1777503966.124,5.437,256
19,12.7506,8.5107,7.4469,1777503966.725,5.495,256
19,4.1536,25.9371,22.6949,1777503966.743,5.36,256
19,14.5727,6.745,5.9019,1777503966.783,5.707,256
19,20.8611,4.535,3.9681,1777503966.83,5.474,256
19,25.0857,3.4108,2.9844,1777503966.87,5.608,256
19,21.3354,4.1511,3.6322,1777503966.904,5.491,256
19,18.7849,4.528,3.962,1777503966.935,5.656,256
19,16.2743,6.3351,5.5432,1777503966.968,5.497,256
19,18.4122,4.6527,4.0711,1777503966.996,5.654,256
19,29.6158,3.0935,2.7068,1777503967.038,5.389,256
19,18.9888,4.2696,3.7359,1777503967.07,5.435,256
19,6.7826,12.2956,10.7587,1777503967.088,5.438,256
19,22.6964,4.406,3.8552,1777503967.128,5.462,256
19,18.61,5.2158,4.5638,1777503967.16,5.428,256
19,35.6903,2.6582,2.326,1777503967.22,5.692,256
19,22.2825,4.1176,3.6029,1777503967.245,5.538,256
19,150.5088,6.1066,5.3433,1777503967.4,5.652,256
20,33.4617,2.7128,2.3737,1777503967.998,5.605,256
20,22.5983,4.1353,3.6184,1777503968.041,5.561,256
20,21.5755,4.6093,4.0331,1777503968.1,5.455,256
20,16.6734,6.155,5.3856,1777503968.148,5.424,256
20,31.847,3.148,2.7545,1777503968.204,5.461,256
20,4.6557,20.839,18.2342,1777503968.225,5.454,256
20,23.1986,4.0846,3.5741,1777503968.26,5.393,256
20,41.1488,2.3391,2.0467,1777503968.308,5.504,256
20,23.8916,3.7797,3.3072,1777503968.343,5.494,256
20,21.5425,4.4281,3.8746,1777503968.396,5.438,256
20,6.2786,14.8771,13.0175,1777503968.416,5.399,256
20,12.5738,8.9147,7.8004,1777503968.45,5.606,256
20,16.7485,5.7583,5.0385,1777503968.482,5.617,256
20,13.7594,5.7732,5.0516,1777503968.525,5.244,256
20,22.0859,4.1368,3.6197,1777503968.56,5.362,256
20,11.0753,8.3604,7.3153,1777503968.572,5.521,256
20,204.3111,5.5212,4.831,1777503968.764,5.386,256
21,18.746,5.1957,4.5462,1777503974.139,5.501,256
21,38.7523,2.5032,2.1903,1777503974.236,5.448,256
21,6.8486,15.3057,13.3925,1777503974.319,5.49,256
21,11.7408,9.1796,8.0321,1777503974.36,5.421,256
21,9.6925,10.3161,9.0266,1777503974.404,5.494,256
21,26.6814,3.4445,3.0139,1777503974.492,5.563,256
21,11.713,7.8648,6.8817,1777503974.581,5.234,256
21,14.6923,4.8497,4.2435,1777503974.642,5.627,256
21,16.6419,6.2294,5.4507,1777503974.699,5.689,256
21,22.2167,4.2422,3.712,1777503974.767,5.371,256
21,30.5487,2.9858,2.6126,1777503974.88,5.501,256
21,20.8981,4.1523,3.6333,1777503974.932,5.665,256
21,16.237,6.8541,5.9973,1777503974.998,5.548,256
21,33.1424,2.8453,2.4896,1777503975.096,5.371,256
21,18.8197,5.6354,4.9309,1777503975.155,5.508,256
21,13.0547,7.0623,6.1795,1777503975.2,5.548,256
21,195.5971,5.1199,4.4799,1777503975.401,5.515,256
22,16.6566,5.0123,4.3858,1777503976.205,5.609,256
22,17.4781,5.3548,4.6854,1777503976.276,5.616,256
22,71.4408,1.2998,1.1374,1777503976.399,5.486,256
22,16.8901,5.0459,4.4152,1777503976.45,5.576,256
22,21.3142,4.1178,3.603,1777503976.52,5.451,256
22,51.0508,1.8489,1.6178,1777503976.616,5.512,256
22,12.8027,6.3657,5.57,1777503976.688,5.477,256
22,11.625,8.6352,7.5558,1777503976.747,5.462,256
22,44.7177,2.0726,1.8136,1777503976.844,5.516,256
22,15.8455,5.8963,5.1592,1777503976.931,5.397,256
22,31.1257,3.0234,2.6455,1777503976.996,5.599,256
22,79.4236,1.0884,0.9523,1777503977.141,5.463,256
22,19.5142,4.3019,3.7641,1777503977.228,5.594,256
22,19.2194,4.8744,4.2651,1777503977.324,5.415,256
22,31.7676,2.9929,2.6188,1777503977.436,5.38,256
22,34.0831,2.5401,2.2226,1777503977.492,5.354,256
22,212.1059,4.5308,3.9644,1777503977.71,5.636,256
23,77.6429,1.1442,1.0012,1777503978.439,5.547,256
23,8.5012,10.3592,9.0643,1777503978.461,5.576,256
23,19.7481,4.3869,3.8385,1777503978.524,5.504,256
23,17.6087,5.3826,4.7097,1777503978.584,5.733,256
23,39.3999,2.5163,2.2017,1777503978.636,5.441,256
23,10.2237,9.7374,8.5203,1777503978.714,5.714,256
23,13.9785,5.8716,5.1376,1777503978.753,5.416,256
23,24.6616,3.7545,3.2852,1777503978.857,5.458,256
23,70.4748,1.3035,1.1406,1777503978.944,5.37,256
23,18.8931,5.5565,4.862,1777503978.998,5.358,256
23,8.9839,10.3372,9.0451,1777503979.041,5.605,256
23,22.9415,4.104,3.591,1777503979.128,5.402,256
23,13.6161,6.1836,5.4107,1777503979.242,5.477,256
23,19.2814,4.5984,4.0236,1777503979.304,5.521,256
23,13.7898,6.0769,5.3172,1777503979.335,5.581,256
23,58.4995,1.6282,1.4247,1777503979.397,5.519,256
23,185.7499,6.3085,5.52,1777503979.588,5.456,256
24,20.3343,4.3719,3.8254,1777503980.254,5.445,256
24,23.991,3.8733,3.3892,1777503980.323,5.491,256
24,16.0201,5.4998,4.8123,1777503980.36,5.298,256
24,14.3183,6.2958,5.5088,1777503980.428,5.536,256
24,10.4478,9.1319,7.9904,1777503980.514,5.62,256
24,53.1011,2.0554,1.7985,1777503980.602,5.576,256
24,18.9561,5.5295,4.8383,1777503980.664,5.577,256
24,15.0621,7.1232,6.2328,1777503980.753,5.685,256
24,63.9097,1.5891,1.3905,1777503980.86,5.571,256
24,26.8569,3.4565,3.0244,1777503980.926,5.496,256
24,14.7825,6.212,5.4355,1777503980.969,5.562,256
24,42.99,2.0689,1.8103,1777503981.093,5.481,256
24,15.5722,4.9189,4.304,1777503981.169,5.672,256
24,12.6313,7.3401,6.4226,1777503981.221,5.546,256
24,40.9541,2.5732,2.2516,1777503981.348,5.53,256
24,47.3975,2.2213,1.9437,1777503981.427,5.376,256
24,190.293,6.5803,5.7578,1777503981.623,5.609,256
25,19.8528,4.8336,4.2294,1777503982.431,5.643,256
25,14.1678,6.0388,5.284,1777503982.484,5.471,256
25,14.6918,7.1662,6.2704,1777503982.58,5.313,256
25,44.8491,2.1987,1.9239,1777503982.648,5.553,256
25,10.7159,10.195,8.9206,1777503982.696,5.342,256
25,9.5136,11.198,9.7982,1777503982.752,5.444,256
25,53.5468,1.6995,1.4871,1777503982.864,5.378,256
25,23.157,3.7209,3.2558,1777503982.968,5.54,256
25,13.6276,6.3093,5.5206,1777503983.022,5.574,256
25,66.1938,1.3502,1.1815,1777503983.156,5.379,256
25,26.1277,3.4597,3.0272,1777503983.236,5.534,256
25,54.5065,1.6931,1.4815,1777503983.361,5.503,256
25,11.9699,8.3239,7.2834,1777503983.416,5.608,256
25,18.9098,4.8672,4.2588,1777503983.51,5.396,256
25,9.7815,9.7076,8.4942,1777503983.562,5.547,256
25,113.5229,0.7342,0.6425,1777503983.681,5.411,256
25,172.9522,5.7254,5.0097,1777503983.859,5.479,256
26,23.4335,3.7824,3.3096,1777503984.666,5.571,256
26,19.5077,4.2168,3.6897,1777503984.729,5.342,256
26,19.1829,4.7886,4.19,1777503984.808,5.482,256
26,15.5996,5.3461,4.6778,1777503984.853,5.439,256
26,19.3782,4.7141,4.1249,1777503984.952,5.461,256
26,20.6723,4.621,4.0434,1777503985.003,5.434,256
26,47.094,2.241,1.9609,1777503985.113,5.549,256
26,43.4792,2.0305,1.7767,1777503985.171,5.509,256
26,11.5667,8.2406,7.2106,1777503985.228,5.621,256
26,69.3273,1.296,1.134,1777503985.388,5.577,256
26,23.5471,4.0215,3.5188,1777503985.456,5.649,256
26,48.7699,2.1351,1.8682,1777503985.546,5.52,256
26,11.9683,7.7204,6.7553,1777503985.632,5.551,256
26,19.0037,4.8947,4.2828,1777503985.712,5.668,256
26,48.4258,1.9611,1.716,1777503985.84,5.459,256
26,42.902,2.119,1.8542,1777503985.888,5.379,256
26,197.948,5.5442,4.8512,1777503986.092,5.418,256
27,11.3186,9.0711,7.9372,1777503986.884,5.371,256
27,19.6435,4.8535,4.2468,1777503986.964,5.615,256
27,41.7975,1.8693,1.6356,1777503987.078,5.702,256
27,27.4247,3.3243,2.9088,1777503987.152,5.514,256
27,20.5187,4.81,4.2087,1777503987.212,5.573,256
27,12.4032,7.776,6.804,1777503987.299,5.6,256
27,7.8457,12.529,10.9629,1777503987.33,5.676,256
27,24.248,4.055,3.5481,1777503987.42,5.696,256
27,7.8899,12.8244,11.2213,1777503987.484,5.319,256
