step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
109,0,baseline,21.25,26.224,21.25,0.0,0.026326
109,1,baseline,26.17,26.2374,26.17,0.0,0.026342
109,2,baseline,26.0902,26.1852,26.0902,0.0,0.026288
109,3,baseline,25.9965,25.8563,25.8563,0.0,0.026024
110,0,baseline,21.4922,26.3403,21.4922,0.0,0.026451
110,1,baseline,26.465,25.6588,25.6588,0.0,0.026493
110,2,baseline,26.9931,25.9811,25.9811,0.0,0.02702
110,3,baseline,26.7987,25.4197,25.4197,0.0,0.026827
111,0,baseline,21.1878,26.3915,21.1878,0.0,0.026514
111,1,baseline,26.1354,25.9858,25.9858,0.0,0.02616
111,2,baseline,26.1206,25.9797,25.9797,0.0,0.026146
111,3,baseline,26.1359,25.6275,25.6275,0.0,0.026164
112,0,baseline,20.6721,26.4813,20.6721,0.0,0.026586
112,1,baseline,25.7788,26.3941,25.7788,0.0,0.026496
112,2,baseline,25.6624,26.2426,25.6624,0.0,0.026372
112,3,baseline,26.0407,25.9937,25.9937,0.0,0.02613
113,0,baseline,20.8681,26.4664,20.8681,0.0,0.026574
113,1,baseline,26.3537,26.3642,26.3537,0.0,0.026484
113,2,baseline,26.3814,26.085,26.085,0.0,0.026406
113,3,baseline,26.6974,25.575,25.575,0.0,0.026723
114,0,baseline,20.7286,26.4491,20.7286,0.0,0.026544
114,1,baseline,26.6124,26.484,26.484,0.0,0.026638
114,2,baseline,26.7355,26.0335,26.0335,0.0,0.026761
114,3,baseline,26.2421,25.576,25.576,0.0,0.02627
115,0,baseline,21.1779,26.3161,21.1779,0.0,0.026414
115,1,baseline,26.3971,25.7327,25.7327,0.0,0.026424
115,2,baseline,26.4521,25.9411,25.9411,0.0,0.026479
115,3,baseline,26.808,25.3097,25.3097,0.0,0.026837
116,0,baseline,20.8163,26.2865,20.8163,0.0,0.026398
116,1,baseline,26.1306,26.2367,26.1306,0.0,0.026361
116,2,baseline,25.7781,26.1918,25.7781,0.0,0.0263
116,3,baseline,26.4044,25.8667,25.8667,0.0,0.026431
117,0,baseline,20.6095,26.5297,20.6095,0.0,0.026629
117,1,baseline,25.798,26.3161,25.798,0.0,0.026413
117,2,baseline,25.7914,26.0823,25.7914,0.0,0.02618
117,3,baseline,26.1208,26.0323,26.0323,0.0,0.026152
118,0,baseline,20.7358,26.3203,20.7358,0.0,0.026421
118,1,baseline,26.3698,26.3851,26.3698,0.0,0.026488
118,2,baseline,26.3168,26.2445,26.2445,0.0,0.026351
118,3,baseline,26.786,25.6319,25.6319,0.0,0.026814
119,0,baseline,20.9326,26.3609,20.9326,0.0,0.026485
119,1,baseline,26.4014,25.7175,25.7175,0.0,0.026428
119,2,baseline,26.8094,25.7207,25.7207,0.0,0.026836
119,3,baseline,26.47,25.5936,25.5936,0.0,0.026499
120,0,baseline,21.2034,26.1962,21.2034,0.0,0.026296
120,1,baseline,26.7748,26.0796,26.0796,0.0,0.026802
120,2,baseline,26.6067,26.1525,26.1525,0.0,0.026633
120,3,baseline,26.5746,25.5143,25.5143,0.0,0.026605
121,0,baseline,21.3178,26.6504,21.3178,0.0,0.026759
121,1,baseline,26.3976,26.4112,26.3976,0.0,0.026517
121,2,baseline,26.2903,26.2477,26.2477,0.0,0.026354
121,3,baseline,26.491,25.9219,25.9219,0.0,0.026519
122,0,baseline,20.0514,26.5235,20.0514,0.0,0.026632
122,1,baseline,25.2691,26.5732,25.2691,0.0,0.026675
122,2,baseline,25.3295,26.3407,25.3295,0.0,0.026458
122,3,baseline,25.6238,26.0848,25.6238,0.0,0.02621
123,0,baseline,20.9308,26.418,20.9308,0.0,0.026529
123,1,baseline,26.2972,25.8042,25.8042,0.0,0.026324
123,2,baseline,26.8136,26.0932,26.0932,0.0,0.026838
123,3,baseline,26.8299,25.423,25.423,0.0,0.026858
124,0,baseline,21.2332,26.2912,21.2332,0.0,0.026399
124,1,baseline,26.5292,26.0349,26.0349,0.0,0.026557
124,2,baseline,26.5206,26.2318,26.2318,0.0,0.026546
124,3,baseline,26.7065,25.6814,25.6814,0.0,0.026734
125,0,baseline,20.9642,26.4059,20.9642,0.0,0.026505
125,1,baseline,26.3507,26.2307,26.2307,0.0,0.026376
125,2,baseline,26.3436,26.1018,26.1018,0.0,0.026371
125,3,baseline,26.1195,25.5866,25.5866,0.0,0.026147
126,0,baseline,20.8495,26.3529,20.8495,0.0,0.026457
126,1,baseline,26.2937,26.2019,26.2019,0.0,0.026318
126,2,baseline,25.8775,26.1995,25.8775,0.0,0.026304
126,3,baseline,25.9698,25.808,25.808,0.0,0.025995
127,0,baseline,21.2236,26.36,21.2236,0.0,0.02649
127,1,baseline,26.7566,25.7863,25.7863,0.0,0.026784
127,2,baseline,26.881,26.1169,26.1169,0.0,0.026907
127,3,baseline,27.1536,25.5846,25.5846,0.0,0.02718
128,0,baseline,21.2532,26.3,21.2532,0.0,0.02641
128,1,baseline,26.373,26.0878,26.0878,0.0,0.0264
128,2,baseline,26.1332,25.9774,25.9774,0.0,0.026158
128,3,baseline,26.1717,25.5518,25.5518,0.0,0.026204
129,0,baseline,21.4062,26.4028,21.4062,0.0,0.026505
129,1,baseline,26.5566,25.7737,25.7737,0.0,0.026582
129,2,baseline,26.7199,25.9246,25.9246,0.0,0.026746
129,3,baseline,26.9436,25.6101,25.6101,0.0,0.026973
130,0,baseline,20.82,26.3182,20.82,0.0,0.026428
130,1,baseline,26.0549,26.4311,26.0549,0.0,0.026564
130,2,baseline,26.1164,25.9967,25.9967,0.0,0.026144
130,3,baseline,25.9104,25.9631,25.9104,0.0,0.026084
131,0,baseline,20.8361,26.4741,20.8361,0.0,0.026696
131,1,baseline,26.0654,26.2593,26.0654,0.0,0.02637
131,2,baseline,26.4476,26.2121,26.2121,0.0,0.026473
131,3,baseline,26.1942,25.8042,25.8042,0.0,0.02622
132,0,baseline,20.6037,26.3701,20.6037,0.0,0.026734
132,1,baseline,26.1571,26.6025,26.1571,0.0,0.026703
132,2,baseline,26.6722,26.5401,26.5401,0.0,0.026702
132,3,baseline,27.1089,25.9581,25.9581,0.0,0.027136
133,0,baseline,20.5981,26.5284,20.5981,0.0,0.026629
133,1,baseline,26.0291,26.1068,26.0291,0.0,0.026211
133,2,baseline,26.3095,26.2582,26.2582,0.0,0.026403
133,3,baseline,26.194,25.5419,25.5419,0.0,0.026223
134,0,baseline,20.2787,26.5784,20.2787,0.0,0.026685
134,1,baseline,25.9072,26.3439,25.9072,0.0,0.026455
134,2,baseline,26.1723,26.3408,26.1723,0.0,0.026451
134,3,baseline,26.3001,26.1567,26.1567,0.0,0.026326
135,0,baseline,20.6491,26.5741,20.6491,0.0,0.026689
135,1,baseline,26.7299,25.7875,25.7875,0.0,0.026757
135,2,baseline,26.979,26.0772,26.0772,0.0,0.027004
135,3,baseline,27.4226,24.9492,24.9492,0.0,0.027449
136,0,baseline,21.5022,26.7033,21.5022,0.0,0.026812
136,1,baseline,27.3334,25.7238,25.7238,0.0,0.027839
136,2,baseline,26.7015,26.0295,26.0295,0.0,0.026729
136,3,baseline,26.8885,25.2014,25.2014,0.0,0.026921
137,0,baseline,21.1207,26.2871,21.1207,0.0,0.026395
137,1,baseline,26.0746,26.0677,26.0677,0.0,0.026453
137,2,baseline,27.359,26.1988,26.1988,0.0,0.027385
137,3,baseline,26.5306,25.5625,25.5625,0.0,0.026558
138,0,baseline,21.0601,26.1869,21.0601,0.0,0.026311
138,1,baseline,25.7374,26.2828,25.7374,0.0,0.026417
138,2,baseline,26.1024,25.9551,25.9551,0.0,0.026129
138,3,baseline,26.3295,25.8693,25.8693,0.0,0.026358
139,0,baseline,21.4918,26.1562,21.4918,0.0,0.026277
139,1,baseline,26.3835,26.1561,26.1561,0.0,0.026412
139,2,baseline,27.1224,26.0881,26.0881,0.0,0.027148
139,3,baseline,26.8045,25.0659,25.0659,0.0,0.026833
140,0,baseline,21.4869,26.2229,21.4869,0.0,0.026333
140,1,baseline,26.0829,26.1447,26.0829,0.0,0.026254
140,2,baseline,26.0104,25.9266,25.9266,0.0,0.026036
140,3,baseline,26.1292,25.6994,25.6994,0.0,0.026159
141,0,baseline,21.406,26.1983,21.406,0.0,0.026306
141,1,baseline,25.9787,25.9376,25.9376,0.0,0.026048
141,2,baseline,25.8883,26.1845,25.8883,0.0,0.026308
141,3,baseline,26.4557,25.6964,25.6964,0.0,0.026485
142,0,baseline,21.1631,26.27,21.1631,0.0,0.026384
142,1,baseline,26.0566,26.1441,26.0566,0.0,0.026251
142,2,baseline,25.6484,26.0782,25.6484,0.0,0.026193
142,3,baseline,25.9387,25.4072,25.4072,0.0,0.025972
143,0,baseline,21.4932,26.2447,21.4932,0.0,0.026375
143,1,baseline,26.4822,25.7864,25.7864,0.0,0.026508
143,2,baseline,26.3353,26.15,26.15,0.0,0.026362
143,3,baseline,26.0151,25.33,25.33,0.0,0.026043
144,0,baseline,21.6655,26.3382,21.6655,0.0,0.026448
144,1,baseline,26.3704,25.6387,25.6387,0.0,0.026396
144,2,baseline,26.641,25.4556,25.4556,0.0,0.026668
144,3,baseline,27.584,25.1339,25.1339,0.0,0.027612
145,0,baseline,20.523,26.4816,20.523,0.0,0.026591
145,1,baseline,25.4694,26.4349,25.4694,0.0,0.026557
145,2,baseline,24.837,26.2558,24.837,0.0,0.026367
145,3,baseline,24.7348,25.8575,24.7348,0.0,0.025969
146,0,baseline,20.8928,26.3746,20.8928,0.0,0.026493
146,1,baseline,25.5749,26.2768,25.5749,0.0,0.026392
146,2,baseline,25.2824,26.2889,25.2824,0.0,0.026428
146,3,baseline,25.9065,25.7707,25.7707,0.0,0.025942
147,0,baseline,20.4617,26.5921,20.4617,0.0,0.026699
147,1,baseline,25.375,26.0545,25.375,0.0,0.026168
147,2,baseline,25.1458,26.0895,25.1458,0.0,0.026203
147,3,baseline,25.8765,25.8953,25.8765,0.0,0.026001
148,0,baseline,21.526,26.1813,21.526,0.0,0.026298
148,1,baseline,26.8798,25.4514,25.4514,0.0,0.026906
148,2,baseline,26.9545,25.7264,25.7264,0.0,0.026981
148,3,baseline,28.0786,25.0292,25.0292,0.0,0.028105
149,0,baseline,20.3781,26.6042,20.3781,0.0,0.026715
149,1,baseline,25.4054,26.2144,25.4054,0.0,0.026316
149,2,baseline,24.7701,26.2732,24.7701,0.0,0.026384
149,3,baseline,24.6459,25.9145,24.6459,0.0,0.026022
150,0,baseline,20.6796,26.5107,20.6796,0.0,0.026625
150,1,baseline,26.1,26.2825,26.1,0.0,0.02638
150,2,baseline,25.9649,26.2891,25.9649,0.0,0.026392
150,3,baseline,26.2709,25.7785,25.7785,0.0,0.026297
151,0,baseline,21.4916,26.27,21.4916,0.0,0.026394
151,1,baseline,26.9571,25.7108,25.7108,0.0,0.026982
151,2,baseline,26.7075,25.7728,25.7728,0.0,0.026733
151,3,baseline,26.9218,25.3044,25.3044,0.0,0.026949
152,0,baseline,21.5669,26.3289,21.5669,0.0,0.026443
152,1,baseline,26.4719,25.8058,25.8058,0.0,0.026497
152,2,baseline,26.4916,26.082,26.082,0.0,0.026518
152,3,baseline,25.977,25.3737,25.3737,0.0,0.026009
153,0,baseline,21.5729,26.1099,21.5729,0.0,0.026225
153,1,baseline,26.4706,25.8528,25.8528,0.0,0.026496
153,2,baseline,26.427,25.8945,25.8945,0.0,0.026454
153,3,baseline,26.4894,25.6736,25.6736,0.0,0.026518
154,0,baseline,20.4335,26.3964,20.4335,0.0,0.026509
154,1,baseline,25.4998,26.2991,25.4998,0.0,0.02643
154,2,baseline,25.5863,26.1876,25.5863,0.0,0.026296
154,3,baseline,25.9511,25.7916,25.7916,0.0,0.025979
155,0,baseline,21.1161,26.5088,21.1161,0.0,0.026615
155,1,baseline,25.855,26.412,25.855,0.0,0.026522
155,2,baseline,25.6841,26.314,25.6841,0.0,0.026553
155,3,baseline,26.6842,25.7968,25.7968,0.0,0.026711
156,0,baseline,21.1207,26.1948,21.1207,0.0,0.026319
156,1,baseline,26.075,26.2715,26.075,0.0,0.026399
156,2,baseline,25.5071,26.2569,25.5071,0.0,0.026556
156,3,baseline,26.554,25.9226,25.9226,0.0,0.026582
157,0,baseline,20.5747,26.2745,20.5747,0.0,0.026388
157,1,baseline,25.4462,26.3889,25.4462,0.0,0.026486
157,2,baseline,25.2493,26.3688,25.2493,0.0,0.026479
157,3,baseline,25.4663,26.1754,25.4663,0.0,0.026561
158,0,baseline,21.647,26.3801,21.647,0.0,0.026481
158,1,baseline,26.2416,25.9425,25.9425,0.0,0.026267
158,2,baseline,26.0738,26.2258,26.0738,0.0,0.026329
158,3,baseline,26.6782,25.8993,25.8993,0.0,0.026722
159,0,baseline,20.9127,26.3267,20.9127,0.0,0.026432
159,1,baseline,25.7619,26.474,25.7619,0.0,0.026578
159,2,baseline,24.9021,26.272,24.9021,0.0,0.026413
159,3,baseline,25.2854,26.0709,25.2854,0.0,0.026181
160,0,baseline,21.2539,26.1901,21.2539,0.0,0.026303
160,1,baseline,25.5802,26.2363,25.5802,0.0,0.026344
160,2,baseline,25.6114,26.108,25.6114,0.0,0.026225
160,3,baseline,26.1836,25.8419,25.8419,0.0,0.026211
161,0,baseline,21.0619,26.4144,21.0619,0.0,0.026517
161,1,baseline,25.3571,26.0762,25.3571,0.0,0.026179
161,2,baseline,25.3215,26.437,25.3215,0.0,0.026547
161,3,baseline,25.8922,25.8663,25.8663,0.0,0.025974
162,0,baseline,21.0484,26.3981,21.0484,0.0,0.026511
162,1,baseline,26.1102,25.9213,25.9213,0.0,0.026136
162,2,baseline,25.7612,26.1374,25.7612,0.0,0.026248
162,3,baseline,26.6621,25.435,25.435,0.0,0.026689
163,0,baseline,21.2893,26.3426,21.2893,0.0,0.026445
163,1,baseline,26.603,26.1575,26.1575,0.0,0.026627
163,2,baseline,26.1516,26.1238,26.1238,0.0,0.026223
163,3,baseline,26.6965,25.9547,25.9547,0.0,0.026723
164,0,baseline,21.0396,26.3785,21.0396,0.0,0.026483
164,1,baseline,26.4389,26.33,26.33,0.0,0.026463
164,2,baseline,25.8923,26.0181,25.8923,0.0,0.026185
164,3,baseline,26.0455,25.6603,25.6603,0.0,0.026072
165,0,baseline,21.2895,26.3036,21.2895,0.0,0.026412
165,1,baseline,26.651,26.0053,26.0053,0.0,0.026676
165,2,baseline,26.8355,26.0739,26.0739,0.0,0.027039
165,3,baseline,26.5541,25.5514,25.5514,0.0,0.026581
166,0,baseline,20.8341,26.3613,20.8341,0.0,0.026481
166,1,baseline,25.7929,26.2639,25.7929,0.0,0.026368
166,2,baseline,25.475,26.1838,25.475,0.0,0.026295
166,3,baseline,26.2879,25.958,25.958,0.0,0.026316
167,0,baseline,21.1237,26.3308,21.1237,0.0,0.026446
167,1,baseline,26.3156,25.9064,25.9064,0.0,0.026341
167,2,baseline,26.1916,26.1152,26.1152,0.0,0.026259
167,3,baseline,26.5866,25.7414,25.7414,0.0,0.026724
168,0,baseline,20.706,26.2857,20.706,0.0,0.026399
168,1,baseline,26.0185,26.4096,26.0185,0.0,0.02651
168,2,baseline,25.9835,26.1012,25.9835,0.0,0.026201
168,3,baseline,25.4451,26.0462,25.4451,0.0,0.026305
169,0,baseline,20.6995,26.3962,20.6995,0.0,0.026513
169,1,baseline,25.6201,26.0905,25.6201,0.0,0.02623
169,2,baseline,26.0327,26.0768,26.0327,0.0,0.026193
169,3,baseline,25.8159,25.8352,25.8159,0.0,0.025951
170,0,baseline,21.266,26.2873,21.266,0.0,0.026403
170,1,baseline,26.658,25.8705,25.8705,0.0,0.026683
170,2,baseline,26.8889,26.02,26.02,0.0,0.026916
170,3,baseline,26.2746,25.7858,25.7858,0.0,0.026303
171,0,baseline,21.0688,26.1258,21.0688,0.0,0.026234
171,1,baseline,26.4737,25.7541,25.7541,0.0,0.026499
171,2,baseline,26.5488,26.0044,26.0044,0.0,0.026576
171,3,baseline,27.1115,25.268,25.268,0.0,0.027141
172,0,baseline,20.8861,26.5615,20.8861,0.0,0.026663
172,1,baseline,25.6612,25.9362,25.6612,0.0,0.026041
172,2,baseline,25.5105,26.3422,25.5105,0.0,0.026666
172,3,baseline,25.8124,25.8646,25.8124,0.0,0.025981
173,0,baseline,20.7451,26.4387,20.7451,0.0,0.026548
173,1,baseline,26.3228,26.1197,26.1197,0.0,0.026346
173,2,baseline,25.9352,26.3662,25.9352,0.0,0.026702
173,3,baseline,27.1157,25.5813,25.5813,0.0,0.02714
174,0,baseline,21.1579,26.2806,21.1579,0.0,0.026394
174,1,baseline,26.7222,26.3009,26.3009,0.0,0.026747
174,2,baseline,25.3252,26.148,25.3252,0.0,0.026255
174,3,baseline,26.0518,25.8642,25.8642,0.0,0.026077
175,0,baseline,21.3017,26.2278,21.3017,0.0,0.026344
175,1,baseline,26.5656,26.3296,26.3296,0.0,0.026589
175,2,baseline,25.8631,26.1104,25.8631,0.0,0.026246
175,3,baseline,26.3984,25.5698,25.5698,0.0,0.026425
176,0,baseline,21.17,26.3628,21.17,0.0,0.026477
176,1,baseline,26.0728,26.2705,26.0728,0.0,0.026541
176,2,baseline,25.5601,26.1645,25.5601,0.0,0.02627
176,3,baseline,26.3095,25.8021,25.8021,0.0,0.026455
177,0,baseline,21.7819,26.2379,21.7819,0.0,0.026353
177,1,baseline,26.4496,25.9332,25.9332,0.0,0.026492
177,2,baseline,26.606,26.0407,26.0407,0.0,0.026634
177,3,baseline,26.9497,25.4378,25.4378,0.0,0.026992
178,0,baseline,21.5702,26.4029,21.5702,0.0,0.026524
178,1,baseline,26.1147,25.9421,25.9421,0.0,0.026143
178,2,baseline,25.7777,26.1046,25.7777,0.0,0.026226
178,3,baseline,25.7147,25.7975,25.7147,0.0,0.025929
179,0,baseline,21.016,26.5353,21.016,0.0,0.026648
179,1,baseline,25.9713,26.1459,25.9713,0.0,0.026262
179,2,baseline,25.3706,26.1128,25.3706,0.0,0.026232
179,3,baseline,25.5689,25.7702,25.5689,0.0,0.025887
180,0,baseline,20.8113,26.4497,20.8113,0.0,0.026567
180,1,baseline,26.3328,26.1083,26.1083,0.0,0.026362
180,2,baseline,26.3841,26.2983,26.2983,0.0,0.026408
180,3,baseline,26.7113,25.8508,25.8508,0.0,0.026737
181,0,baseline,20.8508,26.3006,20.8508,0.0,0.026423
181,1,baseline,26.3893,25.8802,25.8802,0.0,0.026415
181,2,baseline,26.2845,26.1564,26.1564,0.0,0.02631
181,3,baseline,26.6412,25.6563,25.6563,0.0,0.026668
182,0,baseline,21.1222,26.3738,21.1222,0.0,0.026481
182,1,baseline,26.6695,26.1554,26.1554,0.0,0.026696
182,2,baseline,26.652,25.8696,25.8696,0.0,0.026799
182,3,baseline,26.4728,25.6837,25.6837,0.0,0.026502
183,0,baseline,20.5931,26.346,20.5931,0.0,0.026465
183,1,baseline,26.0287,26.1685,26.0287,0.0,0.02628
183,2,baseline,25.2517,26.2282,25.2517,0.0,0.026531
183,3,baseline,25.6052,25.8129,25.6052,0.0,0.025938
184,0,baseline,20.9951,26.2171,20.9951,0.0,0.026333
184,1,baseline,26.6886,26.0456,26.0456,0.0,0.026788
184,2,baseline,26.2508,26.1759,26.1759,0.0,0.026286
184,3,baseline,26.6283,25.5727,25.5727,0.0,0.026656
185,0,baseline,20.8651,26.3933,20.8651,0.0,0.026509
185,1,baseline,26.0715,25.9987,25.9987,0.0,0.026378
185,2,baseline,25.8953,26.0968,25.8953,0.0,0.026209
185,3,baseline,25.9747,25.861,25.861,0.0,0.026004
186,0,baseline,21.3643,26.27,21.3643,0.0,0.026377
186,1,baseline,26.7357,25.8592,25.8592,0.0,0.026762
186,2,baseline,26.8611,26.2951,26.2951,0.0,0.026888
186,3,baseline,27.4434,25.02,25.02,0.0,0.027471
187,0,baseline,21.0521,26.4355,21.0521,0.0,0.026542
187,1,baseline,25.9308,26.2202,25.9308,0.0,0.026336
187,2,baseline,25.5859,26.173,25.5859,0.0,0.026287
187,3,baseline,26.0425,25.8511,25.8511,0.0,0.026069
188,0,baseline,20.7963,26.5115,20.7963,0.0,0.026621
188,1,baseline,25.702,26.2314,25.702,0.0,0.026353
188,2,baseline,25.687,26.1816,25.687,0.0,0.026283
188,3,baseline,26.1584,25.8723,25.8723,0.0,0.026185
189,0,baseline,20.9588,26.2892,20.9588,0.0,0.026393
189,1,baseline,26.4417,26.0353,26.0353,0.0,0.026474
189,2,baseline,26.5714,25.8378,25.8378,0.0,0.026598
189,3,baseline,26.466,25.5294,25.5294,0.0,0.026494
190,0,baseline,21.2084,26.3691,21.2084,0.0,0.026469
190,1,baseline,26.3632,25.7708,25.7708,0.0,0.026388
190,2,baseline,26.3769,26.1651,26.1651,0.0,0.026403
190,3,baseline,27.2241,25.2266,25.2266,0.0,0.027251
191,0,baseline,21.3899,26.2374,21.3899,0.0,0.026358
191,1,baseline,26.5833,25.9652,25.9652,0.0,0.026607
191,2,baseline,26.4888,26.0901,26.0901,0.0,0.026514
191,3,baseline,26.5108,25.8268,25.8268,0.0,0.026536
192,0,baseline,21.2414,26.2947,21.2414,0.0,0.026404
192,1,baseline,26.3085,26.0914,26.0914,0.0,0.026335
192,2,baseline,26.5779,26.3132,26.3132,0.0,0.02675
192,3,baseline,26.6123,25.932,25.932,0.0,0.026638
193,0,baseline,21.8578,26.2164,21.8578,0.0,0.026325
193,1,baseline,26.9001,25.9538,25.9538,0.0,0.026926
193,2,baseline,26.1981,26.0615,26.0615,0.0,0.026369
193,3,baseline,26.3738,25.7867,25.7867,0.0,0.026399
194,0,baseline,21.4212,26.3991,21.4212,0.0,0.026505
194,1,baseline,25.9872,25.9528,25.9528,0.0,0.026094
194,2,baseline,25.7114,25.9365,25.7114,0.0,0.026051
194,3,baseline,25.8754,25.7229,25.7229,0.0,0.025904
195,0,baseline,21.4216,26.2588,21.4216,0.0,0.026368
195,1,baseline,26.364,26.2252,26.2252,0.0,0.026388
195,2,baseline,26.5831,26.0268,26.0268,0.0,0.026609
195,3,baseline,26.6692,25.5144,25.5144,0.0,0.026714
196,0,baseline,20.7661,26.4111,20.7661,0.0,0.026533
196,1,baseline,25.3995,26.2779,25.3995,0.0,0.026392
196,2,baseline,25.3318,26.1648,25.3318,0.0,0.026278
196,3,baseline,25.2317,25.8418,25.2317,0.0,0.025988
197,0,baseline,21.2966,26.3414,21.2966,0.0,0.026439
197,1,baseline,26.2463,25.9729,25.9729,0.0,0.026272
197,2,baseline,26.1416,26.1747,26.1416,0.0,0.026283
197,3,baseline,26.649,25.8579,25.8579,0.0,0.026677
198,0,baseline,21.3002,26.3783,21.3002,0.0,0.026487
198,1,baseline,26.4394,26.212,26.212,0.0,0.026465
198,2,baseline,26.3764,26.0075,26.0075,0.0,0.026405
198,3,baseline,26.0618,25.718,25.718,0.0,0.02609
199,0,baseline,21.589,26.3623,21.589,0.0,0.026494
199,1,baseline,26.8075,25.919,25.919,0.0,0.026834
199,2,baseline,26.9054,26.0465,26.0465,0.0,0.026931
199,3,baseline,26.4993,25.7957,25.7957,0.0,0.026527
