step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
35,0,tempo,12.0011,20.3756,0.0,0.0,0.032406
35,1,tempo,11.4351,20.3805,0.0,0.0,0.031847
35,2,tempo,11.5248,20.3896,0.0,0.0,0.031951
35,3,tempo,12.0372,20.3756,0.0,0.0,0.032441
36,0,tempo,12.8704,20.3756,0.0,0.0,0.033275
36,1,tempo,12.9381,20.3757,0.0,0.0,0.033343
36,2,tempo,12.664,20.4037,0.0,0.0,0.033101
36,3,tempo,12.8386,20.3756,0.0,0.0,0.033248
37,0,tempo,11.7997,20.39,0.0,0.0,0.032221
37,1,tempo,12.2924,20.4067,0.0,0.0,0.032737
37,2,tempo,12.606,20.3917,0.0,0.0,0.033031
37,3,tempo,12.3283,20.3849,0.0,0.0,0.032749
38,0,tempo,14.2759,20.3864,0.0,0.0,0.034695
38,1,tempo,14.2291,20.3759,0.0,0.0,0.034636
38,2,tempo,14.0565,20.3762,0.0,0.0,0.034464
38,3,tempo,13.472,20.3767,0.0,0.0,0.033888
39,0,tempo,12.6656,20.4923,0.0,0.0,0.033192
39,1,tempo,12.7479,20.3882,0.0,0.0,0.033165
39,2,tempo,12.7434,20.3759,0.0,0.0,0.033154
39,3,tempo,12.6381,20.3771,0.0,0.0,0.033047
40,0,tempo,11.9878,20.3756,0.0,0.0,0.032398
40,1,tempo,11.9043,20.4023,0.0,0.0,0.032341
40,2,tempo,11.8934,20.4733,0.0,0.0,0.032402
40,3,tempo,12.2213,20.3958,0.0,0.0,0.032652
41,0,tempo,11.3971,20.3756,0.0,0.0,0.031803
41,1,tempo,11.304,20.3913,0.0,0.0,0.031739
41,2,tempo,11.6267,20.376,0.0,0.0,0.032032
41,3,tempo,11.9582,20.3853,0.0,0.0,0.032386
42,0,tempo,12.6916,20.39,0.0,0.0,0.033115
42,1,tempo,12.7468,20.3942,0.0,0.0,0.033175
42,2,tempo,12.7409,20.3759,0.0,0.0,0.033215
42,3,tempo,12.7458,20.3761,0.0,0.0,0.033153
43,0,tempo,12.4645,20.3774,0.0,0.0,0.032875
43,1,tempo,12.4058,20.3806,0.0,0.0,0.032815
43,2,tempo,12.0153,20.3952,0.0,0.0,0.032444
43,3,tempo,11.6276,20.3868,0.0,0.0,0.032197
44,0,tempo,11.8787,20.3964,0.0,0.0,0.032453
44,1,tempo,11.869,20.376,0.0,0.0,0.032279
44,2,tempo,11.8419,20.3758,0.0,0.0,0.032255
44,3,tempo,12.0178,20.3759,0.0,0.0,0.032448
45,0,tempo,11.6564,20.4082,0.0,0.0,0.032112
45,1,tempo,12.1475,20.3755,0.0,0.0,0.032554
45,2,tempo,12.1839,20.376,0.0,0.0,0.032593
45,3,tempo,12.0922,20.3756,0.0,0.0,0.032502
46,0,tempo,11.8066,20.3806,0.0,0.0,0.032218
46,1,tempo,11.7041,20.3782,0.0,0.0,0.032304
46,2,tempo,11.6792,20.3951,0.0,0.0,0.032107
46,3,tempo,11.4503,20.385,0.0,0.0,0.031873
47,0,tempo,13.1646,20.4061,0.0,0.0,0.033605
47,1,tempo,13.0296,20.3974,0.0,0.0,0.03346
47,2,tempo,13.4293,20.3758,0.0,0.0,0.033898
47,3,tempo,13.8147,20.3756,0.0,0.0,0.034226
48,0,tempo,12.6479,20.394,0.0,0.0,0.033075
48,1,tempo,12.5857,20.3756,0.0,0.0,0.032997
48,2,tempo,12.3067,20.3758,0.0,0.0,0.032716
48,3,tempo,11.8517,20.3757,0.0,0.0,0.032266
49,0,tempo,12.0748,20.3757,0.0,0.0,0.032479
49,1,tempo,11.3201,20.3851,0.0,0.0,0.031736
49,2,tempo,11.6542,20.4105,0.0,0.0,0.032102
49,3,tempo,12.4211,20.3858,0.0,0.0,0.033099
50,0,tempo,13.9444,20.3924,0.0,0.0,0.034369
50,1,tempo,14.5336,20.3765,0.0,0.0,0.034947
50,2,tempo,13.6894,20.3982,0.0,0.0,0.034117
50,3,tempo,13.3106,20.3757,0.0,0.0,0.033742
51,0,tempo,11.1929,20.4589,0.0,0.0,0.031681
51,1,tempo,11.5692,20.4462,0.0,0.0,0.032053
51,2,tempo,12.1569,20.376,0.0,0.0,0.032564
51,3,tempo,11.4767,20.3757,0.0,0.0,0.031894
52,0,tempo,12.9483,20.4053,0.0,0.0,0.033384
52,1,tempo,12.901,20.399,0.0,0.0,0.033582
52,2,tempo,13.0734,20.4279,0.0,0.0,0.033577
52,3,tempo,13.4077,20.4255,0.0,0.0,0.033878
53,0,tempo,13.5694,20.3965,0.0,0.0,0.034002
53,1,tempo,12.8755,20.3757,0.0,0.0,0.033304
53,2,tempo,13.0092,20.3759,0.0,0.0,0.033421
53,3,tempo,12.67,20.3761,0.0,0.0,0.033087
54,0,tempo,11.7135,20.3756,0.0,0.0,0.032119
54,1,tempo,11.4829,20.3957,0.0,0.0,0.031916
54,2,tempo,11.7433,20.3757,0.0,0.0,0.032153
54,3,tempo,12.1133,20.3756,0.0,0.0,0.03269
55,0,tempo,12.7736,20.3756,0.0,0.0,0.03318
55,1,tempo,12.6632,20.3902,0.0,0.0,0.033082
55,2,tempo,12.7228,20.3944,0.0,0.0,0.033152
55,3,tempo,12.3497,20.3855,0.0,0.0,0.032786
56,0,tempo,11.8426,20.394,0.0,0.0,0.032272
56,1,tempo,12.0683,20.3756,0.0,0.0,0.032477
56,2,tempo,11.7588,20.376,0.0,0.0,0.032164
56,3,tempo,11.488,20.376,0.0,0.0,0.031897
57,0,tempo,12.5584,20.3758,0.0,0.0,0.032967
57,1,tempo,12.6129,20.3757,0.0,0.0,0.033187
57,2,tempo,12.6072,20.376,0.0,0.0,0.033019
57,3,tempo,12.433,20.3766,0.0,0.0,0.032844
58,0,tempo,12.5827,20.3756,0.0,0.0,0.03299
58,1,tempo,12.2691,20.3925,0.0,0.0,0.032711
58,2,tempo,12.4149,20.3939,0.0,0.0,0.032844
58,3,tempo,12.8939,20.385,0.0,0.0,0.033314
59,0,tempo,11.4423,20.3943,0.0,0.0,0.031868
59,1,tempo,11.3187,20.382,0.0,0.0,0.031733
59,2,tempo,11.6258,20.376,0.0,0.0,0.032034
59,3,tempo,11.6115,20.3756,0.0,0.0,0.032017
60,0,tempo,11.9633,20.3947,0.0,0.0,0.032386
60,1,tempo,12.3287,20.3781,0.0,0.0,0.032736
60,2,tempo,12.3088,20.3757,0.0,0.0,0.032718
60,3,tempo,12.3166,20.3759,0.0,0.0,0.032721
61,0,tempo,12.2007,20.404,0.0,0.0,0.032643
61,1,tempo,12.2556,20.3756,0.0,0.0,0.032662
61,2,tempo,12.1341,20.3941,0.0,0.0,0.032564
61,3,tempo,12.1423,20.3866,0.0,0.0,0.032561
62,0,tempo,12.3461,20.4211,0.0,0.0,0.032802
62,1,tempo,11.5415,20.3955,0.0,0.0,0.031971
62,2,tempo,11.638,20.4028,0.0,0.0,0.032077
62,3,tempo,11.9686,20.3756,0.0,0.0,0.032376
63,0,tempo,11.8123,20.3806,0.0,0.0,0.032226
63,1,tempo,12.4862,20.4633,0.0,0.0,0.032983
63,2,tempo,12.5488,20.3964,0.0,0.0,0.032977
63,3,tempo,12.268,20.3757,0.0,0.0,0.032704
64,0,tempo,12.2594,20.3759,0.0,0.0,0.032666
64,1,tempo,12.1383,20.3756,0.0,0.0,0.032545
64,2,tempo,11.9917,20.3972,0.0,0.0,0.032418
64,3,tempo,11.6057,20.4553,0.0,0.0,0.032106
65,0,tempo,11.6202,20.3971,0.0,0.0,0.032045
65,1,tempo,11.6407,20.3894,0.0,0.0,0.03206
65,2,tempo,11.6192,20.3758,0.0,0.0,0.032031
65,3,tempo,11.4766,20.3776,0.0,0.0,0.031885
66,0,tempo,12.1676,20.3758,0.0,0.0,0.032577
66,1,tempo,11.8609,20.3757,0.0,0.0,0.032271
66,2,tempo,11.7803,20.3808,0.0,0.0,0.032192
66,3,tempo,12.3991,20.3757,0.0,0.0,0.03281
67,0,tempo,12.6069,20.3756,0.0,0.0,0.033017
67,1,tempo,12.2803,20.3892,0.0,0.0,0.032702
67,2,tempo,12.636,20.4157,0.0,0.0,0.033082
67,3,tempo,12.6381,20.3795,0.0,0.0,0.033052
68,0,tempo,13.1214,20.3984,0.0,0.0,0.033553
68,1,tempo,13.6558,20.3906,0.0,0.0,0.034076
68,2,tempo,12.7988,20.3902,0.0,0.0,0.03322
68,3,tempo,12.8555,20.3758,0.0,0.0,0.03326
69,0,tempo,12.5746,20.3764,0.0,0.0,0.032982
69,1,tempo,12.5839,20.3757,0.0,0.0,0.032995
69,2,tempo,12.5324,20.3962,0.0,0.0,0.032964
69,3,tempo,12.6839,20.3768,0.0,0.0,0.033089
70,0,tempo,12.3788,20.3759,0.0,0.0,0.032787
70,1,tempo,12.3884,20.3756,0.0,0.0,0.032796
70,2,tempo,12.5081,20.4182,0.0,0.0,0.032961
70,3,tempo,12.4335,20.3796,0.0,0.0,0.032845
71,0,tempo,11.479,20.4281,0.0,0.0,0.031934
71,1,tempo,11.8211,20.3935,0.0,0.0,0.032252
71,2,tempo,12.327,20.3759,0.0,0.0,0.032732
71,3,tempo,11.9122,20.376,0.0,0.0,0.03232
72,0,tempo,12.0122,20.4007,0.0,0.0,0.032441
72,1,tempo,11.9581,20.3756,0.0,0.0,0.032366
72,2,tempo,11.9573,20.3758,0.0,0.0,0.032367
72,3,tempo,12.1231,20.3755,0.0,0.0,0.032527
73,0,tempo,12.1105,20.3756,0.0,0.0,0.032514
73,1,tempo,11.9209,20.3758,0.0,0.0,0.032326
73,2,tempo,11.8787,20.3792,0.0,0.0,0.032289
73,3,tempo,11.7101,20.3764,0.0,0.0,0.032113
74,0,tempo,11.9338,20.4191,0.0,0.0,0.03238
74,1,tempo,11.3111,20.3976,0.0,0.0,0.031741
74,2,tempo,11.5696,20.3932,0.0,0.0,0.031994
74,3,tempo,11.9796,20.3756,0.0,0.0,0.032387
75,0,tempo,11.6081,20.3988,0.0,0.0,0.032035
75,1,tempo,12.2907,20.4472,0.0,0.0,0.032769
75,2,tempo,12.0292,20.388,0.0,0.0,0.032451
75,3,tempo,11.4556,20.3758,0.0,0.0,0.031861
76,0,tempo,11.9124,20.3757,0.0,0.0,0.032321
76,1,tempo,11.7709,20.3757,0.0,0.0,0.032176
76,2,tempo,11.6046,20.3914,0.0,0.0,0.03203
76,3,tempo,11.9878,20.4444,0.0,0.0,0.032467
77,0,tempo,12.5336,20.3967,0.0,0.0,0.032963
77,1,tempo,12.5371,20.3905,0.0,0.0,0.032956
77,2,tempo,12.3647,20.3785,0.0,0.0,0.032777
77,3,tempo,12.5434,20.3756,0.0,0.0,0.032953
78,0,tempo,11.8086,20.3756,0.0,0.0,0.032216
78,1,tempo,11.7158,20.3796,0.0,0.0,0.032123
78,2,tempo,12.3167,20.3757,0.0,0.0,0.032724
78,3,tempo,12.1223,20.3759,0.0,0.0,0.032531
79,0,tempo,13.4462,20.3757,0.0,0.0,0.033851
79,1,tempo,12.9015,20.3756,0.0,0.0,0.033307
79,2,tempo,12.7393,20.3934,0.0,0.0,0.033165
79,3,tempo,13.1481,20.3756,0.0,0.0,0.033552
80,0,tempo,12.9033,20.3811,0.0,0.0,0.033318
80,1,tempo,13.5415,20.3911,0.0,0.0,0.033963
80,2,tempo,13.1852,20.3757,0.0,0.0,0.033595
80,3,tempo,12.7811,20.3766,0.0,0.0,0.033185
81,0,tempo,12.3919,20.3757,0.0,0.0,0.032801
81,1,tempo,12.1869,20.3757,0.0,0.0,0.032598
81,2,tempo,12.477,20.3758,0.0,0.0,0.032886
81,3,tempo,12.5579,20.3756,0.0,0.0,0.032962
82,0,tempo,11.6956,20.3756,0.0,0.0,0.032101
82,1,tempo,11.8571,20.3959,0.0,0.0,0.032282
82,2,tempo,12.056,20.376,0.0,0.0,0.032463
82,3,tempo,11.9736,20.3757,0.0,0.0,0.032384
83,0,tempo,12.0169,20.3795,0.0,0.0,0.032424
83,1,tempo,12.0562,20.3913,0.0,0.0,0.032482
83,2,tempo,11.6299,20.3761,0.0,0.0,0.032035
83,3,tempo,11.5831,20.3756,0.0,0.0,0.031992
84,0,tempo,11.83,20.3757,0.0,0.0,0.032233
84,1,tempo,11.4012,20.3756,0.0,0.0,0.031806
84,2,tempo,11.6095,20.4004,0.0,0.0,0.032044
84,3,tempo,11.9705,20.3757,0.0,0.0,0.032375
85,0,tempo,11.5263,20.4092,0.0,0.0,0.031961
85,1,tempo,12.25,20.3755,0.0,0.0,0.032658
85,2,tempo,12.2572,20.3759,0.0,0.0,0.032661
85,3,tempo,11.5666,20.3756,0.0,0.0,0.031971
86,0,tempo,12.3057,20.4517,0.0,0.0,0.032791
86,1,tempo,12.0049,20.3921,0.0,0.0,0.032429
86,2,tempo,11.7121,20.3897,0.0,0.0,0.032132
86,3,tempo,12.1578,20.3843,0.0,0.0,0.032576
87,0,tempo,11.8601,20.3759,0.0,0.0,0.032265
87,1,tempo,11.8066,20.4554,0.0,0.0,0.032293
87,2,tempo,12.3462,20.4032,0.0,0.0,0.032781
87,3,tempo,12.2995,20.3757,0.0,0.0,0.032703
88,0,tempo,12.2764,20.4084,0.0,0.0,0.03272
88,1,tempo,12.6156,20.3876,0.0,0.0,0.033048
88,2,tempo,12.5748,20.3757,0.0,0.0,0.032986
88,3,tempo,12.1367,20.438,0.0,0.0,0.032614
