timestamp,step,allreduce_latency_ms,allreduce_bw_gbs,io_flood_active,rank_is_flooder,nic_util_pct
0.275,0,88.5746,5.645,0,0,0.0
0.2993,1,23.5534,21.2284,0,0,0.0
0.3231,2,23.2513,21.5041,0,0,0.0
0.347,3,23.5361,21.244,0,0,0.0
0.3713,4,23.9179,20.9049,0,0,0.0
0.395,5,23.5666,21.2165,0,0,0.0
0.4186,6,23.4281,21.3419,0,0,0.0
0.4428,7,23.8482,20.9659,0,0,0.0
0.4672,8,23.592,21.1936,0,0,0.0
0.4916,9,24.2033,20.6583,0,0,0.0
0.5151,10,23.4437,21.3277,0,0,0.0
0.539,11,23.731,21.0695,0,0,0.0
0.5628,12,23.6494,21.1422,0,0,0.0
0.5867,13,23.6724,21.1217,0,0,0.0
0.611,14,23.9579,20.8699,0,0,0.0
0.6347,15,23.5491,21.2323,0,0,0.0
0.659,16,24.1746,20.6828,0,0,0.0
0.6832,17,24.0844,20.7603,0,0,0.0
0.7068,18,23.4719,21.3021,0,0,0.0
0.731,19,24.045,20.7943,0,0,0.0
0.7549,20,23.5577,21.2245,0,0,0.0
0.7788,21,23.5383,21.242,0,0,0.0
0.8027,22,23.6195,21.1689,0,0,0.0
0.827,23,24.1037,20.7437,0,0,0.0
0.8508,24,23.6755,21.1188,0,0,0.0
0.875,25,24.0193,20.8166,0,0,0.0
0.8987,26,23.5134,21.2645,0,0,0.0
0.9223,27,23.4926,21.2833,0,0,0.0
0.9463,28,23.8902,20.9291,0,0,0.0
0.97,29,23.5887,21.1966,0,0,0.0
0.9937,30,23.4383,21.3326,0,0,0.0
1.0182,31,23.6796,21.1152,0,0,0.0
1.0417,32,23.2188,21.5343,0,0,0.0
1.0655,33,23.4433,21.3281,0,0,0.0
1.0897,34,23.9462,20.8801,0,0,0.0
1.1135,35,23.7123,21.0861,0,0,0.0
1.1376,36,23.9059,20.9153,0,0,0.0
1.1619,37,24.1963,20.6643,0,0,0.0
1.1858,38,23.7911,21.0163,0,0,0.0
1.2099,39,23.9949,20.8377,0,0,0.0
1.2342,40,24.2018,20.6596,0,0,0.0
1.2582,41,23.8687,20.948,0,0,0.0
1.2827,42,24.1344,20.7174,0,0,0.0
1.3064,43,23.5779,21.2063,0,0,0.0
1.3301,44,23.4085,21.3598,0,0,0.0
1.3542,45,23.8021,21.0066,0,0,0.0
1.3781,46,23.593,21.1927,0,0,0.0
1.4024,47,23.8975,20.9227,0,0,0.0
1.4262,48,23.7129,21.0855,0,0,0.0
1.4499,49,23.5894,21.1959,0,0,0.0
1.4738,50,23.7857,21.021,0,0,0.0
1.4984,51,24.2351,20.6313,0,0,0.0
1.5223,52,23.7942,21.0135,0,0,0.0
1.5461,53,23.6732,21.1209,0,0,0.0
1.5703,54,24.0436,20.7956,0,0,0.0
1.5941,55,23.7413,21.0603,0,0,0.0
1.6176,56,23.2959,21.463,0,0,0.0
1.6416,57,23.8055,21.0035,0,0,0.0
1.6656,58,23.8199,20.9908,0,0,0.0
1.6893,59,23.5969,21.1893,0,0,0.0
1.7131,60,23.499,21.2775,0,0,0.0
1.7373,61,23.8471,20.9669,0,0,0.0
1.7611,62,23.7055,21.0922,0,0,0.0
1.7851,63,23.9177,20.905,0,0,0.0
1.8093,64,23.9746,20.8554,0,0,0.0
1.8335,65,24.0647,20.7773,0,0,0.0
1.857,66,23.449,21.3229,0,0,0.0
1.8809,67,23.5397,21.2407,0,0,0.0
1.9052,68,24.1931,20.667,0,0,0.0
1.9288,69,23.5406,21.2399,0,0,0.0
1.9527,70,23.6978,21.099,0,0,0.0
1.9765,71,23.5183,21.26,0,0,0.0
2.0007,72,23.8945,20.9254,0,0,0.0
2.0246,73,23.7348,21.0661,0,0,0.0
2.0485,74,23.6087,21.1786,0,0,0.0
2.0727,75,23.8908,20.9286,0,0,0.0
2.0969,76,24.0377,20.8006,0,0,0.0
2.121,77,23.9837,20.8475,0,0,0.0
2.1452,78,24.0978,20.7488,0,0,0.0
2.1688,79,23.5495,21.2318,0,0,0.0
2.193,80,24.0338,20.8041,0,0,0.0
2.2173,81,24.1991,20.6619,0,0,0.0
2.2412,82,23.7346,21.0663,0,0,0.0
2.2652,83,23.8751,20.9423,0,0,0.0
2.2895,84,23.7124,21.086,0,0,0.0
2.3139,85,24.1364,20.7156,0,0,0.0
2.3382,86,23.7935,21.0142,0,0,0.0
2.3616,87,23.2723,21.4848,0,0,0.0
2.386,88,24.0122,20.8228,0,0,0.0
2.41,89,23.6148,21.1732,0,0,0.0
2.4341,90,24.0229,20.8135,0,0,0.0
2.4581,91,23.7373,21.0639,0,0,0.0
2.4823,92,23.808,21.0014,0,0,0.0
2.5059,93,23.5338,21.246,0,0,0.0
2.5299,94,23.6629,21.1301,0,0,0.0
2.5537,95,23.496,21.2802,0,0,0.0
2.5774,96,23.4713,21.3026,0,0,0.0
2.6018,97,24.1,20.7469,0,0,0.0
2.6256,98,23.6245,21.1645,0,0,0.0
2.6492,99,23.5056,21.2716,0,0,0.0
2.6795,100,29.9974,16.6681,0,0,0.0
